key;field;base_value;comp_value;section;side;base_name;comp_name;key_name
2024-2025_125_1036;record only in comp (si);;2024-2025_125_1036;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1037;record only in comp (si);;2024-2025_125_1037;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1038;record only in comp (si);;2024-2025_125_1038;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1041;record only in comp (si);;2024-2025_125_1041;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1043;record only in comp (si);;2024-2025_125_1043;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1044;record only in comp (si);;2024-2025_125_1044;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1045;record only in comp (si);;2024-2025_125_1045;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1737;record only in comp (si);;2024-2025_125_1737;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1738;record only in comp (si);;2024-2025_125_1738;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1739;record only in comp (si);;2024-2025_125_1739;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1740;record only in comp (si);;2024-2025_125_1740;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1741;record only in comp (si);;2024-2025_125_1741;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1745;record only in comp (si);;2024-2025_125_1745;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1747;record only in comp (si);;2024-2025_125_1747;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1748;record only in comp (si);;2024-2025_125_1748;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_1750;record only in comp (si);;2024-2025_125_1750;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2072;record only in comp (si);;2024-2025_125_2072;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2087;record only in comp (si);;2024-2025_125_2087;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2091;record only in comp (si);;2024-2025_125_2091;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2092;record only in comp (si);;2024-2025_125_2092;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2112;record only in comp (si);;2024-2025_125_2112;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2631;record only in comp (si);;2024-2025_125_2631;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2632;record only in comp (si);;2024-2025_125_2632;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2633;record only in comp (si);;2024-2025_125_2633;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2634;record only in comp (si);;2024-2025_125_2634;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2635;record only in comp (si);;2024-2025_125_2635;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2636;record only in comp (si);;2024-2025_125_2636;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2637;record only in comp (si);;2024-2025_125_2637;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_2638;record only in comp (si);;2024-2025_125_2638;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_3687;record only in comp (si);;2024-2025_125_3687;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_3688;record only in comp (si);;2024-2025_125_3688;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_4109;record only in comp (si);;2024-2025_125_4109;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_4110;record only in comp (si);;2024-2025_125_4110;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_4111;record only in comp (si);;2024-2025_125_4111;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
2024-2025_125_4112;record only in comp (si);;2024-2025_125_4112;records_only;comp;2025-03-01_si;si;fy_org_id_service_id
