fiscal_yr;service_id;volume_meeting_target;total_volume;volume_not_meeting_target
2021-2022;1419;23292276.0;26694307.0;3402031.0
2021-2022;1420;9.500137210032995e+21;1.000919681705043e+22;5.090596070174344e+20
2021-2022;1421;1120.0;1311.0;191.0
2021-2022;1422;143139844893.0;176055853968.0;32916009075.0
2021-2022;1423;19211414304.0;53043119930.0;33831705626.0
2021-2022;1428;99977183156.0;263490219721.0;163513036565.0
2021-2022;1429;22025.0;23459.0;1434.0
2021-2022;1430;8.0;1867.0;1859.0
2021-2022;1431;0.0;426.0;426.0
2021-2022;1432;81.0;81.0;0.0
2021-2022;1433;26029.0;43034.0;17005.0
2021-2022;1439;9860.0;186660.0;176800.0
2021-2022;144;4501629.0;4901629.0;400000.0
2021-2022;1441;27823995.0;1390721229.0;1362897234.0
2021-2022;1442;23451.0;44108.0;20657.0
2021-2022;145;1.7163332104852127e+18;1.7163460116552128e+18;12801170000128.0
2021-2022;146;11371025.0;218121035.0;206750010.0
2021-2022;1462;287.0;287.0;0.0
2021-2022;1466;25.0;25.0;0.0
2021-2022;1469;19442.0;19843.0;401.0
2021-2022;147;70.0;230.0;160.0
2021-2022;1472;0.0;0.0;0.0
2021-2022;1474;208.0;365.0;157.0
2021-2022;148;50223231.0;50231231.0;8000.0
2021-2022;1482;1934679404.0;22457896404.0;20523217000.0
2021-2022;1483;7.0;7.0;0.0
2021-2022;149;12124.0;12224.0;100.0
2021-2022;1491;2.376709111080357e+40;2.560831761028521e+41;2.3231608499204852e+41
2021-2022;1494;61.0;413.0;352.0
2021-2022;1495;1656.0;13478.0;11822.0
2021-2022;1496;1274.0;1312.0;38.0
2021-2022;1498;0.0;0.0;0.0
2021-2022;15;0.0;63370.0;63370.0
2021-2022;1500;88138813.0;97429742.0;9290929.0
2021-2022;1501;6908.0;9319.0;2411.0
2021-2022;1506;0.0;0.0;0.0
2021-2022;1515;0.0;0.0;0.0
2021-2022;152;26022.0;28023.0;2001.0
2021-2022;1521;0.0;0.0;0.0
2021-2022;1526;0.0;0.0;0.0
2021-2022;1528;0.0;1100.0;1100.0
2021-2022;1533;13.0;13.0;0.0
2021-2022;1534;0.0;0.0;0.0
2021-2022;1536;7782.0;7786.0;4.0
2021-2022;1538;3.0;3.0;0.0
2021-2022;1539;1.0;2.0;1.0
2021-2022;154;1221.0;1239.0;18.0
2021-2022;1540;0.0;0.0;0.0
2021-2022;1541;0.0;0.0;0.0
2021-2022;1542;1.0;1.0;0.0
2021-2022;1543;303148.0;303162.0;14.0
2021-2022;1548;404118.0;404118.0;0.0
2021-2022;1549;733.0;733.0;0.0
2021-2022;155;3.935022240853e+17;5.137528847255e+17;1.2025066064020006e+17
2021-2022;1550;0.0;0.0;0.0
2021-2022;1551;8489651007.0;106010601060.0;97520950053.0
2021-2022;1552;546595.0;620620.0;74025.0
2021-2022;1553;15183.0;17002.0;1819.0
2021-2022;1556;38.0;38.0;0.0
2021-2022;1557;0.0;1344.0;1344.0
2021-2022;1558;3511.0;3657.0;146.0
2021-2022;156;422794164395.0;563804374415.0;141010210020.0
2021-2022;1561;1507.0;5838.0;4331.0
2021-2022;1564;9899.0;9999.0;100.0
2021-2022;1567;1742240411.0;448817427621311.0;448815685380900.0
2021-2022;1576;1000.0;1000.0;0.0
2021-2022;1578;10747.0;12497.0;1750.0
2021-2022;1579;6560.0;6960.0;400.0
2021-2022;158;82118915.0;92118915.0;10000000.0
2021-2022;1581;11470.0;11660.0;190.0
2021-2022;1584;7424019025.0;7424319325.0;300300.0
2021-2022;1585;168.0;169.0;1.0
2021-2022;1586;12.0;12.0;0.0
2021-2022;1587;36.0;36.0;0.0
2021-2022;1588;155.0;161.0;6.0
2021-2022;1589;4.0;4.0;0.0
2021-2022;1590;1.0;1.0;0.0
2021-2022;1591;1.0;1.0;0.0
2021-2022;1592;1.0;2.0;1.0
2021-2022;1593;0.0;0.0;0.0
2021-2022;1594;11.0;12.0;1.0
2021-2022;1595;2.0;2.0;0.0
2021-2022;1596;7.0;8.0;1.0
2021-2022;160;145070.0;146340.0;1270.0
2021-2022;161;313733.0;329749.0;16016.0
2021-2022;1612;200.0;200.0;0.0
2021-2022;1614;0.0;7.658302099154482e+46;7.658302099154482e+46
2021-2022;1616;2151.0;2152.0;1.0
2021-2022;162;3560661879.0;37072751981.0;33512090102.0
2021-2022;1620;1.0909564040956402e+25;5.352352311609678e+39;5.352352311609667e+39
2021-2022;1621;60.0;60.0;0.0
2021-2022;1622;0.0;1.436114361446944e+35;1.436114361446944e+35
2021-2022;1623;0.0;0.0;0.0
2021-2022;1624;5333.0;5334.0;1.0
2021-2022;163;53.0;1073.0;1020.0
2021-2022;1632;18.0;22.0;4.0
2021-2022;1634;5621.0;5621.0;0.0
2021-2022;1635;1.0;1.0;0.0
2021-2022;1636;1.0;1.0;0.0
2021-2022;1637;6.251141001069999e+43;6.351253031612e+46;6.34500189061093e+46
2021-2022;1638;8.215358614581444e+58;8.516470818842498e+58;3.0111220426105357e+57
2021-2022;1640;8481746194.0;8511755194.0;30009000.0
2021-2022;1641;0.0;0.0;0.0
2021-2022;1643;1364.0;1364.0;0.0
2021-2022;1644;301.0;301.0;0.0
2021-2022;1645;473.0;473.0;0.0
2021-2022;1647;1236.0;1236.0;0.0
2021-2022;1648;6.851101303511637e+47;1.054017331390611e+50;1.0471662300870992e+50
2021-2022;1649;1.6507230439442266e+19;1.7011343524106123e+21;1.68462712197117e+21
2021-2022;165;331103289.0;4714611672.0;4383508383.0
2021-2022;1655;954071.0;7673682.0;6719611.0
2021-2022;1658;585.0;935.0;350.0
2021-2022;1659;30901698.0;551301698.0;520400000.0
2021-2022;1660;763812373638599.0;914402951638599.0;150590578000000.0
2021-2022;167;4500.0;5000.0;500.0
2021-2022;1670;3741.0;7876.0;4135.0
2021-2022;1671;484763062635.0;494873762654.0;10110700019.0
2021-2022;1672;0.0;0.0;0.0
2021-2022;1673;0.0;0.0;0.0
2021-2022;1677;98000000.0;100000000.0;2000000.0
2021-2022;1683;0.0;0.0;0.0
2021-2022;1688;0.0;0.0;0.0
2021-2022;1689;500000.0;500000.0;0.0
2021-2022;169;37996837.0;37996843.0;6.0
2021-2022;1691;0.0;0.0;0.0
2021-2022;1695;0.0;0.0;0.0
2021-2022;1698;0.0;0.0;0.0
2021-2022;1699;0.0;35000.0;35000.0
2021-2022;1709;1647851942.0;1938851942.0;291000000.0
2021-2022;1711;1615.0;1700.0;85.0
2021-2022;172;6055.0;6960.0;905.0
2021-2022;1720;24.0;24.0;0.0
2021-2022;1724;90.0;90.0;0.0
2021-2022;1728;0.0;0.0;0.0
2021-2022;173;282624482448.0;319731993199.0;37107510751.0
2021-2022;1737;706715.0;7171104.0;6464389.0
2021-2022;1738;216225185.0;225230222.0;9005037.0
2021-2022;1739;424176.0;424281.0;105.0
2021-2022;1740;634859.0;717171.0;82312.0
2021-2022;1744;0.0;0.0;0.0
2021-2022;1745;2628738290.0;2989905306.0;361167016.0
2021-2022;1746;0.0;0.0;0.0
2021-2022;1748;443642.0;444444.0;802.0
2021-2022;1778;197800021168000.0;2.300000216000004e+20;2.2999982379997925e+20
2021-2022;178;433636112981.0;509638904226.0;76002791245.0
2021-2022;18;2366938665.0;3030644175.0;663705510.0
2021-2022;1804;29264.0;65225.0;35961.0
2021-2022;1805;347640.0;430260.0;82620.0
2021-2022;1821;3400.0;12800.0;9400.0
2021-2022;1823;0.0;0.0;0.0
2021-2022;1824;0.0;0.0;0.0
2021-2022;1825;0.0;0.0;0.0
2021-2022;1837;2550702.0;2578783.0;28081.0
2021-2022;1849;0.0;0.0;0.0
2021-2022;1854;0.0;0.0;0.0
2021-2022;1855;0.0;0.0;0.0
2021-2022;1856;96.0;4895.0;4799.0
2021-2022;1859;0.0;30.0;30.0
2021-2022;1862;99.0;102.0;3.0
2021-2022;1863;0.0;0.0;0.0
2021-2022;1866;51500.0;53600.0;2100.0
2021-2022;1867;0.0;0.0;0.0
2021-2022;1868;0.0;0.0;0.0
2021-2022;1870;18682.0;18682.0;0.0
2021-2022;1872;3.563936135639361e+31;3.5719751357197515e+31;8.039000080390484e+28
2021-2022;1873;9.06439064390644e+19;9.081290812908128e+19;1.690016900168745e+17
2021-2022;1874;0.0;0.0;0.0
2021-2022;1875;1929328867678.0;2074332188082.0;145003320404.0
2021-2022;1892;39173747846.0;39433770872.0;260023026.0
2021-2022;1899;6.0;6.0;0.0
2021-2022;1901;189427.0;210436.0;21009.0
2021-2022;1902;41575.0;59076.0;17501.0
2021-2022;1904;1827.0;2119.0;292.0
2021-2022;1905;408.0;435.0;27.0
2021-2022;1906;262061.0;262361.0;300.0
2021-2022;1907;157184.0;158186.0;1002.0
2021-2022;1908;1961650.0;2501763.0;540113.0
2021-2022;1909;103466197.0;123484229.0;20018032.0
2021-2022;1910;3112497.0;3312587.0;200090.0
2021-2022;1911;6691427.0;10771438.0;4080011.0
2021-2022;1912;3121175641.0;5251274949.0;2130099308.0
2021-2022;1913;81035.0;101035.0;20000.0
2021-2022;1920;2911199.0;29115113.0;26203914.0
2021-2022;1921;2182871.0;3384371.0;1201500.0
2021-2022;1922;22246.0;22249.0;3.0
2021-2022;1923;338399207.0;386764257.0;48365050.0
2021-2022;1924;166429.0;212454.0;46025.0
2021-2022;1925;122169.0;123174.0;1005.0
2021-2022;1928;13.0;13.0;0.0
2021-2022;1929;13.0;13.0;0.0
2021-2022;1931;77.0;77.0;0.0
2021-2022;1943;935.0;1100.0;165.0
2021-2022;1947;177.0;209.0;32.0
2021-2022;195;1900.0;2159.0;259.0
2021-2022;1950;0.0;0.0;0.0
2021-2022;1954;198.0;265.0;67.0
2021-2022;1957;31341.0;36872.0;5531.0
2021-2022;1961;0.0;0.0;0.0
2021-2022;1967;0.0;0.0;0.0
2021-2022;1973;11192149.0;164149149.0;152957000.0
2021-2022;1977;264.0;264.0;0.0
2021-2022;1978;680595473.0;7294105482.0;6613510009.0
2021-2022;1979;17319.0;21930.0;4611.0
2021-2022;1980;30175.0;40219.0;10044.0
2021-2022;1981;7084.0;70195.0;63111.0
2021-2022;1984;31200238.0;31200289.0;51.0
2021-2022;1985;328854426597610.0;3281073507599620.0;2952219081002010.0
2021-2022;1986;1666186.0;1666194.0;8.0
2021-2022;1989;0.0;5422320.0;5422320.0
2021-2022;1991;10015.0;10946.0;931.0
2021-2022;1995;4198.0;4583.0;385.0
2021-2022;1996;3743.0;3917.0;174.0
2021-2022;1997;6.0;6.0;0.0
2021-2022;1998;1055.0;1055.0;0.0
2021-2022;1999;19755.0;19872.0;117.0
2021-2022;2;2651.0;3009.0;358.0
2021-2022;2000;891.0;898.0;7.0
2021-2022;2001;8004.0;8020.0;16.0
2021-2022;2002;232.0;232.0;0.0
2021-2022;2003;299.0;299.0;0.0
2021-2022;2005;3266.0;4633.0;1367.0
2021-2022;2007;23234.0;23468.0;234.0
2021-2022;2013;0.0;0.0;0.0
2021-2022;2014;99.0;99.0;0.0
2021-2022;2015;8.420011212001133e+22;9.560011900001196e+22;1.1400006880000635e+22
2021-2022;2016;3294.0;3457.0;163.0
2021-2022;2017;14116.0;14116.0;0.0
2021-2022;2021;5.125950505025325e+16;5.2261525252261256e+16;1002020202008008.0
2021-2022;2022;4.0;5.0;1.0
2021-2022;2023;16.0;16.0;0.0
2021-2022;2032;175518471515.0;184718471847.0;9200000332.0
2021-2022;2035;406.0;406.0;0.0
2021-2022;2036;138.0;150.0;12.0
2021-2022;2038;91.0;98.0;7.0
2021-2022;2041;2953.0;2953.0;0.0
2021-2022;2043;30.0;30.0;0.0
2021-2022;2047;1000015000.0;1058216844.0;58201844.0
2021-2022;2048;51811.0;51811.0;0.0
2021-2022;2055;6218433733.0;6218459429.0;25696.0
2021-2022;2058;370695.0;462869.0;92174.0
2021-2022;2060;0.0;0.0;0.0
2021-2022;2070;1.0;1.0;0.0
2021-2022;2072;335755.0;525964.0;190209.0
2021-2022;2073;1.0;1.0;0.0
2021-2022;2074;17.0;17.0;0.0
2021-2022;2075;22.0;22.0;0.0
2021-2022;2076;19.0;19.0;0.0
2021-2022;2077;4.0;4.0;0.0
2021-2022;2078;0.0;0.0;0.0
2021-2022;2079;0.0;0.0;0.0
2021-2022;2080;37.0;37.0;0.0
2021-2022;2082;75.0;75.0;0.0
2021-2022;2083;41.0;41.0;0.0
2021-2022;2084;27.0;27.0;0.0
2021-2022;2085;160.0;160.0;0.0
2021-2022;2087;0.0;4714355.0;4714355.0
2021-2022;2091;97318510.0;97318513.0;3.0
2021-2022;2092;0.0;0.0;0.0
2021-2022;2094;0.0;0.0;0.0
2021-2022;2095;0.0;0.0;0.0
2021-2022;21;259862716054963.0;267864617075064.0;8001901020101.0
2021-2022;2104;4450.0;4830.0;380.0
2021-2022;2105;196.0;206.0;10.0
2021-2022;2106;5294.0;5594.0;300.0
2021-2022;2107;18769.0;25957.0;7188.0
2021-2022;2108;5090.0;5121.0;31.0
2021-2022;2110;4082.0;4082.0;0.0
2021-2022;2112;12652114.0;129129129.0;116477015.0
2021-2022;2114;914.0;974.0;60.0
2021-2022;2115;0.0;0.0;0.0
2021-2022;2122;91.0;91.0;0.0
2021-2022;2124;5.0;5.0;0.0
2021-2022;2128;0.0;0.0;0.0
2021-2022;2132;126.0;126.0;0.0
2021-2022;2155;1096716319094263.0;1096716479884366.0;160790103.0
2021-2022;2158;172299934.0;17221151032.0;17048851098.0
2021-2022;22;503.0;524.0;21.0
2021-2022;2201;1.579187528472482e+17;1.9392738296439808e+18;1.7813550767967327e+18
2021-2022;2214;40016.0;40051.0;35.0
2021-2022;2223;4216722855625.0;4219822855625.0;3100000000.0
2021-2022;2224;37928.0;38915.0;987.0
2021-2022;2227;38555.0;38555.0;0.0
2021-2022;2229;6366113731070000.0;6.969118118118e+16;6.332506745011e+16
2021-2022;2233;20025084269.0;20025084269.0;0.0
2021-2022;2235;2523.0;2523.0;0.0
2021-2022;2238;574199341087.0;12848401139285.0;12274201798198.0
2021-2022;2239;4.0;4.0;0.0
2021-2022;2240;0.0;0.0;0.0
2021-2022;2242;1.0;1.0;0.0
2021-2022;2250;3305.0;33375.0;30070.0
2021-2022;2253;440.0;450.0;10.0
2021-2022;2254;5000.0;5000.0;0.0
2021-2022;2255;373.0;373.0;0.0
2021-2022;2259;100.0;100.0;0.0
2021-2022;2260;0.0;0.0;0.0
2021-2022;2265;523.0;628.0;105.0
2021-2022;2267;10439.0;10439.0;0.0
2021-2022;2268;159468.0;159468.0;0.0
2021-2022;2270;198.0;198.0;0.0
2021-2022;2275;0.0;1855.0;1855.0
2021-2022;2286;567665.0;626850.0;59185.0
2021-2022;2287;393350.0;404075.0;10725.0
2021-2022;2290;1395.0;1395.0;0.0
2021-2022;2291;6610.0;6610.0;0.0
2021-2022;2293;567314.0;709142.0;141828.0
2021-2022;2294;258082.0;322603.0;64521.0
2021-2022;2295;52937.0;66171.0;13234.0
2021-2022;2297;81220.0;81223.0;3.0
2021-2022;2299;113.0;113.0;0.0
2021-2022;2300;785.0;1047.0;262.0
2021-2022;2358;1032844.0;1032888.0;44.0
2021-2022;2359;881024.0;881442.0;418.0
2021-2022;2363;0.0;0.0;0.0
2021-2022;2364;473.0;525.0;52.0
2021-2022;2367;352.0;352.0;0.0
2021-2022;2371;0.0;0.0;0.0
2021-2022;2372;13.0;14.0;1.0
2021-2022;2373;71.0;71.0;0.0
2021-2022;2375;293432.0;373938.0;80506.0
2021-2022;2376;970.0;1450.0;480.0
2021-2022;2377;17824.0;17935.0;111.0
2021-2022;2378;1232243.0;1293264.0;61021.0
2021-2022;243;29.0;46.0;17.0
2021-2022;245;14.0;14.0;0.0
2021-2022;2450;1310.0;8191.0;6881.0
2021-2022;2454;0.0;2918.0;2918.0
2021-2022;2469;0.0;0.0;0.0
2021-2022;247;67503000000.0;67503000000.0;0.0
2021-2022;2505;2.0;2.0;0.0
2021-2022;2517;0.0;85.0;85.0
2021-2022;2528;0.0;0.0;0.0
2021-2022;2539;0.0;7.0;7.0
2021-2022;254;0.0;0.0;0.0
2021-2022;2545;0.0;0.0;0.0
2021-2022;255;1067.0;1067.0;0.0
2021-2022;2550;0.0;46.0;46.0
2021-2022;2552;0.0;111.0;111.0
2021-2022;2553;0.0;105.0;105.0
2021-2022;2554;485.0;793.0;308.0
2021-2022;2556;60.0;358.0;298.0
2021-2022;2564;0.0;0.0;0.0
2021-2022;2566;1.0;1.0;0.0
2021-2022;2568;129.0;130.0;1.0
2021-2022;2569;85743441.0;85853441.0;110000.0
2021-2022;2570;70114115264.0;70130115264.0;16000000.0
2021-2022;2571;9312113203.0;9512123203.0;200010000.0
2021-2022;2573;4.0;4.0;0.0
2021-2022;2574;1291048401752.0;1291384476885.0;336075133.0
2021-2022;2576;8.0;8.0;0.0
2021-2022;2577;3320.0;3321.0;1.0
2021-2022;2585;22088.0;22089.0;1.0
2021-2022;2586;43.0;44.0;1.0
2021-2022;2587;32.0;32.0;0.0
2021-2022;2588;115.0;116.0;1.0
2021-2022;2589;15243822572471.0;15243825042476.0;2470005.0
2021-2022;2590;12.0;12.0;0.0
2021-2022;2592;125.0;129.0;4.0
2021-2022;2593;4.0;4.0;0.0
2021-2022;2595;1.0;1.0;0.0
2021-2022;2596;524952.0;524957.0;5.0
2021-2022;2597;9617.0;9918.0;301.0
2021-2022;2598;311653.0;313162.0;1509.0
2021-2022;2600;44313013081.0;444130130103.0;399817117022.0
2021-2022;2601;129330.0;13636180.0;13506850.0
2021-2022;2602;242410545211.0;242414545211.0;4000000.0
2021-2022;2603;18.0;18.0;0.0
2021-2022;2605;12212.0;12212.0;0.0
2021-2022;2607;28.0;28.0;0.0
2021-2022;2610;4460.0;4460.0;0.0
2021-2022;2611;131341.0;131365.0;24.0
2021-2022;2612;105108112.0;108108223.0;3000111.0
2021-2022;2613;232452.0;242459.0;10007.0
2021-2022;2614;8480119.0;8883161.0;403042.0
2021-2022;2616;996.0;999.0;3.0
2021-2022;2618;162631.0;162645.0;14.0
2021-2022;2619;8855.0;8861.0;6.0
2021-2022;263;7334554440027.0;7505254490028.0;170700050001.0
2021-2022;2631;3.0;3.0;0.0
2021-2022;2632;0.0;0.0;0.0
2021-2022;2633;2223.0;2223.0;0.0
2021-2022;2641;0.0;0.0;0.0
2021-2022;2642;0.0;0.0;0.0
2021-2022;265;0.0;0.0;0.0
2021-2022;267;0.0;0.0;0.0
2021-2022;268;0.0;0.0;0.0
2021-2022;278;4.0;4.0;0.0
2021-2022;280;5611.0;5611.0;0.0
2021-2022;282;331531.0;331534.0;3.0
2021-2022;283;1.0;2.0;1.0
2021-2022;284;3.0;7.0;4.0
2021-2022;288;128.0;130.0;2.0
2021-2022;290;0.0;0.0;0.0
2021-2022;291;13.0;14.0;1.0
2021-2022;292;198.0;199.0;1.0
2021-2022;293;11.0;11.0;0.0
2021-2022;294;12.0;16.0;4.0
2021-2022;296;20024.0;20024.0;0.0
2021-2022;299;50.0;50.0;0.0
2021-2022;304;0.0;0.0;0.0
2021-2022;309;72.0;72.0;0.0
2021-2022;31;20673.0;48041.0;27368.0
2021-2022;314;537.0;567.0;30.0
2021-2022;315;26.0;26.0;0.0
2021-2022;32;10168.0;11124.0;956.0
2021-2022;335;121143.0;121351.0;208.0
2021-2022;337;278687.0;278999.0;312.0
2021-2022;339;1.0;2.0;1.0
2021-2022;34;0.0;10449.0;10449.0
2021-2022;341;1113.0;1315.0;202.0
2021-2022;344;1301654.0;1309664.0;8010.0
2021-2022;351;13.0;14.0;1.0
2021-2022;352;121126.0;141330.0;20204.0
2021-2022;353;0.0;0.0;0.0
2021-2022;354;0.0;0.0;0.0
2021-2022;355;0.0;0.0;0.0
2021-2022;357;789752.0;843842.0;54090.0
2021-2022;36;0.0;172084.0;172084.0
2021-2022;37;0.0;8570530.0;8570530.0
2021-2022;4;95.0;100.0;5.0
2021-2022;423;0.0;0.0;0.0
2021-2022;425;294296881.0;298302891.0;4006010.0
2021-2022;426;2561.0;3162.0;601.0
2021-2022;427;1085.0;1201.0;116.0
2021-2022;428;6254.0;6352.0;98.0
2021-2022;429;0.0;0.0;0.0
2021-2022;46;0.0;839.0;839.0
2021-2022;47;0.0;310.0;310.0
2021-2022;48;0.0;2.530826248770277e+16;2.530826248770277e+16
2021-2022;5;20.0;26.0;6.0
2021-2022;53;1225.0;3514.0;2289.0
2021-2022;6;19.0;23.0;4.0
2021-2022;655;8001.0;8001.0;0.0
2021-2022;657;422171156.0;422180180.0;9024.0
2021-2022;659;2264.0;2266.0;2.0
2021-2022;660;297281283.0;298298326.0;1017043.0
2021-2022;661;10944187.0;110110190.0;99166003.0
2021-2022;662;216207339.0;222222340.0;6015001.0
2021-2022;663;2220101.0;2222125.0;2024.0
2021-2022;664;253644.0;265533.0;11889.0
2021-2022;665;88.0;275.0;187.0
2021-2022;667;8186.0;8186.0;0.0
2021-2022;668;491.0;491.0;0.0
2021-2022;669;330876229008.0;343399236544.0;12523007536.0
2021-2022;679;487694.0;866241.0;378547.0
2021-2022;680;655638.0;655655.0;17.0
2021-2022;687;2103.0;2190.0;87.0
2021-2022;688;10071.0;10220.0;149.0
2021-2022;689;63142.0;64807.0;1665.0
2021-2022;690;182.0;207.0;25.0
2021-2022;691;13.0;14.0;1.0
2021-2022;694;28677961259.0;319112731369.0;290434770110.0
2021-2022;7;289089.0;301448.0;12359.0
2021-2022;707;201445875.0;6285011026.0;6083565151.0
2021-2022;716;7154.0;7154.0;0.0
2021-2022;719;3149.0;3149.0;0.0
2021-2022;723;105817.0;109832.0;4015.0
2021-2022;728;5208823107636.0;5348966156690.0;140143049054.0
2021-2022;731;4.0;6.0;2.0
2021-2022;733;37.0;37.0;0.0
2021-2022;734;7112.0;7115.0;3.0
2021-2022;737;2176.0;2291.0;115.0
2021-2022;740;26.0;35.0;9.0
2021-2022;741;1.0;1.0;0.0
2021-2022;742;42.0;42.0;0.0
2021-2022;743;125754.0;125754.0;0.0
2021-2022;744;86960.0;159208.0;72248.0
2021-2022;745;670.0;745.0;75.0
2021-2022;746;1908.0;2267.0;359.0
2021-2022;747;984.0;2248.0;1264.0
2021-2022;748;26372918.0;30493049.0;4120131.0
2021-2022;749;26132293.0;32033104.0;5900811.0
2021-2022;750;1316531118182480.0;1.5224351713231588e+16;1.3907820595049108e+16
2021-2022;755;66015478714.0;66015491014.0;12300.0
2021-2022;756;370115.0;377621.0;7506.0
2021-2022;757;53583398497.0;53583662776.0;264279.0
2021-2022;758;1406982.0;14061116.0;12654134.0
2021-2022;759;2.0;18.0;16.0
2021-2022;761;291.0;291.0;0.0
2021-2022;762;10622.0;10622.0;0.0
2021-2022;763;1.6722516722516723e+35;1.6722516722516723e+35;0.0
2021-2022;767;546.0;548.0;2.0
2021-2022;768;57475.0;76630.0;19155.0
2021-2022;770;1243.0;1243.0;0.0
2021-2022;771;5361.0;5361.0;0.0
2021-2022;772;270.0;299.0;29.0
2021-2022;775;11516.0;11525.0;9.0
2021-2022;795;16930.0;16933.0;3.0
2021-2022;8;0.0;4754.0;4754.0
2021-2022;810;3124.0;3126.0;2.0
2021-2022;811;5483.0;5484.0;1.0
2021-2022;813;0.0;0.0;0.0
2021-2022;814;1.0;1.0;0.0
2021-2022;815;101010.0;101010.0;0.0
2021-2022;816;17015.0;17015.0;0.0
2021-2022;817;112.0;112.0;0.0
2021-2022;818;3500000.0;4500000.0;1000000.0
2021-2022;838;1780100.0;1800100.0;20000.0
2021-2022;843;10900.0;10900.0;0.0
2021-2022;844;0.0;0.0;0.0
2021-2022;846;0.0;0.0;0.0
2021-2022;849;58.0;58.0;0.0
2021-2022;850;41.0;50.0;9.0
2021-2022;851;4.2321217824696026e+17;4.232662329852914e+17;54054738331136.0
2021-2022;859;259.0;281.0;22.0
2021-2022;860;442.0;449.0;7.0
2021-2022;861;1404.0;1408.0;4.0
2021-2022;862;142.0;147.0;5.0
2021-2022;863;928.0;932.0;4.0
2021-2022;864;277.0;316.0;39.0
2021-2022;868;152.0;206.0;54.0
2021-2022;870;1.0727747589133413e+22;1.393794958613938e+22;3.210201997005967e+21
2021-2022;871;328747589.0;328749586.0;1997.0
2021-2022;872;475891275.0;495861286.0;19970011.0
2021-2022;874;2342.0;2362.0;20.0
2021-2022;875;851.0;851.0;0.0
2021-2022;876;154.0;154.0;0.0
2021-2022;877;4277.0;4298.0;21.0
2021-2022;878;183.0;186.0;3.0
2021-2022;879;47364.0;117288.0;69924.0
2021-2022;880;26.0;26.0;0.0
2021-2022;882;88.0;97.0;9.0
2021-2022;888;11042968.0;11752979.0;710011.0
2021-2022;890;255.0;255.0;0.0
2021-2022;891;430.0;452.0;22.0
2021-2022;892;183148.0;183174.0;26.0
2021-2022;895;0.0;86.0;86.0
2021-2022;896;170.0;466.0;296.0
2021-2022;898;27167.0;33959.0;6792.0
2021-2022;899;4169.0;4169.0;0.0
2021-2022;900;3005418938416834.0;3066719324496231.0;61300386079397.0
2021-2022;902;3.951480821478653e+22;3.951876012271353e+22;3.9519079270019236e+18
2021-2022;903;363.0;370.0;7.0
2021-2022;904;47349385.0;48315699.0;966314.0
2021-2022;905;19.0;19.0;0.0
2021-2022;906;100.0;100.0;0.0
2021-2022;907;76282382.0;76283826.0;1444.0
2021-2022;908;8664.0;8664.0;0.0
2021-2022;909;162.0;180.0;18.0
2021-2022;910;143.0;145.0;2.0
2021-2022;912;0.0;0.0;0.0
2021-2022;914;2343.0;2343.0;0.0
2021-2022;915;1116.0;1120.0;4.0
2021-2022;916;417.0;430.0;13.0
2021-2022;917;176.0;189.0;13.0
2021-2022;918;987840.0;1011971.0;24131.0
2021-2022;919;371368.0;386383.0;15015.0
2021-2022;920;49.0;54.0;5.0
2021-2022;921;7071.0;7171.0;100.0
2021-2022;926;391057391057.0;460815460815.0;69758069758.0
2021-2022;927;977.0;980.0;3.0
2021-2022;929;0.0;621183.0;621183.0
2021-2022;938;6.608027040258641e+24;9.227127400270782e+24;2.619100360012141e+24
2021-2022;939;25935.0;26106.0;171.0
2021-2022;940;4475641.0;10841737840.0;10837262199.0
2021-2022;950;2270.0;2270.0;0.0
2021-2022;955;2275.0;2500.0;225.0
2021-2022;956;20120466.0;208479164.0;188358698.0
2021-2022;960;600593.0;741741.0;141148.0
2021-2022;977;8712.0;8712.0;0.0
2021-2022;979;2000.0;2000.0;0.0
2021-2022;985;12.0;13.0;1.0
2021-2022;986;5361172329.0;8651242617.0;3290070288.0
2021-2022;987;2535851286685191.0;2835881289729191.0;300030003044000.0
2021-2022;988;185.0;191.0;6.0
2021-2022;991;6.3983139364848344e+16;8.485328139575547e+16;2.087014203090713e+16
2021-2022;993;28.0;28.0;0.0
2021-2022;994;5320.0;5320.0;0.0
2021-2022;995;88.0;240.0;152.0
2021-2022;SRV02642;23.0;25.0;2.0
2021-2022;SRV02643;1203.0;1239.0;36.0
2021-2022;SRV02646;89.0;89.0;0.0
2021-2022;SRV02649;6824.0;7179.0;355.0
2021-2022;SRV02660;1054.0;1684.0;630.0
2021-2022;SRV02665;319.0;330.0;11.0
2021-2022;SRV02666;158.0;175.0;17.0
2021-2022;SRV02678;1580.0;1698.0;118.0
2021-2022;SRV02679;578.0;611.0;33.0
2021-2022;SRV02680;118.0;333.0;215.0
2021-2022;SRV02681;0.0;565.0;565.0
2021-2022;SRV02682;73.0;73.0;0.0
2021-2022;SRV02728;246.0;248.0;2.0
2021-2022;SRV02729;873.0;1052.0;179.0
2021-2022;SRV02738;215901302533252.0;229681588434638.0;13780285901386.0
2021-2022;SRV02745;15844359.0;15846259.0;1900.0
2021-2022;SRV02746;1700.0;1700.0;0.0
2021-2022;SRV02747;11363861348174.0;12215101349203.0;851240001029.0
2021-2022;SRV02748;290000.0;290000.0;0.0
2021-2022;SRV02751;0.0;0.0;0.0
