fiscal_yr;org_id;service_id;channel;volume
2019-2020;86;1530;other;30.0
2020-2021;86;1530;other;1.0
2021-2022;139;1532;other;2126.0
2018-2019;86;1533;other;5.0
2020-2021;86;1533;other;5.0
2022-2023;348;1534;other;364.0
2018-2019;138;1536;other;199.0
2019-2020;138;1536;other;134.0
2018-2019;138;1537;other;40.0
2018-2019;138;1543;other;32.0
2019-2020;138;1543;other;44.0
2021-2022;138;1544;other;7.0
2018-2019;138;1545;other;217.0
2020-2021;138;1545;other;171.0
2021-2022;138;1545;other;164.0
2021-2022;138;1546;other;6.0
2022-2023;26;1548;other;781.0
2019-2020;26;1548;other;873.0
2018-2019;228;1549;other;807.0
2019-2020;228;1549;other;407.0
2018-2019;1;154;other;30.0
2019-2020;1;154;other;14.0
2022-2023;228;1551;other;1214.0
2021-2022;228;1551;other;682.0
2022-2023;228;1552;other;504.0
2021-2022;228;1552;other;620.0
2018-2019;228;1553;other;13950.0
2019-2020;228;1553;other;8452.0
2022-2023;228;1554;other;742096.0
2022-2023;228;1555;other;920.0
2018-2019;228;1555;other;777.0
2019-2020;228;1555;other;350.0
2020-2021;228;1555;other;586.0
2021-2022;228;1555;other;928.0
2022-2023;228;1556;other;23.0
2018-2019;228;1556;other;10.0
2019-2020;228;1556;other;41.0
2020-2021;228;1556;other;18.0
2021-2022;228;1556;other;38.0
2022-2023;228;1557;other;1323.0
2019-2020;228;1557;other;499.0
2020-2021;228;1557;other;472.0
2021-2022;228;1557;other;618.0
2022-2023;228;1558;other;3486.0
2022-2023;228;1560;other;2245.0
2019-2020;138;1562;other;2.0
2018-2019;138;1564;other;40.0
2019-2020;138;1564;other;84.0
2021-2022;138;1565;other;121.0
2021-2022;138;1567;other;50.0
2020-2021;138;1569;other;100.0
2018-2019;1;156;other;275.0
2019-2020;1;156;other;77.0
2022-2023;134;1578;other;12497.0
2018-2019;138;1580;other;1305.0
2019-2020;138;1580;other;1032.0
2019-2020;138;1581;other;173.0
2018-2019;138;1582;other;155826.0
2019-2020;138;1582;other;85000.0
2020-2021;138;1582;other;1743.0
2021-2022;138;1582;other;1936.0
2019-2020;138;1584;other;108.0
2019-2020;138;1586;other;12.0
2019-2020;1;158;other;2.0
2019-2020;138;1592;other;1.0
2019-2020;138;1593;other;4.0
2019-2020;138;1595;other;8.0
2019-2020;138;1596;other;12.0
2019-2020;138;1598;other;2172.0
2020-2021;138;1598;other;1825.0
2019-2020;138;1602;other;28563.0
2020-2021;138;1602;other;17024.0
2021-2022;138;1602;other;33206.0
2019-2020;138;1603;other;35301.0
2020-2021;138;1603;other;24477.0
2021-2022;138;1603;other;47656.0
2019-2020;138;1605;other;6.0
2020-2021;138;1605;other;8.0
2021-2022;138;1606;other;69.0
2019-2020;138;1607;other;2965.0
2020-2021;138;1607;other;1939.0
2019-2020;138;1608;other;128.0
2021-2022;138;1608;other;42.0
2018-2019;138;1609;other;3314.0
2019-2020;138;1609;other;8638.0
2020-2021;138;1609;other;434.0
2021-2022;138;1609;other;7782.0
2021-2022;138;1611;other;2.0
2020-2021;138;1612;other;2.0
2019-2020;138;1613;other;1328.0
2020-2021;138;1613;other;810.0
2019-2020;138;1614;other;13164.0
2020-2021;138;1614;other;149295.0
2021-2022;138;1614;other;9428.0
2019-2020;138;1615;other;444.0
2020-2021;138;1615;other;325.0
2018-2019;138;1616;other;21.0
2019-2020;138;1616;other;14.0
2020-2021;138;1618;other;88.0
2018-2019;138;1619;other;17.0
2019-2020;138;1619;other;712.0
2020-2021;138;1619;other;412.0
2019-2020;1;161;other;1.0
2020-2021;138;1620;other;3332.0
2021-2022;138;1620;other;3721.0
2019-2020;138;1622;other;2340.0
2020-2021;138;1622;other;524670.0
2021-2022;138;1622;other;56734.0
2018-2019;138;1623;other;44.0
2019-2020;138;1623;other;44.0
2018-2019;138;1624;other;58.0
2019-2020;138;1624;other;57.0
2018-2019;138;1629;other;3885.0
2019-2020;138;1629;other;3707.0
2019-2020;1;162;other;19.0
2019-2020;138;1631;other;19.0
2018-2019;138;1632;other;10.0
2019-2020;138;1632;other;17.0
2018-2019;138;1634;other;15.0
2019-2020;138;1634;other;21.0
2019-2020;138;1635;other;1.0
2018-2019;138;1636;other;1.0
2019-2020;138;1636;other;1.0
2018-2019;138;1637;other;848.0
2019-2020;138;1637;other;1128.0
2020-2021;138;1637;other;873.0
2018-2019;138;1638;other;762.0
2019-2020;138;1638;other;3207.0
2020-2021;138;1638;other;2985.0
2019-2020;1;163;other;2.0
2022-2023;134;1642;other;75.0
2021-2022;134;1642;other;75.0
2021-2022;134;1643;other;1364.0
2021-2022;134;1645;other;473.0
2018-2019;138;1646;other;46269.0
2019-2020;138;1646;other;19039.0
2018-2019;138;1648;other;28949.0
2019-2020;138;1648;other;34885.0
2020-2021;138;1648;other;16464.0
2018-2019;138;1649;other;11480.0
2019-2020;138;1649;other;5140.0
2020-2021;138;1649;other;12.0
2018-2019;1;164;other;3.0
2019-2020;1;164;other;2.0
2018-2019;138;1650;other;188.0
2019-2020;138;1650;other;117.0
2018-2019;134;1652;other;4.0
2018-2019;134;1654;other;3.0
2020-2021;134;1654;other;1.0
2018-2019;138;1655;other;805.0
2019-2020;138;1655;other;1232.0
2020-2021;138;1655;other;862.0
2018-2019;134;1656;other;500.0
2018-2019;134;1657;other;300.0
2018-2019;95;1658;other;1716.0
2018-2019;138;1659;other;57.0
2019-2020;138;1659;other;101.0
2020-2021;138;1659;other;101.0
2018-2019;138;1660;other;2006.0
2019-2020;138;1660;other;3139.0
2020-2021;138;1660;other;3014.0
2019-2020;138;1661;other;35301.0
2018-2019;138;1662;other;28.0
2019-2020;138;1662;other;5322.0
2020-2021;138;1662;other;223.0
2018-2019;138;1664;other;194.0
2022-2023;134;1670;other;4254.0
2018-2019;134;1670;other;2420.0
2020-2021;134;1670;other;2420.0
2021-2022;134;1670;other;1932.0
2018-2019;134;1672;other;90.0
2020-2021;134;1672;other;90.0
2021-2022;134;1672;other;1504.0
2022-2023;134;1673;other;111.0
2018-2019;134;1673;other;65.0
2020-2021;134;1673;other;65.0
2021-2022;134;1673;other;270.0
2022-2023;134;1674;other;892.0
2018-2019;134;1676;other;10.0
2020-2021;134;1676;other;10.0
2018-2019;63;1678;other;103.0
2018-2019;99;167;other;6875.0
2018-2019;99;168;other;2047.0
2018-2019;126;1694;other;18.0
2020-2021;126;1695;other;14.0
2021-2022;126;1695;other;14.0
2021-2022;126;1698;other;312974.0
2018-2019;129;1706;other;504.0
2019-2020;139;1707;other;1021.0
2019-2020;95;1713;other;43.0
2018-2019;348;1717;other;571.0
2019-2020;348;1717;other;1452.0
2019-2020;63;1719;other;3.0
2018-2019;280;1720;other;13.0
2019-2020;280;1720;other;17.0
2019-2020;63;1721;other;520.0
2018-2019;223;1728;other;5.0
2019-2020;223;1728;other;1.0
2022-2023;152;172;other;1.0
2018-2019;152;172;other;3023.0
2018-2019;129;1734;other;642.0
2018-2019;129;1736;other;9900.0
2019-2020;125;1737;other;38.0
2019-2020;125;1738;other;135.0
2019-2020;125;1739;other;40.0
2019-2020;125;1740;other;97.0
2018-2019;125;1745;other;25.0
2019-2020;125;1747;other;5000.0
2020-2021;125;1747;other;5000.0
2019-2020;125;1748;other;27.0
2020-2021;125;1748;other;27.0
2019-2020;125;1749;other;64.0
2020-2021;125;1749;other;64.0
2018-2019;125;1750;other;505.0
2018-2019;129;1753;other;57.0
2022-2023;348;1755;other;581.0
2020-2021;348;1755;other;590.0
2021-2022;348;1755;other;581.0
2022-2023;348;1756;other;80.0
2020-2021;348;1756;other;80.0
2022-2023;348;1757;other;559.0
2020-2021;348;1757;other;557.0
2021-2022;348;1757;other;555.0
2022-2023;348;1758;other;900.0
2020-2021;348;1758;other;751.0
2021-2022;348;1758;other;798.0
2018-2019;348;1760;other;53.0
2018-2019;348;1764;other;53.0
2018-2019;348;1767;other;53.0
2018-2019;348;1770;other;53.0
2019-2020;237;1772;other;53.0
2019-2020;237;1773;other;538.0
2019-2020;237;1774;other;185.0
2019-2020;237;1775;other;128.0
2019-2020;237;1776;other;145.0
2018-2019;348;1778;other;25253875.0
2019-2020;237;1779;other;36.0
2019-2020;237;1781;other;3.0
2019-2020;237;1785;other;139.0
2018-2019;237;1789;other;128.0
2019-2020;237;1789;other;243.0
2018-2019;306;178;other;246.0
2018-2019;237;1790;other;323.0
2019-2020;237;1790;other;740.0
2019-2020;348;1803;other;59.0
2018-2019;539;1818;other;47.0
2019-2020;539;1818;other;31.0
2018-2019;266;1821;other;2.0
2018-2019;266;1822;other;30.0
2019-2020;266;1822;other;176.0
2019-2020;247;1825;other;20.0
2019-2020;237;1828;other;13.0
2019-2020;98;1833;other;3881.0
2018-2019;237;1834;other;28.0
2020-2021;222;1835;other;3.0
2019-2020;122;1837;other;760.0
2019-2020;199;1845;other;107.0
2019-2020;199;1848;other;4989.0
2019-2020;199;1850;other;15.0
2021-2022;199;1850;other;18.0
2021-2022;199;1851;other;997.0
2019-2020;199;1854;other;4709.0
2020-2021;126;1855;other;360.0
2021-2022;126;1855;other;360.0
2021-2022;126;1859;other;113.0
2018-2019;76;1862;other;202.0
2019-2020;76;1862;other;191.0
2018-2019;295;1866;other;49136.0
2019-2020;295;1866;other;51500.0
2019-2020;199;1867;other;342.0
2022-2023;199;1869;other;222.0
2019-2020;199;1869;other;84418.0
2020-2021;199;1869;other;127.0
2021-2022;199;1869;other;138.0
2019-2020;280;1870;other;907.0
2021-2022;280;1870;other;1023.0
2018-2019;295;1873;other;74588.0
2019-2020;295;1873;other;74588.0
2020-2021;93;1875;other;39336.0
2021-2022;93;1875;other;35292.0
2022-2023;240;1877;other;216.0
2018-2019;240;1880;other;586.0
2019-2020;240;1880;other;642.0
2018-2019;240;1882;other;100.0
2019-2020;240;1882;other;100.0
2019-2020;126;1884;other;6.0
2019-2020;126;1885;other;4.0
2018-2019;130;1888;other;42.0
2018-2019;240;1889;other;250.0
2019-2020;240;1889;other;192.0
2022-2023;227;1894;other;7081.0
2019-2020;227;1894;other;6970.0
2021-2022;227;1894;other;6694.0
2022-2023;227;1895;other;3251.0
2019-2020;227;1895;other;4998.0
2021-2022;227;1895;other;2837.0
2018-2019;227;1896;other;35.0
2019-2020;227;1896;other;41.0
2022-2023;227;1897;other;1306.0
2019-2020;227;1897;other;8783.0
2021-2022;227;1897;other;1037.0
2022-2023;227;1898;other;66.0
2021-2022;227;1898;other;87.0
2018-2019;227;1899;other;6.0
2019-2020;227;1899;other;16.0
2018-2019;122;1902;other;291.0
2019-2020;122;1902;other;138.0
2019-2020;122;1903;other;48.0
2018-2019;122;1905;other;200.0
2018-2019;122;1907;other;40.0
2019-2020;122;1907;other;231.0
2018-2019;122;1908;other;480.0
2019-2020;122;1908;other;1138.0
2019-2020;122;1909;other;237.0
2018-2019;122;1910;other;1962.0
2019-2020;122;1910;other;1996.0
2018-2019;122;1911;other;161.0
2019-2020;122;1911;other;180.0
2018-2019;122;1913;other;100.0
2019-2020;122;1913;other;3.0
2022-2023;122;1915;other;29.0
2018-2019;122;1915;other;440.0
2019-2020;122;1915;other;970.0
2018-2019;122;1916;other;440.0
2019-2020;122;1916;other;27.0
2018-2019;227;1917;other;311.0
2019-2020;227;1917;other;396.0
2018-2019;122;1919;other;2300.0
2018-2019;122;1920;other;155.0
2019-2020;122;1920;other;3.0
2018-2019;122;1921;other;135.0
2019-2020;122;1921;other;473.0
2018-2019;122;1922;other;72.0
2019-2020;122;1922;other;380.0
2019-2020;122;1923;other;1766.0
2019-2020;122;1924;other;420.0
2019-2020;122;1925;other;206.0
2022-2023;227;1931;other;202.0
2018-2019;227;1931;other;15.0
2021-2022;227;1931;other;411.0
2018-2019;127;1932;other;2000.0
2018-2019;127;1933;other;104.0
2018-2019;127;1942;other;275.0
2020-2021;127;1943;other;1022.0
2020-2021;127;1944;other;489.0
2020-2021;127;1947;other;397.0
2018-2019;127;1950;other;677.0
2019-2020;127;1950;other;1107.0
2018-2019;127;1951;other;69.0
2018-2019;127;1953;other;8.0
2018-2019;127;1957;other;8.0
2018-2019;127;1958;other;64124.0
2018-2019;127;1959;other;13391.0
2018-2019;127;1960;other;3215.0
2022-2023;139;1973;other;991.0
2018-2019;139;1973;other;118.0
2020-2021;139;1973;other;117.0
2021-2022;139;1973;other;92.0
2019-2020;137;1975;other;131.0
2019-2020;69;1976;other;8.0
2019-2020;1;1980;other;3.0
2019-2020;1;1981;other;4.0
2019-2020;1;1984;other;20.0
2022-2023;305;1987;other;262.0
2021-2022;305;1987;other;362.0
2019-2020;69;1988;other;13.0
2019-2020;137;1992;other;207.0
2021-2022;139;1996;other;136.0
2019-2020;69;1997;other;5.0
2019-2020;69;1998;other;901.0
2019-2020;69;1999;other;18615.0
2018-2019;47;19;other;418.0
2019-2020;47;19;other;493.0
2018-2019;65;1;other;8044.0
2019-2020;69;2000;other;980.0
2019-2020;69;2001;other;9332.0
2019-2020;69;2002;other;13.0
2019-2020;139;2005;other;3940.0
2019-2020;348;2010;other;254.0
2019-2020;137;2028;other;48.0
2020-2021;136;2029;other;200.0
2020-2021;136;2030;other;250.0
2019-2020;122;2032;other;1908.0
2022-2023;137;2038;other;138.0
2019-2020;137;2038;other;131.0
2020-2021;137;2038;other;98.0
2021-2022;137;2038;other;116.0
2022-2023;348;2046;other;3227.0
2019-2020;138;2074;other;7.0
2019-2020;138;2076;other;1.0
2019-2020;125;2077;other;5.0
2019-2020;125;2078;other;14.0
2020-2021;125;2078;other;14.0
2019-2020;125;2079;other;14.0
2020-2021;125;2079;other;14.0
2019-2020;138;2085;other;14.0
2019-2020;125;2087;other;128.0
2020-2021;125;2087;other;128.0
2019-2020;125;2091;other;238.0
2020-2021;125;2091;other;238.0
2019-2020;246;2104;other;33.0
2019-2020;246;2105;other;1.0
2019-2020;246;2106;other;7.0
2020-2021;123;2108;other;2524.0
2022-2023;132;2110;other;91167.0
2019-2020;132;2110;other;97.0
2021-2022;132;2110;other;174067.0
2019-2020;125;2112;other;28.0
2020-2021;125;2112;other;28.0
2019-2020;129;2122;other;80.0
2020-2021;129;2122;other;80.0
2019-2020;129;2126;other;25.0
2020-2021;129;2126;other;25.0
2019-2020;129;2127;other;27.0
2020-2021;129;2127;other;27.0
2019-2020;129;2130;other;1690.0
2019-2020;129;2133;other;1690.0
2022-2023;295;2136;other;264.0
2019-2020;295;2136;other;238.0
2021-2022;295;2136;other;290.0
2019-2020;124;2139;other;6515.0
2019-2020;124;2140;other;644.0
2020-2021;98;2148;other;212.0
2020-2021;98;2149;other;522245.0
2019-2020;297;2150;other;219.0
2021-2022;302;2154;other;1.0
2022-2023;150;2158;other;936.0
2019-2020;150;2158;other;3288.0
2020-2021;150;2158;other;4720.0
2021-2022;150;2158;other;1780.0
2019-2020;150;2159;other;1921.0
2021-2022;1;2201;other;1.0
2021-2022;130;2246;other;28.0
2020-2021;127;2283;other;235.0
2020-2021;128;2285;other;1691948.0
2020-2021;132;2286;other;2519.0
2022-2023;132;2291;other;48767.0
2021-2022;132;2291;other;51057.0
2020-2021;127;2292;other;18.0
2020-2021;138;2364;other;615.0
2022-2023;130;2380;other;150.0
2018-2019;137;244;other;132790.0
2019-2020;137;244;other;129658.0
2020-2021;137;244;other;110806.0
2021-2022;137;244;other;105277.0
2020-2021;46;2464;other;24000.0
2020-2021;129;2477;other;3.0
2020-2021;129;2480;other;53.0
2020-2021;137;2505;other;2.0
2021-2022;137;2505;other;7.0
2022-2023;199;2531;other;19.0
2020-2021;199;2531;other;101.0
2021-2022;199;2531;other;32.0
2022-2023;199;2534;other;44.0
2020-2021;199;2534;other;37.0
2021-2022;199;2534;other;43.0
2020-2021;199;2536;other;64.0
2020-2021;199;2537;other;3085.0
2021-2022;199;2549;other;8329.0
2021-2022;199;2551;other;2260.0
2022-2023;129;2566;other;1.0
2021-2022;129;2567;other;21.0
2018-2019;218;25;other;156.0
2019-2020;218;25;other;143.0
2020-2021;134;2600;other;90.0
2022-2023;134;2603;other;7.0
2022-2023;134;2607;other;1.0
2020-2021;134;2610;other;6.0
2022-2023;134;2613;other;1.0
2018-2019;137;261;other;100.0
2019-2020;137;261;other;84.0
2018-2019;137;262;other;810.0
2021-2022;125;2632;other;72.0
2020-2021;125;2636;other;102.0
2019-2020;137;263;other;25.0
2018-2019;137;265;other;45.0
2018-2019;218;26;other;191.0
2018-2019;218;27;other;475.0
2019-2020;218;27;other;828.0
2019-2020;135;280;other;4.0
2019-2020;135;282;other;11.0
2019-2020;135;283;other;1.0
2019-2020;218;28;other;15.0
2019-2020;221;296;other;27.0
2020-2021;221;296;other;39.0
2021-2022;221;296;other;44.0
2019-2020;221;299;other;40.0
2018-2019;218;29;other;5.0
2019-2020;218;29;other;9.0
2018-2019;65;2;other;10446.0
2019-2020;65;2;other;496.0
2018-2019;221;309;other;131.0
2019-2020;221;309;other;29.0
2020-2021;221;309;other;34.0
2022-2023;221;314;other;57.0
2018-2019;221;314;other;819.0
2019-2020;221;314;other;613.0
2020-2021;221;314;other;539.0
2021-2022;221;314;other;562.0
2018-2019;221;315;other;22.0
2019-2020;221;315;other;38.0
2020-2021;174;31;other;11695.0
2021-2022;174;31;other;32349.0
2019-2020;218;324;other;103.0
2020-2021;174;32;other;6837.0
2021-2022;174;32;other;11006.0
2019-2020;135;339;other;1.0
2022-2023;305;34;other;10460.0
2021-2022;305;34;other;10449.0
2018-2019;135;353;other;1.0
2019-2020;135;356;other;68.0
2022-2023;305;36;other;396281.0
2021-2022;305;36;other;453201.0
2022-2023;305;37;other;10078890.0
2021-2022;305;37;other;8570530.0
2022-2023;305;38;other;250.0
2021-2022;305;38;other;1138.0
2022-2023;65;3;other;191398.0
2018-2019;65;3;other;448235.0
2019-2020;210;423;other;41.0
2020-2021;210;423;other;2.0
2019-2020;210;424;other;1.0
2020-2021;174;426;other;1139.0
2021-2022;174;426;other;2504.0
2020-2021;174;427;other;418.0
2021-2022;174;427;other;1102.0
2020-2021;174;428;other;575.0
2021-2022;174;428;other;6395.0
2022-2023;305;46;other;924.0
2021-2022;305;46;other;839.0
2022-2023;305;47;other;8.0
2021-2022;305;47;other;31.0
2022-2023;333;53;other;6141.0
2021-2022;333;53;other;6436.0
2018-2019;140;57;other;29.0
2019-2020;140;57;other;68.0
2019-2020;65;5;other;29.0
2018-2019;86;657;other;166.0
2020-2021;86;657;other;325.0
2018-2019;132;659;other;2.0
2019-2020;132;659;other;2.0
2018-2019;132;660;other;275.0
2019-2020;132;660;other;313.0
2018-2019;132;661;other;25.0
2019-2020;132;661;other;16.0
2018-2019;132;662;other;48.0
2019-2020;132;662;other;32.0
2018-2019;132;663;other;67.0
2019-2020;132;663;other;32.0
2019-2020;26;679;other;67300.0
2018-2019;26;680;other;1295.0
2019-2020;26;680;other;225.0
2020-2021;26;680;other;656.0
2021-2022;26;680;other;655.0
2019-2020;65;6;other;25.0
2021-2022;65;6;other;1.0
2018-2019;26;719;other;2767.0
2019-2020;26;719;other;2679.0
2018-2019;26;720;other;9.0
2020-2021;26;723;other;156.0
2021-2022;26;723;other;939.0
2018-2019;26;724;other;40.0
2019-2020;26;724;other;307.0
2020-2021;26;729;other;17024.0
2018-2019;26;742;other;88.0
2019-2020;26;742;other;71.0
2022-2023;26;744;other;138595.0
2018-2019;127;747;other;260.0
2022-2023;26;748;other;76.0
2018-2019;26;748;other;500.0
2019-2020;26;748;other;457.0
2020-2021;26;748;other;217.0
2021-2022;26;748;other;152.0
2022-2023;26;749;other;1127.0
2021-2022;26;749;other;983.0
2018-2019;26;750;other;60.0
2019-2020;26;750;other;85.0
2020-2021;26;750;other;147.0
2021-2022;26;750;other;288.0
2018-2019;26;752;other;2648.0
2018-2019;26;755;other;4222.0
2019-2020;26;755;other;4220.0
2018-2019;127;762;other;3500.0
2021-2022;127;762;other;3400.0
2018-2019;127;763;other;674.0
2018-2019;127;764;other;100.0
2018-2019;127;765;other;112.0
2019-2020;135;767;other;30.0
2018-2019;127;768;other;12292.0
2018-2019;127;770;other;1110.0
2018-2019;127;771;other;1533.0
2020-2021;127;771;other;23.0
2018-2019;127;772;other;359.0
2019-2020;135;789;other;205.0
2022-2023;128;7;other;920090.0
2018-2019;128;7;other;923930.0
2019-2020;128;7;other;979179.0
2020-2021;128;7;other;856242.0
2019-2020;333;800;other;12.0
2019-2020;135;801;other;3.0
2018-2019;135;818;other;30.0
2019-2020;135;818;other;30.0
2019-2020;135;845;other;30.0
2018-2019;125;846;other;3.0
2019-2020;125;846;other;3.0
2020-2021;125;846;other;3.0
2019-2020;141;849;other;61.0
2018-2019;141;851;other;444.0
2019-2020;141;851;other;492.0
2020-2021;141;851;other;1.0
2018-2019;136;871;other;9012.0
2019-2020;136;871;other;5982.0
2018-2019;136;872;other;904.0
2019-2020;136;872;other;898.0
2018-2019;127;873;other;186364.0
2019-2020;127;873;other;167453.0
2020-2021;127;874;other;2394.0
2021-2022;127;874;other;2362.0
2018-2019;127;875;other;3863.0
2019-2020;127;875;other;3534.0
2020-2021;127;875;other;3355.0
2021-2022;127;875;other;2903.0
2021-2022;127;876;other;154.0
2018-2019;127;877;other;2909.0
2019-2020;127;877;other;3151.0
2020-2021;127;877;other;6000.0
2021-2022;127;877;other;3600.0
2018-2019;127;878;other;116.0
2019-2020;127;878;other;203.0
2020-2021;127;878;other;90.0
2021-2022;127;878;other;186.0
2022-2023;127;879;other;90097.0
2018-2019;127;879;other;122519.0
2019-2020;127;879;other;105906.0
2020-2021;127;879;other;124937.0
2021-2022;127;879;other;117288.0
2022-2023;127;880;other;32.0
2019-2020;127;880;other;29.0
2020-2021;127;880;other;36.0
2021-2022;127;880;other;26.0
2018-2019;280;888;other;1518.0
2018-2019;280;890;other;5.0
2019-2020;280;890;other;20.0
2018-2019;280;892;other;26.0
2019-2020;280;892;other;25.0
2018-2019;280;895;other;490.0
2019-2020;280;895;other;1190.0
2021-2022;280;895;other;86.0
2018-2019;280;896;other;8.0
2019-2020;280;896;other;20.0
2018-2019;280;899;other;690.0
2019-2020;280;899;other;578.0
2020-2021;280;899;other;19.0
2018-2019;136;900;other;134419.0
2019-2020;136;900;other;149869.0
2018-2019;136;901;other;3139.0
2019-2020;136;901;other;3139.0
2019-2020;136;903;other;1.0
2018-2019;136;904;other;50.0
2019-2020;136;904;other;64.0
2018-2019;136;905;other;267.0
2019-2020;136;905;other;208.0
2018-2019;136;906;other;5612.0
2019-2020;136;906;other;5381.0
2018-2019;151;907;other;2841.0
2019-2020;151;907;other;3719.0
2020-2021;151;907;other;6614.0
2018-2019;87;915;other;339.0
2019-2020;87;915;other;256.0
2018-2019;87;917;other;50.0
2019-2020;87;917;other;49.0
2018-2019;87;918;other;2131.0
2019-2020;87;918;other;2149.0
2018-2019;87;919;other;946.0
2019-2020;87;919;other;511.0
2018-2019;87;920;other;94.0
2019-2020;87;920;other;76.0
2018-2019;87;921;other;39.0
2019-2020;87;921;other;103.0
2018-2019;280;925;other;186364.0
2018-2019;295;928;other;34000.0
2019-2020;295;928;other;34000.0
2022-2023;295;930;other;185.0
2019-2020;295;930;other;137.0
2020-2021;295;930;other;60.0
2021-2022;295;930;other;185.0
2018-2019;295;936;other;20.0
2019-2020;295;936;other;12.0
