org_id;latest_si_yr;program_id;report_yr;measure_yr;planned_actual;spending_fte;measure;si_link_yr
125;2024-2025;BTI05;2020-2021;2020-2021;actual;spending;308650692.15;2020-2021
125;2024-2025;BTI06;2020-2021;2020-2021;actual;spending;259688828.95;2020-2021
125;2024-2025;BTI07;2020-2021;2020-2021;actual;spending;26712516.39;2020-2021
125;2024-2025;ISS01;2020-2021;2020-2021;actual;spending;53907399.61;2020-2021
125;2024-2025;ISS02;2020-2021;2020-2021;actual;spending;20292117.07;2020-2021
125;2024-2025;ISS03;2020-2021;2020-2021;actual;spending;14908479.33;2020-2021
125;2024-2025;ISS04;2020-2021;2020-2021;actual;spending;44231526.76;2020-2021
125;2024-2025;ISS05;2020-2021;2020-2021;actual;spending;72163535.22;2020-2021
125;2024-2025;ISS06;2020-2021;2020-2021;actual;spending;10590934.44;2020-2021
125;2024-2025;ISS07;2020-2021;2020-2021;actual;spending;68143076.44;2020-2021
125;2024-2025;ISS08;2020-2021;2020-2021;actual;spending;262835689.63;2020-2021
125;2024-2025;ISS09;2020-2021;2020-2021;actual;spending;6166833.97;2020-2021
125;2024-2025;ISS0Z;2020-2021;2020-2021;actual;spending;4106929.67;2020-2021
126;2024-2025;BVB01;2020-2021;2020-2021;actual;spending;40069861.14;2020-2021
126;2024-2025;BVB03;2020-2021;2020-2021;actual;spending;456650121.47;2020-2021
126;2024-2025;BVB04;2020-2021;2020-2021;actual;spending;21566839.9;2020-2021
126;2024-2025;BVB05;2020-2021;2020-2021;actual;spending;24134054.12;2020-2021
126;2024-2025;BVB06;2020-2021;2020-2021;actual;spending;78885826.67;2020-2021
126;2024-2025;BVB07;2020-2021;2020-2021;actual;spending;98378834.8;2020-2021
126;2024-2025;BVB08;2020-2021;2020-2021;actual;spending;39451153.78;2020-2021
126;2024-2025;BVB09;2020-2021;2020-2021;actual;spending;13217528.9;2020-2021
126;2024-2025;BVB10;2020-2021;2020-2021;actual;spending;6351454.43;2020-2021
126;2024-2025;BVB19;2020-2021;2020-2021;actual;spending;108038703.32;2020-2021
126;2024-2025;BVB20;2020-2021;2020-2021;actual;spending;12287346.44;2020-2021
126;2024-2025;BVC01;2020-2021;2020-2021;actual;spending;57415199.49;2020-2021
126;2024-2025;BVC02;2020-2021;2020-2021;actual;spending;25221569.19;2020-2021
126;2024-2025;BVC03;2020-2021;2020-2021;actual;spending;99839142.54;2020-2021
126;2024-2025;BVC04;2020-2021;2020-2021;actual;spending;32249145.21;2020-2021
126;2024-2025;BVC05;2020-2021;2020-2021;actual;spending;36657041.16;2020-2021
126;2024-2025;BVC06;2020-2021;2020-2021;actual;spending;30132380.2;2020-2021
126;2024-2025;BVC07;2020-2021;2020-2021;actual;spending;43058607.43;2020-2021
126;2024-2025;BVC08;2020-2021;2020-2021;actual;spending;7385309.29;2020-2021
126;2024-2025;BVD01;2020-2021;2020-2021;actual;spending;3618376.21;2020-2021
126;2024-2025;BVD02;2020-2021;2020-2021;actual;spending;1366440473.82;2020-2021
126;2024-2025;BVD03;2020-2021;2020-2021;actual;spending;523189751.81;2020-2021
126;2024-2025;BVD04;2020-2021;2020-2021;actual;spending;2944807439.08;2020-2021
126;2024-2025;BVD05;2020-2021;2020-2021;actual;spending;155321976.73;2020-2021
126;2024-2025;BVD06;2020-2021;2020-2021;actual;spending;45859980.24;2020-2021
126;2024-2025;BVD07;2020-2021;2020-2021;actual;spending;68914025.92;2020-2021
126;2024-2025;BVD08;2020-2021;2020-2021;actual;spending;20922950.28;2020-2021
126;2024-2025;BVD09;2020-2021;2020-2021;actual;spending;225043034.45;2020-2021
126;2024-2025;BVD10;2020-2021;2020-2021;actual;spending;288816160.84;2020-2021
126;2024-2025;BVD11;2020-2021;2020-2021;actual;spending;319456782.15;2020-2021
126;2024-2025;BVD12;2020-2021;2020-2021;actual;spending;679191589.2;2020-2021
126;2024-2025;BVD13;2020-2021;2020-2021;actual;spending;15970091.3;2020-2021
126;2024-2025;BVD14;2020-2021;2020-2021;actual;spending;17465864.89;2020-2021
126;2024-2025;BVE01;2020-2021;2020-2021;actual;spending;73826298.09;2020-2021
126;2024-2025;BVE02;2020-2021;2020-2021;actual;spending;61629814.73;2020-2021
126;2024-2025;BVF01;2020-2021;2020-2021;actual;spending;21786705.63;2020-2021
126;2024-2025;BVF02;2020-2021;2020-2021;actual;spending;163764578.95;2020-2021
126;2024-2025;BVF03;2020-2021;2020-2021;actual;spending;247577452.83;2020-2021
126;2024-2025;BVF04;2020-2021;2020-2021;actual;spending;78143897.89;2020-2021
126;2024-2025;BVF05;2020-2021;2020-2021;actual;spending;251561811.67;2020-2021
126;2024-2025;BVF06;2020-2021;2020-2021;actual;spending;77008406.7;2020-2021
126;2024-2025;BVF07;2020-2021;2020-2021;actual;spending;55483013.04;2020-2021
126;2024-2025;BVF08;2020-2021;2020-2021;actual;spending;87502552.19;2020-2021
126;2024-2025;ISS01;2020-2021;2020-2021;actual;spending;54907464.77;2020-2021
126;2024-2025;ISS02;2020-2021;2020-2021;actual;spending;30609786.65;2020-2021
126;2024-2025;ISS03;2020-2021;2020-2021;actual;spending;9073807.07;2020-2021
126;2024-2025;ISS04;2020-2021;2020-2021;actual;spending;69914075.43;2020-2021
126;2024-2025;ISS05;2020-2021;2020-2021;actual;spending;58639019.22;2020-2021
126;2024-2025;ISS06;2020-2021;2020-2021;actual;spending;9535217.91;2020-2021
126;2024-2025;ISS07;2020-2021;2020-2021;actual;spending;29114987.06;2020-2021
126;2024-2025;ISS08;2020-2021;2020-2021;actual;spending;51545399.75;2020-2021
126;2024-2025;ISS09;2020-2021;2020-2021;actual;spending;-779.62;2020-2021
126;2024-2025;ISS0Z;2020-2021;2020-2021;actual;spending;4074770.01;2020-2021
127;2024-2025;BVG01;2020-2021;2020-2021;actual;spending;208521186.66;2020-2021
127;2024-2025;BVG02;2020-2021;2020-2021;actual;spending;29492780.69;2020-2021
127;2024-2025;BVG03;2020-2021;2020-2021;actual;spending;651342398.18;2020-2021
127;2024-2025;BVG04;2020-2021;2020-2021;actual;spending;675276114.48;2020-2021
127;2024-2025;BVG05;2020-2021;2020-2021;actual;spending;77227688.44;2020-2021
127;2024-2025;BVG06;2020-2021;2020-2021;actual;spending;84763922.19;2020-2021
127;2024-2025;BVG07;2020-2021;2020-2021;actual;spending;100602085.55;2020-2021
127;2024-2025;BVG08;2020-2021;2020-2021;actual;spending;1719083.77;2020-2021
127;2024-2025;BVG09;2020-2021;2020-2021;actual;spending;900703.11;2020-2021
127;2024-2025;BVG10;2020-2021;2020-2021;actual;spending;51199654.21;2020-2021
127;2024-2025;BVG11;2020-2021;2020-2021;actual;spending;7600000.0;2020-2021
127;2024-2025;BVG12;2020-2021;2020-2021;actual;spending;11241688.34;2020-2021
127;2024-2025;BVG13;2020-2021;2020-2021;actual;spending;38607838.09;2020-2021
127;2024-2025;BVG14;2020-2021;2020-2021;actual;spending;10972533.52;2020-2021
127;2024-2025;BVG15;2020-2021;2020-2021;actual;spending;10756270.02;2020-2021
127;2024-2025;BVG16;2020-2021;2020-2021;actual;spending;27000000.0;2020-2021
127;2024-2025;BVH01;2020-2021;2020-2021;actual;spending;96684732.11;2020-2021
127;2024-2025;BVH02;2020-2021;2020-2021;actual;spending;57213228.58;2020-2021
127;2024-2025;BVH03;2020-2021;2020-2021;actual;spending;23657123.95;2020-2021
127;2024-2025;BVH04;2020-2021;2020-2021;actual;spending;29435876.85;2020-2021
127;2024-2025;BVH05;2020-2021;2020-2021;actual;spending;76309085.58;2020-2021
127;2024-2025;BVH06;2020-2021;2020-2021;actual;spending;16604962.82;2020-2021
127;2024-2025;BVH07;2020-2021;2020-2021;actual;spending;5818503.61;2020-2021
127;2024-2025;BVH08;2020-2021;2020-2021;actual;spending;4054937.27;2020-2021
127;2024-2025;BVH09;2020-2021;2020-2021;actual;spending;74314810.92;2020-2021
127;2024-2025;BVH10;2020-2021;2020-2021;actual;spending;29423033.04;2020-2021
127;2024-2025;BVH11;2020-2021;2020-2021;actual;spending;4779567.93;2020-2021
127;2024-2025;BVH12;2020-2021;2020-2021;actual;spending;24454005.5;2020-2021
127;2024-2025;BVH13;2020-2021;2020-2021;actual;spending;50780432.58;2020-2021
127;2024-2025;BVH14;2020-2021;2020-2021;actual;spending;70963441.88;2020-2021
127;2024-2025;BVH15;2020-2021;2020-2021;actual;spending;20780584.82;2020-2021
127;2024-2025;BVH16;2020-2021;2020-2021;actual;spending;47255013.67;2020-2021
127;2024-2025;BVH17;2020-2021;2020-2021;actual;spending;28050908.57;2020-2021
127;2024-2025;ISS01;2020-2021;2020-2021;actual;spending;98974833.68;2020-2021
127;2024-2025;ISS02;2020-2021;2020-2021;actual;spending;125664036.77;2020-2021
127;2024-2025;ISS03;2020-2021;2020-2021;actual;spending;20189447.78;2020-2021
127;2024-2025;ISS04;2020-2021;2020-2021;actual;spending;46528684.35;2020-2021
127;2024-2025;ISS05;2020-2021;2020-2021;actual;spending;27560912.64;2020-2021
127;2024-2025;ISS06;2020-2021;2020-2021;actual;spending;13152205.08;2020-2021
127;2024-2025;ISS07;2020-2021;2020-2021;actual;spending;72301206.48;2020-2021
127;2024-2025;ISS08;2020-2021;2020-2021;actual;spending;59790638.68;2020-2021
127;2024-2025;ISS09;2020-2021;2020-2021;actual;spending;555452.13;2020-2021
127;2024-2025;ISS0Z;2020-2021;2020-2021;actual;spending;4131328.81;2020-2021
128;2024-2025;BGM01;2020-2021;2020-2021;actual;spending;596526713.69;2020-2021
128;2024-2025;BGM02;2020-2021;2020-2021;actual;spending;1202551378.87;2020-2021
128;2024-2025;BGM03;2020-2021;2020-2021;actual;spending;101410192.24;2020-2021
128;2024-2025;BGM04;2020-2021;2020-2021;actual;spending;25566852.59;2020-2021
128;2024-2025;BGM05;2020-2021;2020-2021;actual;spending;399597911.99;2020-2021
128;2024-2025;BGM06;2020-2021;2020-2021;actual;spending;520607.67;2020-2021
128;2024-2025;BGM07;2020-2021;2020-2021;actual;spending;197331731.02;2020-2021
128;2024-2025;BGM08;2020-2021;2020-2021;actual;spending;6468586.76;2020-2021
128;2024-2025;BGM09;2020-2021;2020-2021;actual;spending;9183577.14;2020-2021
128;2024-2025;BGM10;2020-2021;2020-2021;actual;spending;30966224.01;2020-2021
128;2024-2025;BGM11;2020-2021;2020-2021;actual;spending;2050067.09;2020-2021
128;2024-2025;BGN01;2020-2021;2020-2021;actual;spending;61421594723.98;2020-2021
128;2024-2025;BGN02;2020-2021;2020-2021;actual;spending;549428299.85;2020-2021
128;2024-2025;BGN03;2020-2021;2020-2021;actual;spending;41595449.3;2020-2021
128;2024-2025;BGO01;2020-2021;2020-2021;actual;spending;27472297028.41;2020-2021
128;2024-2025;BGO02;2020-2021;2020-2021;actual;spending;2422703789.06;2020-2021
128;2024-2025;BGO03;2020-2021;2020-2021;actual;spending;909617.75;2020-2021
128;2024-2025;BGO04;2020-2021;2020-2021;actual;spending;57179596.6;2020-2021
128;2024-2025;BGO05;2020-2021;2020-2021;actual;spending;6652054.47;2020-2021
128;2024-2025;BGO06;2020-2021;2020-2021;actual;spending;562566813.8;2020-2021
128;2024-2025;BGO07;2020-2021;2020-2021;actual;spending;57117348.91;2020-2021
128;2024-2025;BGO08;2020-2021;2020-2021;actual;spending;55426033.1;2020-2021
128;2024-2025;BGO09;2020-2021;2020-2021;actual;spending;22677092.06;2020-2021
128;2024-2025;BGO10;2020-2021;2020-2021;actual;spending;271792712.43;2020-2021
128;2024-2025;BGO11;2020-2021;2020-2021;actual;spending;419524161.98;2020-2021
128;2024-2025;BGO12;2020-2021;2020-2021;actual;spending;26405872.63;2020-2021
128;2024-2025;BGO13;2020-2021;2020-2021;actual;spending;18969900.26;2020-2021
128;2024-2025;BGO14;2020-2021;2020-2021;actual;spending;82472821.48;2020-2021
128;2024-2025;BGO15;2020-2021;2020-2021;actual;spending;21661241.76;2020-2021
128;2024-2025;BGO16;2020-2021;2020-2021;actual;spending;16895853.27;2020-2021
128;2024-2025;BGO17;2020-2021;2020-2021;actual;spending;6855809219.71;2020-2021
128;2024-2025;BGO18;2020-2021;2020-2021;actual;spending;1184425095.64;2020-2021
128;2024-2025;BGO19;2020-2021;2020-2021;actual;spending;1054144.19;2020-2021
128;2024-2025;BGO20;2020-2021;2020-2021;actual;spending;65092085.14;2020-2021
128;2024-2025;BGO21;2020-2021;2020-2021;actual;spending;75556459.1;2020-2021
128;2024-2025;BGO22;2020-2021;2020-2021;actual;spending;11320383.73;2020-2021
128;2024-2025;BGO23;2020-2021;2020-2021;actual;spending;43361968.71;2020-2021
128;2024-2025;BGO24;2020-2021;2020-2021;actual;spending;40700645078.87;2020-2021
128;2024-2025;BGO25;2020-2021;2020-2021;actual;spending;16850095779.57;2020-2021
128;2024-2025;BGP01;2020-2021;2020-2021;actual;spending;16913616.83;2020-2021
128;2024-2025;BGP02;2020-2021;2020-2021;actual;spending;21329788.02;2020-2021
128;2024-2025;BGP03;2020-2021;2020-2021;actual;spending;33610774.41;2020-2021
128;2024-2025;BGP04;2020-2021;2020-2021;actual;spending;2737218.12;2020-2021
128;2024-2025;BGP05;2020-2021;2020-2021;actual;spending;29725154.67;2020-2021
128;2024-2025;BGP06;2020-2021;2020-2021;actual;spending;63775604.34;2020-2021
128;2024-2025;BGP07;2020-2021;2020-2021;actual;spending;6606120.7;2020-2021
128;2024-2025;BGQ01;2020-2021;2020-2021;actual;spending;20978490.89;2020-2021
128;2024-2025;BGQ02;2020-2021;2020-2021;actual;spending;18873598.38;2020-2021
128;2024-2025;BGQ03;2020-2021;2020-2021;actual;spending;24728679.28;2020-2021
128;2024-2025;BGQ04;2020-2021;2020-2021;actual;spending;130434613.2;2020-2021
128;2024-2025;BGQ05;2020-2021;2020-2021;actual;spending;43464120.63;2020-2021
128;2024-2025;ISS01;2020-2021;2020-2021;actual;spending;85211002.17;2020-2021
128;2024-2025;ISS02;2020-2021;2020-2021;actual;spending;14580125.11;2020-2021
128;2024-2025;ISS03;2020-2021;2020-2021;actual;spending;4572989.12;2020-2021
128;2024-2025;ISS04;2020-2021;2020-2021;actual;spending;55779986.36;2020-2021
128;2024-2025;ISS05;2020-2021;2020-2021;actual;spending;33932349.14;2020-2021
128;2024-2025;ISS06;2020-2021;2020-2021;actual;spending;2025873.98;2020-2021
128;2024-2025;ISS07;2020-2021;2020-2021;actual;spending;83287444.01;2020-2021
128;2024-2025;ISS08;2020-2021;2020-2021;actual;spending;54011041.9;2020-2021
128;2024-2025;ISS09;2020-2021;2020-2021;actual;spending;1545463.94;2020-2021
128;2024-2025;ISS0Z;2020-2021;2020-2021;actual;spending;1778092.54;2020-2021
129;2024-2025;BWM02;2020-2021;2020-2021;actual;spending;178101948.88;2020-2021
129;2024-2025;BWM03;2020-2021;2020-2021;actual;spending;1765948504.18;2020-2021
129;2024-2025;BWM04;2020-2021;2020-2021;actual;spending;1291450054.38;2020-2021
129;2024-2025;BWM05;2020-2021;2020-2021;actual;spending;8264926.88;2020-2021
129;2024-2025;BWM06;2020-2021;2020-2021;actual;spending;43524703.58;2020-2021
129;2024-2025;BWM07;2020-2021;2020-2021;actual;spending;99034575.07;2020-2021
129;2024-2025;BWM08;2020-2021;2020-2021;actual;spending;31539673.79;2020-2021
129;2024-2025;BWM09;2020-2021;2020-2021;actual;spending;993448522.61;2020-2021
129;2024-2025;BWM10;2020-2021;2020-2021;actual;spending;51569661.78;2020-2021
129;2024-2025;BWM13;2020-2021;2020-2021;actual;spending;18678412.19;2020-2021
129;2024-2025;BWR04;2020-2021;2020-2021;actual;spending;36886186.01;2020-2021
129;2024-2025;BWR05;2020-2021;2020-2021;actual;spending;2432329.71;2020-2021
129;2024-2025;BWR06;2020-2021;2020-2021;actual;spending;21379461.03;2020-2021
129;2024-2025;BWR07;2020-2021;2020-2021;actual;spending;12326226.76;2020-2021
129;2024-2025;BWR08;2020-2021;2020-2021;actual;spending;201619082.96;2020-2021
129;2024-2025;BWR09;2020-2021;2020-2021;actual;spending;2275557.38;2020-2021
129;2024-2025;BWR10;2020-2021;2020-2021;actual;spending;153276253.14;2020-2021
129;2024-2025;BWR11;2020-2021;2020-2021;actual;spending;301150888.15;2020-2021
129;2024-2025;ISS01;2020-2021;2020-2021;actual;spending;34542050.98;2020-2021
129;2024-2025;ISS02;2020-2021;2020-2021;actual;spending;6743689.45;2020-2021
129;2024-2025;ISS03;2020-2021;2020-2021;actual;spending;74880593.62;2020-2021
129;2024-2025;ISS04;2020-2021;2020-2021;actual;spending;13216079.29;2020-2021
129;2024-2025;ISS05;2020-2021;2020-2021;actual;spending;15388534.29;2020-2021
129;2024-2025;ISS06;2020-2021;2020-2021;actual;spending;637033.63;2020-2021
129;2024-2025;ISS07;2020-2021;2020-2021;actual;spending;20301846.59;2020-2021
129;2024-2025;ISS08;2020-2021;2020-2021;actual;spending;0.0;2020-2021
129;2024-2025;ISS09;2020-2021;2020-2021;actual;spending;12425235.35;2020-2021
129;2024-2025;ISS0Z;2020-2021;2020-2021;actual;spending;0.92;2020-2021
130;2024-2025;BNN01;2020-2021;2020-2021;actual;spending;212369452.38;2020-2021
130;2024-2025;BNN02;2020-2021;2020-2021;actual;spending;42101615.15;2020-2021
130;2024-2025;BNN03;2020-2021;2020-2021;actual;spending;149074483.61;2020-2021
130;2024-2025;BNN04;2020-2021;2020-2021;actual;spending;141070670.92;2020-2021
130;2024-2025;BNN05;2020-2021;2020-2021;actual;spending;6863605.05;2020-2021
130;2024-2025;BNO01;2020-2021;2020-2021;actual;spending;571736880.33;2020-2021
130;2024-2025;BNO02;2020-2021;2020-2021;actual;spending;7678256.17;2020-2021
130;2024-2025;BNO03;2020-2021;2020-2021;actual;spending;237171965.28;2020-2021
130;2024-2025;BNO04;2020-2021;2020-2021;actual;spending;2800615.02;2020-2021
130;2024-2025;BNP01;2020-2021;2020-2021;actual;spending;728233435.74;2020-2021
130;2024-2025;BNP02;2020-2021;2020-2021;actual;spending;96860470.62;2020-2021
130;2024-2025;BNP03;2020-2021;2020-2021;actual;spending;30561540.32;2020-2021
130;2024-2025;BNP04;2020-2021;2020-2021;actual;spending;8986783.76;2020-2021
130;2024-2025;BNP05;2020-2021;2020-2021;actual;spending;9259130.35;2020-2021
130;2024-2025;BNP06;2020-2021;2020-2021;actual;spending;82575480.07;2020-2021
130;2024-2025;BNP07;2020-2021;2020-2021;actual;spending;178782798.82;2020-2021
130;2024-2025;BNP08;2020-2021;2020-2021;actual;spending;28605095.99;2020-2021
130;2024-2025;BNP09;2020-2021;2020-2021;actual;spending;5610319.59;2020-2021
130;2024-2025;BNP10;2020-2021;2020-2021;actual;spending;6189425.53;2020-2021
130;2024-2025;BNP11;2020-2021;2020-2021;actual;spending;36763037.49;2020-2021
130;2024-2025;BNP12;2020-2021;2020-2021;actual;spending;39838836.3;2020-2021
130;2024-2025;BNP13;2020-2021;2020-2021;actual;spending;2865901.61;2020-2021
130;2024-2025;BNP14;2020-2021;2020-2021;actual;spending;2306237.5;2020-2021
130;2024-2025;BNP15;2020-2021;2020-2021;actual;spending;32740775.6;2020-2021
130;2024-2025;BNP16;2020-2021;2020-2021;actual;spending;4386228.97;2020-2021
130;2024-2025;ISS01;2020-2021;2020-2021;actual;spending;45343736.74;2020-2021
130;2024-2025;ISS02;2020-2021;2020-2021;actual;spending;23987046.47;2020-2021
130;2024-2025;ISS03;2020-2021;2020-2021;actual;spending;4996817.63;2020-2021
130;2024-2025;ISS04;2020-2021;2020-2021;actual;spending;25556283.56;2020-2021
130;2024-2025;ISS05;2020-2021;2020-2021;actual;spending;23673358.61;2020-2021
130;2024-2025;ISS06;2020-2021;2020-2021;actual;spending;6187423.72;2020-2021
130;2024-2025;ISS07;2020-2021;2020-2021;actual;spending;42505860.54;2020-2021
130;2024-2025;ISS08;2020-2021;2020-2021;actual;spending;9550961.75;2020-2021
130;2024-2025;ISS09;2020-2021;2020-2021;actual;spending;1982282.01;2020-2021
130;2024-2025;ISS0Z;2020-2021;2020-2021;actual;spending;3960700.29;2020-2021
132;2024-2025;BNX01;2020-2021;2020-2021;actual;spending;114195077.97;2020-2021
132;2024-2025;BNX02;2020-2021;2020-2021;actual;spending;11316207.25;2020-2021
132;2024-2025;BNX03;2020-2021;2020-2021;actual;spending;102594979.49;2020-2021
132;2024-2025;BNY01;2020-2021;2020-2021;actual;spending;41811130.69;2020-2021
132;2024-2025;BNY02;2020-2021;2020-2021;actual;spending;202163743.67;2020-2021
132;2024-2025;BNY03;2020-2021;2020-2021;actual;spending;5092865.37;2020-2021
132;2024-2025;BNY04;2020-2021;2020-2021;actual;spending;3946654.67;2020-2021
132;2024-2025;BNY05;2020-2021;2020-2021;actual;spending;26483305.8;2020-2021
132;2024-2025;BNY06;2020-2021;2020-2021;actual;spending;156947206.18;2020-2021
132;2024-2025;BNY07;2020-2021;2020-2021;actual;spending;15942165.01;2020-2021
132;2024-2025;BNY08;2020-2021;2020-2021;actual;spending;23248928.8;2020-2021
132;2024-2025;BNY09;2020-2021;2020-2021;actual;spending;20496986.31;2020-2021
132;2024-2025;BNY10;2020-2021;2020-2021;actual;spending;1465869.17;2020-2021
132;2024-2025;ISS01;2020-2021;2020-2021;actual;spending;26454057.07;2020-2021
132;2024-2025;ISS02;2020-2021;2020-2021;actual;spending;8552265.94;2020-2021
132;2024-2025;ISS04;2020-2021;2020-2021;actual;spending;14416390.56;2020-2021
132;2024-2025;ISS05;2020-2021;2020-2021;actual;spending;11693563.38;2020-2021
132;2024-2025;ISS06;2020-2021;2020-2021;actual;spending;10129864.39;2020-2021
132;2024-2025;ISS07;2020-2021;2020-2021;actual;spending;21221273.38;2020-2021
132;2024-2025;ISS08;2020-2021;2020-2021;actual;spending;13471260.86;2020-2021
132;2024-2025;ISS0Z;2020-2021;2020-2021;actual;spending;1209348.55;2020-2021
133;2024-2025;BUN01;2020-2021;2020-2021;actual;spending;3927045.58;2020-2021
133;2024-2025;BUN02;2020-2021;2020-2021;actual;spending;20607528.78;2020-2021
133;2024-2025;BUN03;2020-2021;2020-2021;actual;spending;312305257.28;2020-2021
133;2024-2025;BUN04;2020-2021;2020-2021;actual;spending;361842921.65;2020-2021
133;2024-2025;BUN05;2020-2021;2020-2021;actual;spending;77702848.4;2020-2021
133;2024-2025;BUN06;2020-2021;2020-2021;actual;spending;226312313.69;2020-2021
133;2024-2025;BUN07;2020-2021;2020-2021;actual;spending;26159767.88;2020-2021
133;2024-2025;BUO01;2020-2021;2020-2021;actual;spending;144795892.59;2020-2021
