fiscal_yr;org_id;service_id;fy_org_id_service_id;online_interaction_point;activation;online_interaction_point_sort
2018-2019;114;1120;2018-2019_114_1120;account_registration;N;1
2019-2020;114;1120;2019-2020_114_1120;account_registration;N;1
2020-2021;114;1120;2020-2021_114_1120;account_registration;NA;1
2021-2022;114;1120;2021-2022_114_1120;account_registration;NA;1
2022-2023;74;1121;2022-2023_74_1121;account_registration;NA;1
2018-2019;74;1121;2018-2019_74_1121;account_registration;NA;1
2019-2020;74;1121;2019-2020_74_1121;account_registration;NA;1
2020-2021;74;1121;2020-2021_74_1121;account_registration;NA;1
2021-2022;74;1121;2021-2022_74_1121;account_registration;NA;1
2022-2023;74;1122;2022-2023_74_1122;account_registration;NA;1
2018-2019;74;1122;2018-2019_74_1122;account_registration;N;1
2019-2020;74;1122;2019-2020_74_1122;account_registration;NA;1
2020-2021;74;1122;2020-2021_74_1122;account_registration;NA;1
2021-2022;74;1122;2021-2022_74_1122;account_registration;NA;1
2022-2023;74;1123;2022-2023_74_1123;account_registration;NA;1
2018-2019;74;1123;2018-2019_74_1123;account_registration;Y;1
2019-2020;74;1123;2019-2020_74_1123;account_registration;NA;1
2020-2021;74;1123;2020-2021_74_1123;account_registration;NA;1
2021-2022;74;1123;2021-2022_74_1123;account_registration;NA;1
2018-2019;74;1126;2018-2019_74_1126;account_registration;N;1
2018-2019;74;1127;2018-2019_74_1127;account_registration;N;1
2018-2019;74;1128;2018-2019_74_1128;account_registration;N;1
2022-2023;74;1129;2022-2023_74_1129;account_registration;Y;1
2018-2019;74;1129;2018-2019_74_1129;account_registration;Y;1
2019-2020;74;1129;2019-2020_74_1129;account_registration;Y;1
2020-2021;74;1129;2020-2021_74_1129;account_registration;Y;1
2021-2022;74;1129;2021-2022_74_1129;account_registration;Y;1
2022-2023;136;1130;2022-2023_136_1130;account_registration;NA;1
2018-2019;136;1130;2018-2019_136_1130;account_registration;Y;1
2019-2020;136;1130;2019-2020_136_1130;account_registration;Y;1
2020-2021;136;1130;2020-2021_136_1130;account_registration;Y;1
2021-2022;136;1130;2021-2022_136_1130;account_registration;NA;1
2018-2019;129;1131;2018-2019_129_1131;account_registration;NA;1
2019-2020;129;1131;2019-2020_129_1131;account_registration;NA;1
2022-2023;280;1132;2022-2023_280_1132;account_registration;NA;1
2018-2019;280;1132;2018-2019_280_1132;account_registration;N;1
2019-2020;280;1132;2019-2020_280_1132;account_registration;N;1
2020-2021;280;1132;2020-2021_280_1132;account_registration;NA;1
2021-2022;280;1132;2021-2022_280_1132;account_registration;NA;1
2022-2023;129;1133;2022-2023_129_1133;account_registration;NA;1
2018-2019;129;1133;2018-2019_129_1133;account_registration;NA;1
2019-2020;129;1133;2019-2020_129_1133;account_registration;NA;1
2020-2021;129;1133;2020-2021_129_1133;account_registration;NA;1
2021-2022;129;1133;2021-2022_129_1133;account_registration;NA;1
2022-2023;129;1134;2022-2023_129_1134;account_registration;Y;1
2018-2019;129;1134;2018-2019_129_1134;account_registration;Y;1
2019-2020;129;1134;2019-2020_129_1134;account_registration;Y;1
2020-2021;129;1134;2020-2021_129_1134;account_registration;Y;1
2021-2022;129;1134;2021-2022_129_1134;account_registration;Y;1
2022-2023;129;1135;2022-2023_129_1135;account_registration;Y;1
2018-2019;129;1135;2018-2019_129_1135;account_registration;Y;1
2019-2020;129;1135;2019-2020_129_1135;account_registration;Y;1
2020-2021;129;1135;2020-2021_129_1135;account_registration;Y;1
2021-2022;129;1135;2021-2022_129_1135;account_registration;Y;1
2022-2023;129;1136;2022-2023_129_1136;account_registration;NA;1
2018-2019;129;1136;2018-2019_129_1136;account_registration;NA;1
2019-2020;129;1136;2019-2020_129_1136;account_registration;NA;1
2020-2021;129;1136;2020-2021_129_1136;account_registration;NA;1
2021-2022;129;1136;2021-2022_129_1136;account_registration;NA;1
2018-2019;46;1137;2018-2019_46_1137;account_registration;NA;1
2019-2020;46;1137;2019-2020_46_1137;account_registration;NA;1
2020-2021;46;1137;2020-2021_46_1137;account_registration;NA;1
2021-2022;46;1137;2021-2022_46_1137;account_registration;NA;1
2022-2023;129;1138;2022-2023_129_1138;account_registration;NA;1
2018-2019;129;1138;2018-2019_129_1138;account_registration;Y;1
2019-2020;129;1138;2019-2020_129_1138;account_registration;Y;1
2020-2021;129;1138;2020-2021_129_1138;account_registration;NA;1
2021-2022;129;1138;2021-2022_129_1138;account_registration;NA;1
2018-2019;46;1139;2018-2019_46_1139;account_registration;NA;1
2019-2020;46;1139;2019-2020_46_1139;account_registration;NA;1
2020-2021;46;1139;2020-2021_46_1139;account_registration;NA;1
2021-2022;46;1139;2021-2022_46_1139;account_registration;NA;1
2018-2019;129;1140;2018-2019_129_1140;account_registration;NA;1
2018-2019;46;1141;2018-2019_46_1141;account_registration;NA;1
2019-2020;46;1141;2019-2020_46_1141;account_registration;NA;1
2020-2021;46;1141;2020-2021_46_1141;account_registration;NA;1
2021-2022;46;1141;2021-2022_46_1141;account_registration;NA;1
2022-2023;280;1142;2022-2023_280_1142;account_registration;NA;1
2018-2019;280;1142;2018-2019_280_1142;account_registration;NA;1
2019-2020;280;1142;2019-2020_280_1142;account_registration;NA;1
2020-2021;280;1142;2020-2021_280_1142;account_registration;NA;1
2021-2022;280;1142;2021-2022_280_1142;account_registration;NA;1
2018-2019;46;1143;2018-2019_46_1143;account_registration;NA;1
2019-2020;46;1143;2019-2020_46_1143;account_registration;NA;1
2020-2021;46;1143;2020-2021_46_1143;account_registration;NA;1
2021-2022;46;1143;2021-2022_46_1143;account_registration;NA;1
2022-2023;136;1144;2022-2023_136_1144;account_registration;NA;1
2018-2019;136;1144;2018-2019_136_1144;account_registration;Y;1
2019-2020;136;1144;2019-2020_136_1144;account_registration;N;1
2020-2021;136;1144;2020-2021_136_1144;account_registration;N;1
2021-2022;136;1144;2021-2022_136_1144;account_registration;NA;1
2018-2019;129;1145;2018-2019_129_1145;account_registration;N;1
2018-2019;46;1146;2018-2019_46_1146;account_registration;N;1
2019-2020;46;1146;2019-2020_46_1146;account_registration;N;1
2020-2021;46;1146;2020-2021_46_1146;account_registration;Y;1
2021-2022;46;1146;2021-2022_46_1146;account_registration;Y;1
2022-2023;136;1147;2022-2023_136_1147;account_registration;NA;1
2018-2019;136;1147;2018-2019_136_1147;account_registration;Y;1
2019-2020;136;1147;2019-2020_136_1147;account_registration;Y;1
2020-2021;136;1147;2020-2021_136_1147;account_registration;Y;1
2021-2022;136;1147;2021-2022_136_1147;account_registration;NA;1
2018-2019;129;1148;2018-2019_129_1148;account_registration;N;1
2022-2023;128;1149;2022-2023_128_1149;account_registration;NA;1
2018-2019;128;1149;2018-2019_128_1149;account_registration;NA;1
2019-2020;128;1149;2019-2020_128_1149;account_registration;NA;1
2020-2021;128;1149;2020-2021_128_1149;account_registration;NA;1
2021-2022;128;1149;2021-2022_128_1149;account_registration;NA;1
2018-2019;129;1150;2018-2019_129_1150;account_registration;NA;1
2018-2019;129;1151;2018-2019_129_1151;account_registration;N;1
2022-2023;71;1153;2022-2023_71_1153;account_registration;N;1
2018-2019;71;1153;2018-2019_71_1153;account_registration;Y;1
2019-2020;71;1153;2019-2020_71_1153;account_registration;Y;1
2020-2021;71;1153;2020-2021_71_1153;account_registration;Y;1
2021-2022;71;1153;2021-2022_71_1153;account_registration;Y;1
2022-2023;282;1154;2022-2023_282_1154;account_registration;Y;1
2018-2019;282;1154;2018-2019_282_1154;account_registration;Y;1
2019-2020;282;1154;2019-2020_282_1154;account_registration;Y;1
2020-2021;282;1154;2020-2021_282_1154;account_registration;Y;1
2021-2022;282;1154;2021-2022_282_1154;account_registration;Y;1
2022-2023;282;1155;2022-2023_282_1155;account_registration;Y;1
2018-2019;282;1155;2018-2019_282_1155;account_registration;Y;1
2019-2020;282;1155;2019-2020_282_1155;account_registration;Y;1
2020-2021;282;1155;2020-2021_282_1155;account_registration;Y;1
2021-2022;282;1155;2021-2022_282_1155;account_registration;Y;1
2018-2019;282;1156;2018-2019_282_1156;account_registration;Y;1
2019-2020;282;1156;2019-2020_282_1156;account_registration;N;1
2022-2023;129;1157;2022-2023_129_1157;account_registration;NA;1
2018-2019;129;1157;2018-2019_129_1157;account_registration;NA;1
2019-2020;129;1157;2019-2020_129_1157;account_registration;NA;1
2020-2021;129;1157;2020-2021_129_1157;account_registration;NA;1
2021-2022;129;1157;2021-2022_129_1157;account_registration;NA;1
2022-2023;282;1158;2022-2023_282_1158;account_registration;NA;1
2018-2019;282;1158;2018-2019_282_1158;account_registration;NA;1
2019-2020;282;1158;2019-2020_282_1158;account_registration;NA;1
2020-2021;282;1158;2020-2021_282_1158;account_registration;NA;1
2021-2022;282;1158;2021-2022_282_1158;account_registration;NA;1
2018-2019;129;1159;2018-2019_129_1159;account_registration;N;1
2022-2023;129;1160;2022-2023_129_1160;account_registration;Y;1
2018-2019;129;1160;2018-2019_129_1160;account_registration;N;1
2019-2020;129;1160;2019-2020_129_1160;account_registration;N;1
2020-2021;129;1160;2020-2021_129_1160;account_registration;Y;1
2021-2022;129;1160;2021-2022_129_1160;account_registration;Y;1
2022-2023;129;1161;2022-2023_129_1161;account_registration;Y;1
2018-2019;129;1161;2018-2019_129_1161;account_registration;N;1
2019-2020;129;1161;2019-2020_129_1161;account_registration;N;1
2020-2021;129;1161;2020-2021_129_1161;account_registration;NA;1
2021-2022;129;1161;2021-2022_129_1161;account_registration;Y;1
2022-2023;129;1162;2022-2023_129_1162;account_registration;Y;1
2018-2019;129;1162;2018-2019_129_1162;account_registration;N;1
2019-2020;129;1162;2019-2020_129_1162;account_registration;Y;1
2020-2021;129;1162;2020-2021_129_1162;account_registration;Y;1
2021-2022;129;1162;2021-2022_129_1162;account_registration;Y;1
2022-2023;129;1163;2022-2023_129_1163;account_registration;NA;1
2018-2019;129;1163;2018-2019_129_1163;account_registration;N;1
2019-2020;129;1163;2019-2020_129_1163;account_registration;N;1
2020-2021;129;1163;2020-2021_129_1163;account_registration;NA;1
2021-2022;129;1163;2021-2022_129_1163;account_registration;NA;1
2022-2023;129;1164;2022-2023_129_1164;account_registration;NA;1
2018-2019;129;1164;2018-2019_129_1164;account_registration;NA;1
2019-2020;129;1164;2019-2020_129_1164;account_registration;NA;1
2020-2021;129;1164;2020-2021_129_1164;account_registration;NA;1
2021-2022;129;1164;2021-2022_129_1164;account_registration;NA;1
2022-2023;129;1165;2022-2023_129_1165;account_registration;NA;1
2018-2019;129;1165;2018-2019_129_1165;account_registration;NA;1
2019-2020;129;1165;2019-2020_129_1165;account_registration;NA;1
2020-2021;129;1165;2020-2021_129_1165;account_registration;NA;1
2021-2022;129;1165;2021-2022_129_1165;account_registration;NA;1
2022-2023;129;1166;2022-2023_129_1166;account_registration;NA;1
2018-2019;129;1166;2018-2019_129_1166;account_registration;NA;1
2019-2020;129;1166;2019-2020_129_1166;account_registration;NA;1
2020-2021;129;1166;2020-2021_129_1166;account_registration;NA;1
2021-2022;129;1166;2021-2022_129_1166;account_registration;NA;1
2018-2019;129;1167;2018-2019_129_1167;account_registration;NA;1
2022-2023;282;1172;2022-2023_282_1172;account_registration;Y;1
2018-2019;282;1172;2018-2019_282_1172;account_registration;Y;1
2019-2020;282;1172;2019-2020_282_1172;account_registration;Y;1
2020-2021;282;1172;2020-2021_282_1172;account_registration;Y;1
2021-2022;282;1172;2021-2022_282_1172;account_registration;Y;1
2022-2023;71;1173;2022-2023_71_1173;account_registration;NA;1
2018-2019;71;1173;2018-2019_71_1173;account_registration;NA;1
2019-2020;71;1173;2019-2020_71_1173;account_registration;NA;1
2020-2021;71;1173;2020-2021_71_1173;account_registration;NA;1
2021-2022;71;1173;2021-2022_71_1173;account_registration;NA;1
2022-2023;282;1176;2022-2023_282_1176;account_registration;N;1
2018-2019;282;1176;2018-2019_282_1176;account_registration;Y;1
2019-2020;282;1176;2019-2020_282_1176;account_registration;Y;1
2020-2021;282;1176;2020-2021_282_1176;account_registration;Y;1
2021-2022;282;1176;2021-2022_282_1176;account_registration;Y;1
2018-2019;129;1178;2018-2019_129_1178;account_registration;NA;1
2022-2023;282;1179;2022-2023_282_1179;account_registration;Y;1
2018-2019;282;1179;2018-2019_282_1179;account_registration;Y;1
2019-2020;282;1179;2019-2020_282_1179;account_registration;Y;1
2020-2021;282;1179;2020-2021_282_1179;account_registration;Y;1
2021-2022;282;1179;2021-2022_282_1179;account_registration;Y;1
2022-2023;282;1180;2022-2023_282_1180;account_registration;Y;1
2018-2019;282;1180;2018-2019_282_1180;account_registration;Y;1
2019-2020;282;1180;2019-2020_282_1180;account_registration;Y;1
2020-2021;282;1180;2020-2021_282_1180;account_registration;Y;1
2021-2022;282;1180;2021-2022_282_1180;account_registration;Y;1
2018-2019;129;1182;2018-2019_129_1182;account_registration;Y;1
2022-2023;282;1183;2022-2023_282_1183;account_registration;N;1
2018-2019;282;1183;2018-2019_282_1183;account_registration;Y;1
2019-2020;282;1183;2019-2020_282_1183;account_registration;N;1
2020-2021;282;1183;2020-2021_282_1183;account_registration;N;1
2021-2022;282;1183;2021-2022_282_1183;account_registration;N;1
2018-2019;71;1187;2018-2019_71_1187;account_registration;Y;1
2019-2020;71;1187;2019-2020_71_1187;account_registration;Y;1
2020-2021;71;1187;2020-2021_71_1187;account_registration;Y;1
2021-2022;71;1187;2021-2022_71_1187;account_registration;Y;1
2018-2019;129;1188;2018-2019_129_1188;account_registration;NA;1
2018-2019;129;1190;2018-2019_129_1190;account_registration;NA;1
2018-2019;129;1193;2018-2019_129_1193;account_registration;NA;1
2022-2023;282;1195;2022-2023_282_1195;account_registration;Y;1
2018-2019;282;1195;2018-2019_282_1195;account_registration;Y;1
2019-2020;282;1195;2019-2020_282_1195;account_registration;Y;1
2020-2021;282;1195;2020-2021_282_1195;account_registration;Y;1
2021-2022;282;1195;2021-2022_282_1195;account_registration;Y;1
2018-2019;129;1196;2018-2019_129_1196;account_registration;Y;1
2018-2019;129;1197;2018-2019_129_1197;account_registration;Y;1
2018-2019;129;1198;2018-2019_129_1198;account_registration;NA;1
2018-2019;129;1199;2018-2019_129_1199;account_registration;NA;1
2018-2019;278;1200;2018-2019_278_1200;account_registration;NA;1
2019-2020;278;1200;2019-2020_278_1200;account_registration;NA;1
2022-2023;282;1202;2022-2023_282_1202;account_registration;Y;1
2018-2019;282;1202;2018-2019_282_1202;account_registration;Y;1
2019-2020;282;1202;2019-2020_282_1202;account_registration;Y;1
2020-2021;282;1202;2020-2021_282_1202;account_registration;Y;1
2021-2022;282;1202;2021-2022_282_1202;account_registration;Y;1
2022-2023;282;1204;2022-2023_282_1204;account_registration;Y;1
2018-2019;282;1204;2018-2019_282_1204;account_registration;Y;1
2019-2020;282;1204;2019-2020_282_1204;account_registration;Y;1
2020-2021;282;1204;2020-2021_282_1204;account_registration;Y;1
2021-2022;282;1204;2021-2022_282_1204;account_registration;Y;1
2022-2023;137;1208;2022-2023_137_1208;account_registration;N;1
2018-2019;137;1208;2018-2019_137_1208;account_registration;Y;1
2019-2020;137;1208;2019-2020_137_1208;account_registration;Y;1
2020-2021;137;1208;2020-2021_137_1208;account_registration;Y;1
2021-2022;137;1208;2021-2022_137_1208;account_registration;N;1
2022-2023;282;1210;2022-2023_282_1210;account_registration;N;1
2018-2019;282;1210;2018-2019_282_1210;account_registration;N;1
2019-2020;282;1210;2019-2020_282_1210;account_registration;N;1
2020-2021;282;1210;2020-2021_282_1210;account_registration;N;1
2021-2022;282;1210;2021-2022_282_1210;account_registration;N;1
2018-2019;130;1211;2018-2019_130_1211;account_registration;NA;1
2019-2020;130;1211;2019-2020_130_1211;account_registration;NA;1
2020-2021;130;1211;2020-2021_130_1211;account_registration;N;1
2021-2022;130;1211;2021-2022_130_1211;account_registration;N;1
2018-2019;129;1212;2018-2019_129_1212;account_registration;NA;1
2018-2019;129;1213;2018-2019_129_1213;account_registration;NA;1
2018-2019;129;1214;2018-2019_129_1214;account_registration;NA;1
2018-2019;129;1215;2018-2019_129_1215;account_registration;NA;1
2018-2019;129;1216;2018-2019_129_1216;account_registration;NA;1
2018-2019;129;1217;2018-2019_129_1217;account_registration;NA;1
2022-2023;130;1218;2022-2023_130_1218;account_registration;Y;1
2018-2019;130;1218;2018-2019_130_1218;account_registration;N;1
2019-2020;130;1218;2019-2020_130_1218;account_registration;Y;1
2020-2021;130;1218;2020-2021_130_1218;account_registration;Y;1
2021-2022;130;1218;2021-2022_130_1218;account_registration;Y;1
2018-2019;129;1219;2018-2019_129_1219;account_registration;NA;1
2022-2023;253;1220;2022-2023_253_1220;account_registration;NA;1
2018-2019;253;1220;2018-2019_253_1220;account_registration;NA;1
2019-2020;253;1220;2019-2020_253_1220;account_registration;NA;1
2020-2021;253;1220;2020-2021_253_1220;account_registration;NA;1
2021-2022;253;1220;2021-2022_253_1220;account_registration;NA;1
2022-2023;130;1221;2022-2023_130_1221;account_registration;Y;1
2018-2019;130;1221;2018-2019_130_1221;account_registration;Y;1
2019-2020;130;1221;2019-2020_130_1221;account_registration;Y;1
2020-2021;130;1221;2020-2021_130_1221;account_registration;Y;1
2021-2022;130;1221;2021-2022_130_1221;account_registration;Y;1
2022-2023;130;1222;2022-2023_130_1222;account_registration;Y;1
2018-2019;130;1222;2018-2019_130_1222;account_registration;Y;1
2019-2020;130;1222;2019-2020_130_1222;account_registration;Y;1
2020-2021;130;1222;2020-2021_130_1222;account_registration;Y;1
2021-2022;130;1222;2021-2022_130_1222;account_registration;Y;1
2022-2023;263;1223;2022-2023_263_1223;account_registration;NA;1
2018-2019;263;1223;2018-2019_263_1223;account_registration;N;1
2019-2020;263;1223;2019-2020_263_1223;account_registration;N;1
2020-2021;263;1223;2020-2021_263_1223;account_registration;N;1
2021-2022;263;1223;2021-2022_263_1223;account_registration;N;1
2022-2023;263;1225;2022-2023_263_1225;account_registration;N;1
2018-2019;263;1225;2018-2019_263_1225;account_registration;N;1
2019-2020;263;1225;2019-2020_263_1225;account_registration;N;1
2020-2021;263;1225;2020-2021_263_1225;account_registration;N;1
2021-2022;263;1225;2021-2022_263_1225;account_registration;NA;1
2022-2023;253;1228;2022-2023_253_1228;account_registration;NA;1
