service_id;fiscal_yr;program_id;org_id;latest_si_yr;report_yr;measure_yr;planned_actual;spending_fte;measure;valid_program
1034;2018-2019;BTF06;125;;;;;;;False
1034;2019-2020;BTF06;125;2023-2024;2019-2020;2019-2020;actual;spending;233589862.14;True
1034;2019-2020;BTF06;125;2023-2024;2019-2020;2019-2020;actual;ftes;197.0;True
1034;2020-2021;BTF06;125;2023-2024;2020-2021;2020-2021;actual;spending;164836999.38;True
1034;2020-2021;BTF06;125;2023-2024;2020-2021;2020-2021;actual;ftes;190.0;True
1034;2021-2022;BTF06;125;2023-2024;2021-2022;2021-2022;actual;spending;151221000.9;True
1034;2021-2022;BTF06;125;2023-2024;2021-2022;2021-2022;actual;ftes;213.0;True
1035;2022-2023;BTG03;125;2023-2024;2022-2023;2022-2023;actual;spending;56284022.91;True
1035;2022-2023;BTG03;125;2023-2024;2022-2023;2022-2023;actual;ftes;231.0;True
1035;2018-2019;BTG03;125;;;;;;;False
1035;2019-2020;BTG03;125;2023-2024;2019-2020;2019-2020;actual;spending;37267846.51;True
1035;2019-2020;BTG03;125;2023-2024;2019-2020;2019-2020;actual;ftes;160.0;True
1035;2020-2021;BTG03;125;2023-2024;2020-2021;2020-2021;actual;spending;42897001.97;True
1035;2020-2021;BTG03;125;2023-2024;2020-2021;2020-2021;actual;ftes;176.0;True
1035;2021-2022;BTG03;125;2023-2024;2021-2022;2021-2022;actual;spending;49176745.01;True
1035;2021-2022;BTG03;125;2023-2024;2021-2022;2021-2022;actual;ftes;188.0;True
1036;2022-2023;BTI02;125;2023-2024;2022-2023;2022-2023;actual;spending;97555823.59;True
1036;2022-2023;BTI02;125;2023-2024;2022-2023;2022-2023;actual;ftes;337.0;True
1036;2018-2019;BTI02;125;;;;;;;False
1036;2019-2020;BTI02;125;2023-2024;2019-2020;2019-2020;actual;spending;47284914.55;True
1036;2019-2020;BTI02;125;2023-2024;2019-2020;2019-2020;actual;ftes;210.0;True
1036;2020-2021;BTI02;125;2023-2024;2020-2021;2020-2021;actual;spending;61052925.99;True
1036;2020-2021;BTI02;125;2023-2024;2020-2021;2020-2021;actual;ftes;229.0;True
1036;2021-2022;BTI02;125;2023-2024;2021-2022;2021-2022;actual;spending;91350391.53;True
1036;2021-2022;BTI02;125;2023-2024;2021-2022;2021-2022;actual;ftes;347.0;True
1037;2022-2023;BTH01;125;2023-2024;2022-2023;2022-2023;actual;spending;35338073.58;True
1037;2022-2023;BTH01;125;2023-2024;2022-2023;2022-2023;actual;ftes;10.0;True
1037;2018-2019;BTH01;125;;;;;;;False
1037;2019-2020;BTH01;125;2023-2024;2019-2020;2019-2020;actual;spending;24046383.34;True
1037;2019-2020;BTH01;125;2023-2024;2019-2020;2019-2020;actual;ftes;8.0;True
1037;2020-2021;BTH01;125;2023-2024;2020-2021;2020-2021;actual;spending;7923211.36;True
1037;2020-2021;BTH01;125;2023-2024;2020-2021;2020-2021;actual;ftes;7.0;True
1037;2021-2022;BTH01;125;2023-2024;2021-2022;2021-2022;actual;spending;20053418.01;True
1037;2021-2022;BTH01;125;2023-2024;2021-2022;2021-2022;actual;ftes;9.0;True
1038;2022-2023;BTH04;125;2023-2024;2022-2023;2022-2023;actual;spending;39797319.73;True
1038;2022-2023;BTH04;125;2023-2024;2022-2023;2022-2023;actual;ftes;311.0;True
1038;2018-2019;BTH04;125;;;;;;;False
1038;2019-2020;BTH04;125;2023-2024;2019-2020;2019-2020;actual;spending;42592702.97;True
1038;2019-2020;BTH04;125;2023-2024;2019-2020;2019-2020;actual;ftes;298.0;True
1038;2020-2021;BTH04;125;2023-2024;2020-2021;2020-2021;actual;spending;41723771.62;True
1038;2020-2021;BTH04;125;2023-2024;2020-2021;2020-2021;actual;ftes;296.0;True
1038;2021-2022;BTH04;125;2023-2024;2021-2022;2021-2022;actual;spending;40668838.02;True
1038;2021-2022;BTH04;125;2023-2024;2021-2022;2021-2022;actual;ftes;327.0;True
1039;2022-2023;BTH04;125;2023-2024;2022-2023;2022-2023;actual;spending;39797319.73;True
1039;2022-2023;BTH04;125;2023-2024;2022-2023;2022-2023;actual;ftes;311.0;True
1039;2018-2019;BTH04;125;;;;;;;False
1039;2019-2020;BTH04;125;2023-2024;2019-2020;2019-2020;actual;spending;42592702.97;True
1039;2019-2020;BTH04;125;2023-2024;2019-2020;2019-2020;actual;ftes;298.0;True
1039;2020-2021;BTH04;125;2023-2024;2020-2021;2020-2021;actual;spending;41723771.62;True
1039;2020-2021;BTH04;125;2023-2024;2020-2021;2020-2021;actual;ftes;296.0;True
1039;2021-2022;BTH04;125;2023-2024;2021-2022;2021-2022;actual;spending;40668838.02;True
1039;2021-2022;BTH04;125;2023-2024;2021-2022;2021-2022;actual;ftes;327.0;True
1040;2022-2023;BTH04;125;2023-2024;2022-2023;2022-2023;actual;spending;39797319.73;True
1040;2022-2023;BTH04;125;2023-2024;2022-2023;2022-2023;actual;ftes;311.0;True
1040;2018-2019;BTH04;125;;;;;;;False
1040;2019-2020;BTH04;125;2023-2024;2019-2020;2019-2020;actual;spending;42592702.97;True
1040;2019-2020;BTH04;125;2023-2024;2019-2020;2019-2020;actual;ftes;298.0;True
1040;2020-2021;BTH04;125;2023-2024;2020-2021;2020-2021;actual;spending;41723771.62;True
1040;2020-2021;BTH04;125;2023-2024;2020-2021;2020-2021;actual;ftes;296.0;True
1040;2021-2022;BTH04;125;2023-2024;2021-2022;2021-2022;actual;spending;40668838.02;True
1040;2021-2022;BTH04;125;2023-2024;2021-2022;2021-2022;actual;ftes;327.0;True
1041;2022-2023;BTI01;125;2023-2024;2022-2023;2022-2023;actual;spending;69286028.34;True
1041;2022-2023;BTI01;125;2023-2024;2022-2023;2022-2023;actual;ftes;226.0;True
1041;2018-2019;BTI01;125;;;;;;;False
1041;2019-2020;BTI01;125;2023-2024;2019-2020;2019-2020;actual;spending;68403245.5;True
1041;2019-2020;BTI01;125;2023-2024;2019-2020;2019-2020;actual;ftes;206.0;True
1041;2020-2021;BTI01;125;2023-2024;2020-2021;2020-2021;actual;spending;59257490.89;True
1041;2020-2021;BTI01;125;2023-2024;2020-2021;2020-2021;actual;ftes;231.0;True
1041;2021-2022;BTI01;125;2023-2024;2021-2022;2021-2022;actual;spending;53629224.95;True
1041;2021-2022;BTI01;125;2023-2024;2021-2022;2021-2022;actual;ftes;239.0;True
1042;2022-2023;BWB01;282;2023-2024;2022-2023;2022-2023;actual;spending;8921594.9;True
1042;2022-2023;BWB01;282;2023-2024;2022-2023;2022-2023;actual;ftes;66.0;True
1042;2018-2019;BWB01;282;;;;;;;False
1042;2018-2019;BWB02;282;;;;;;;False
1042;2019-2020;BWB01;282;2023-2024;2019-2020;2019-2020;actual;spending;12328205.59;True
1042;2019-2020;BWB01;282;2023-2024;2019-2020;2019-2020;actual;ftes;101.0;True
1042;2020-2021;BWB01;282;2023-2024;2020-2021;2020-2021;actual;spending;11149797.18;True
1042;2020-2021;BWB01;282;2023-2024;2020-2021;2020-2021;actual;ftes;87.0;True
1042;2021-2022;BWB01;282;2023-2024;2021-2022;2021-2022;actual;spending;9337035.37;True
1042;2021-2022;BWB01;282;2023-2024;2021-2022;2021-2022;actual;ftes;67.0;True
1043;2022-2023;BTI01;125;2023-2024;2022-2023;2022-2023;actual;spending;69286028.34;True
1043;2022-2023;BTI01;125;2023-2024;2022-2023;2022-2023;actual;ftes;226.0;True
1043;2018-2019;BTI01;125;;;;;;;False
1043;2019-2020;BTI01;125;2023-2024;2019-2020;2019-2020;actual;spending;68403245.5;True
1043;2019-2020;BTI01;125;2023-2024;2019-2020;2019-2020;actual;ftes;206.0;True
1043;2020-2021;BTI01;125;2023-2024;2020-2021;2020-2021;actual;spending;59257490.89;True
1043;2020-2021;BTI01;125;2023-2024;2020-2021;2020-2021;actual;ftes;231.0;True
1043;2021-2022;BTI01;125;2023-2024;2021-2022;2021-2022;actual;spending;53629224.95;True
1043;2021-2022;BTI01;125;2023-2024;2021-2022;2021-2022;actual;ftes;239.0;True
1044;2022-2023;BTH04;125;2023-2024;2022-2023;2022-2023;actual;spending;39797319.73;True
1044;2022-2023;BTH04;125;2023-2024;2022-2023;2022-2023;actual;ftes;311.0;True
1044;2018-2019;BTH04;125;;;;;;;False
1044;2019-2020;BTH04;125;2023-2024;2019-2020;2019-2020;actual;spending;42592702.97;True
1044;2019-2020;BTH04;125;2023-2024;2019-2020;2019-2020;actual;ftes;298.0;True
1044;2020-2021;BTH04;125;2023-2024;2020-2021;2020-2021;actual;spending;41723771.62;True
1044;2020-2021;BTH04;125;2023-2024;2020-2021;2020-2021;actual;ftes;296.0;True
1044;2021-2022;BTH04;125;2023-2024;2021-2022;2021-2022;actual;spending;40668838.02;True
1044;2021-2022;BTH04;125;2023-2024;2021-2022;2021-2022;actual;ftes;327.0;True
1045;2022-2023;BTH03;125;2023-2024;2022-2023;2022-2023;actual;spending;9139280.21;True
1045;2022-2023;BTH03;125;2023-2024;2022-2023;2022-2023;actual;ftes;45.0;True
1045;2018-2019;BTH03;125;;;;;;;False
1045;2019-2020;BTH03;125;2023-2024;2019-2020;2019-2020;actual;spending;5887581.0;True
1045;2019-2020;BTH03;125;2023-2024;2019-2020;2019-2020;actual;ftes;24.0;True
1045;2020-2021;BTH03;125;2023-2024;2020-2021;2020-2021;actual;spending;8528837.0;True
1045;2020-2021;BTH03;125;2023-2024;2020-2021;2020-2021;actual;ftes;23.0;True
1045;2021-2022;BTH03;125;2023-2024;2021-2022;2021-2022;actual;spending;7170384.65;True
1045;2021-2022;BTH03;125;2023-2024;2021-2022;2021-2022;actual;ftes;38.0;True
1046;2022-2023;BNV01;313;2023-2024;2022-2023;2022-2023;actual;spending;169304361.89;True
1046;2022-2023;BNV01;313;2023-2024;2022-2023;2022-2023;actual;ftes;1647.0;True
1046;2018-2019;BNV01;313;;;;;;;False
1046;2019-2020;BNV01;313;2023-2024;2019-2020;2019-2020;actual;spending;130752821.54;True
1046;2019-2020;BNV01;313;2023-2024;2019-2020;2019-2020;actual;ftes;1296.0;True
1046;2020-2021;BNV01;313;2023-2024;2020-2021;2020-2021;actual;spending;126630842.31;True
1046;2020-2021;BNV01;313;2023-2024;2020-2021;2020-2021;actual;ftes;1296.0;True
1046;2021-2022;BNV01;313;2023-2024;2021-2022;2021-2022;actual;spending;148723023.64;True
1046;2021-2022;BNV01;313;2023-2024;2021-2022;2021-2022;actual;ftes;1466.0;True
1047;2022-2023;BNV01;313;2023-2024;2022-2023;2022-2023;actual;spending;169304361.89;True
1047;2022-2023;BNV01;313;2023-2024;2022-2023;2022-2023;actual;ftes;1647.0;True
1047;2018-2019;BNV01;313;;;;;;;False
1047;2019-2020;BNV01;313;2023-2024;2019-2020;2019-2020;actual;spending;130752821.54;True
1047;2019-2020;BNV01;313;2023-2024;2019-2020;2019-2020;actual;ftes;1296.0;True
1047;2020-2021;BNV01;313;2023-2024;2020-2021;2020-2021;actual;spending;126630842.31;True
1047;2020-2021;BNV01;313;2023-2024;2020-2021;2020-2021;actual;ftes;1296.0;True
1047;2021-2022;BNV01;313;2023-2024;2021-2022;2021-2022;actual;spending;148723023.64;True
1047;2021-2022;BNV01;313;2023-2024;2021-2022;2021-2022;actual;ftes;1466.0;True
1048;2022-2023;BVT02;135;2023-2024;2022-2023;2022-2023;actual;spending;150280919.33;True
1048;2022-2023;BVT02;135;2023-2024;2022-2023;2022-2023;actual;ftes;83.0;True
1048;2018-2019;BVT02;135;;;;;;;False
1048;2019-2020;BVT02;135;2023-2024;2019-2020;2019-2020;actual;spending;7974495.09;True
1048;2019-2020;BVT02;135;2023-2024;2019-2020;2019-2020;actual;ftes;35.0;True
1048;2020-2021;BVT02;135;2023-2024;2020-2021;2020-2021;actual;spending;9647337.61;True
1048;2020-2021;BVT02;135;2023-2024;2020-2021;2020-2021;actual;ftes;44.0;True
1048;2021-2022;BVT02;135;2023-2024;2021-2022;2021-2022;actual;spending;36893651.58;True
1048;2021-2022;BVT02;135;2023-2024;2021-2022;2021-2022;actual;ftes;55.0;True
1050;2022-2023;ISS02;133;2023-2024;2022-2023;2022-2023;actual;spending;30788231.37;True
1050;2022-2023;ISS02;133;2023-2024;2022-2023;2022-2023;actual;ftes;232.0;True
1050;2018-2019;BUP10;133;;;;;;;False
1050;2019-2020;BUP10;133;2023-2024;2019-2020;2019-2020;actual;spending;254354088.47;True
1050;2019-2020;BUP10;133;2023-2024;2019-2020;2019-2020;actual;ftes;319.0;True
1050;2020-2021;ISS02;133;2023-2024;2020-2021;2020-2021;actual;spending;35748282.77;True
1050;2020-2021;ISS02;133;2023-2024;2020-2021;2020-2021;actual;ftes;220.0;True
1050;2021-2022;ISS02;133;2023-2024;2021-2022;2021-2022;actual;spending;30500893.17;True
1050;2021-2022;ISS02;133;2023-2024;2021-2022;2021-2022;actual;ftes;223.0;True
1051;2018-2019;BUP07;133;;;;;;;False
1052;2018-2019;ISS01;133;;;;;;;False
1052;2019-2020;ISS01;133;2023-2024;2019-2020;2019-2020;actual;spending;136614768.39;True
1052;2019-2020;ISS01;133;2023-2024;2019-2020;2019-2020;actual;ftes;851.0;True
1052;2020-2021;ISS01;133;2023-2024;2020-2021;2020-2021;actual;spending;158738489.23;True
1052;2020-2021;ISS01;133;2023-2024;2020-2021;2020-2021;actual;ftes;1054.0;True
1053;2018-2019;BUR05;133;;;;;;;False
1053;2019-2020;BUR05;133;2023-2024;2019-2020;2019-2020;actual;spending;119321079.33;True
1053;2019-2020;BUR05;133;2023-2024;2019-2020;2019-2020;actual;ftes;972.0;True
1054;2022-2023;ISS0Z;133;2023-2024;2022-2023;2022-2023;actual;spending;18410580.73;True
1054;2022-2023;ISS0Z;133;2023-2024;2022-2023;2022-2023;actual;ftes;174.0;True
1054;2018-2019;BUR05;133;;;;;;;False
1054;2019-2020;BUR05;133;2023-2024;2019-2020;2019-2020;actual;spending;119321079.33;True
1054;2019-2020;BUR05;133;2023-2024;2019-2020;2019-2020;actual;ftes;972.0;True
1054;2020-2021;ISS0Z;133;2023-2024;2020-2021;2020-2021;actual;spending;17940432.64;True
1054;2020-2021;ISS0Z;133;2023-2024;2020-2021;2020-2021;actual;ftes;167.0;True
1054;2021-2022;ISS0Z;133;2023-2024;2021-2022;2021-2022;actual;spending;17945750.29;True
1054;2021-2022;ISS0Z;133;2023-2024;2021-2022;2021-2022;actual;ftes;172.0;True
1055;2022-2023;BVH01;127;2023-2024;2022-2023;2022-2023;actual;spending;93731420.43;True
1055;2022-2023;BVH01;127;2023-2024;2022-2023;2022-2023;actual;ftes;1330.0;True
1055;2022-2023;BVH02;127;2023-2024;2022-2023;2022-2023;actual;spending;59569736.24;True
1055;2022-2023;BVH02;127;2023-2024;2022-2023;2022-2023;actual;ftes;591.0;True
1055;2022-2023;BVH03;127;2023-2024;2022-2023;2022-2023;actual;spending;27614119.24;True
1055;2022-2023;BVH03;127;2023-2024;2022-2023;2022-2023;actual;ftes;436.0;True
1055;2018-2019;BVH01;127;;;;;;;False
1055;2018-2019;BVH02;127;;;;;;;False
1055;2018-2019;BVH03;127;;;;;;;False
1055;2019-2020;BVH01;127;2023-2024;2019-2020;2019-2020;actual;spending;174257404.64;True
1055;2019-2020;BVH01;127;2023-2024;2019-2020;2019-2020;actual;ftes;1154.0;True
1055;2019-2020;BVH02;127;2023-2024;2019-2020;2019-2020;actual;spending;59158147.68;True
1055;2019-2020;BVH02;127;2023-2024;2019-2020;2019-2020;actual;ftes;565.0;True
1055;2019-2020;BVH03;127;2023-2024;2019-2020;2019-2020;actual;spending;23345837.65;True
1055;2019-2020;BVH03;127;2023-2024;2019-2020;2019-2020;actual;ftes;352.0;True
1055;2020-2021;BVH01;127;2023-2024;2020-2021;2020-2021;actual;spending;96684732.11;True
1055;2020-2021;BVH01;127;2023-2024;2020-2021;2020-2021;actual;ftes;1223.3;True
1055;2020-2021;BVH02;127;2023-2024;2020-2021;2020-2021;actual;spending;57213228.58;True
1055;2020-2021;BVH02;127;2023-2024;2020-2021;2020-2021;actual;ftes;566.2;True
1055;2020-2021;BVH03;127;2023-2024;2020-2021;2020-2021;actual;spending;23657123.95;True
1055;2020-2021;BVH03;127;2023-2024;2020-2021;2020-2021;actual;ftes;389.2;True
1055;2021-2022;BVH01;127;2023-2024;2021-2022;2021-2022;actual;spending;93227253.53;True
1055;2021-2022;BVH01;127;2023-2024;2021-2022;2021-2022;actual;ftes;1343.0;True
1055;2021-2022;BVH02;127;2023-2024;2021-2022;2021-2022;actual;spending;64331266.13;True
1055;2021-2022;BVH02;127;2023-2024;2021-2022;2021-2022;actual;ftes;628.0;True
1055;2021-2022;BVH03;127;2023-2024;2021-2022;2021-2022;actual;spending;19851079.64;True
1055;2021-2022;BVH03;127;2023-2024;2021-2022;2021-2022;actual;ftes;459.0;True
1056;2018-2019;BUO11;133;;;;;;;False
1056;2019-2020;BUO11;133;2023-2024;2019-2020;2019-2020;actual;spending;1664073.91;True
1056;2019-2020;BUO11;133;2023-2024;2019-2020;2019-2020;actual;ftes;2.0;True
1057;2018-2019;BUS06;133;;;;;;;False
1057;2019-2020;BUS06;133;2023-2024;2019-2020;2019-2020;actual;spending;108068782.88;True
1057;2019-2020;BUS06;133;2023-2024;2019-2020;2019-2020;actual;ftes;50.0;True
1057;2020-2021;BUS06;133;2023-2024;2020-2021;2020-2021;actual;spending;82357514.05;True
1057;2020-2021;BUS06;133;2023-2024;2020-2021;2020-2021;actual;ftes;50.0;True
1058;2018-2019;BUO11;133;;;;;;;False
1058;2019-2020;BUO11;133;2023-2024;2019-2020;2019-2020;actual;spending;1664073.91;True
1058;2019-2020;BUO11;133;2023-2024;2019-2020;2019-2020;actual;ftes;2.0;True
1058;2020-2021;ISS04;133;2023-2024;2020-2021;2020-2021;actual;spending;121382469.29;True
1058;2020-2021;ISS04;133;2023-2024;2020-2021;2020-2021;actual;ftes;1059.0;True
1059;2022-2023;BVH04;127;2023-2024;2022-2023;2022-2023;actual;spending;33459034.66;True
1059;2022-2023;BVH04;127;2023-2024;2022-2023;2022-2023;actual;ftes;287.0;True
1059;2018-2019;BVH04;127;;;;;;;False
1059;2019-2020;BVH04;127;2023-2024;2019-2020;2019-2020;actual;spending;23896105.58;True
1059;2019-2020;BVH04;127;2023-2024;2019-2020;2019-2020;actual;ftes;209.0;True
1059;2020-2021;BVH04;127;2023-2024;2020-2021;2020-2021;actual;spending;29435876.85;True
1059;2020-2021;BVH04;127;2023-2024;2020-2021;2020-2021;actual;ftes;250.2;True
1059;2021-2022;BVH04;127;2023-2024;2021-2022;2021-2022;actual;spending;34339839.31;True
1059;2021-2022;BVH04;127;2023-2024;2021-2022;2021-2022;actual;ftes;303.0;True
1060;2022-2023;BVH04;127;2023-2024;2022-2023;2022-2023;actual;spending;33459034.66;True
1060;2022-2023;BVH04;127;2023-2024;2022-2023;2022-2023;actual;ftes;287.0;True
1060;2018-2019;BVH04;127;;;;;;;False
1060;2019-2020;BVH04;127;2023-2024;2019-2020;2019-2020;actual;spending;23896105.58;True
1060;2019-2020;BVH04;127;2023-2024;2019-2020;2019-2020;actual;ftes;209.0;True
1060;2020-2021;BVH04;127;2023-2024;2020-2021;2020-2021;actual;spending;29435876.85;True
1060;2020-2021;BVH04;127;2023-2024;2020-2021;2020-2021;actual;ftes;250.2;True
1060;2021-2022;BVH04;127;2023-2024;2021-2022;2021-2022;actual;spending;34339839.31;True
1060;2021-2022;BVH04;127;2023-2024;2021-2022;2021-2022;actual;ftes;303.0;True
1062;2022-2023;BVH01;127;2023-2024;2022-2023;2022-2023;actual;spending;93731420.43;True
1062;2022-2023;BVH01;127;2023-2024;2022-2023;2022-2023;actual;ftes;1330.0;True
1062;2022-2023;BVH02;127;2023-2024;2022-2023;2022-2023;actual;spending;59569736.24;True
1062;2022-2023;BVH02;127;2023-2024;2022-2023;2022-2023;actual;ftes;591.0;True
1062;2022-2023;BVH03;127;2023-2024;2022-2023;2022-2023;actual;spending;27614119.24;True
1062;2022-2023;BVH03;127;2023-2024;2022-2023;2022-2023;actual;ftes;436.0;True
1062;2018-2019;BVH01;127;;;;;;;False
1062;2018-2019;BVH02;127;;;;;;;False
1062;2018-2019;BVH03;127;;;;;;;False
1062;2019-2020;BVH01;127;2023-2024;2019-2020;2019-2020;actual;spending;174257404.64;True
1062;2019-2020;BVH01;127;2023-2024;2019-2020;2019-2020;actual;ftes;1154.0;True
1062;2019-2020;BVH02;127;2023-2024;2019-2020;2019-2020;actual;spending;59158147.68;True
1062;2019-2020;BVH02;127;2023-2024;2019-2020;2019-2020;actual;ftes;565.0;True
1062;2019-2020;BVH03;127;2023-2024;2019-2020;2019-2020;actual;spending;23345837.65;True
1062;2019-2020;BVH03;127;2023-2024;2019-2020;2019-2020;actual;ftes;352.0;True
1062;2020-2021;BVH01;127;2023-2024;2020-2021;2020-2021;actual;spending;96684732.11;True
1062;2020-2021;BVH01;127;2023-2024;2020-2021;2020-2021;actual;ftes;1223.3;True
1062;2020-2021;BVH02;127;2023-2024;2020-2021;2020-2021;actual;spending;57213228.58;True
1062;2020-2021;BVH02;127;2023-2024;2020-2021;2020-2021;actual;ftes;566.2;True
1062;2020-2021;BVH03;127;2023-2024;2020-2021;2020-2021;actual;spending;23657123.95;True
1062;2020-2021;BVH03;127;2023-2024;2020-2021;2020-2021;actual;ftes;389.2;True
1062;2021-2022;BVH01;127;2023-2024;2021-2022;2021-2022;actual;spending;93227253.53;True
1062;2021-2022;BVH01;127;2023-2024;2021-2022;2021-2022;actual;ftes;1343.0;True
1062;2021-2022;BVH02;127;2023-2024;2021-2022;2021-2022;actual;spending;64331266.13;True
1062;2021-2022;BVH02;127;2023-2024;2021-2022;2021-2022;actual;ftes;628.0;True
1062;2021-2022;BVH03;127;2023-2024;2021-2022;2021-2022;actual;spending;19851079.64;True
1062;2021-2022;BVH03;127;2023-2024;2021-2022;2021-2022;actual;ftes;459.0;True
1064;2022-2023;BUQ08;133;2023-2024;2022-2023;2022-2023;actual;spending;424350281.87;True
1064;2022-2023;BUQ08;133;2023-2024;2022-2023;2022-2023;actual;ftes;1481.0;True
1064;2018-2019;BUQ08;133;;;;;;;False
1064;2019-2020;BUQ08;133;2023-2024;2019-2020;2019-2020;actual;spending;373859833.29;True
1064;2019-2020;BUQ08;133;2023-2024;2019-2020;2019-2020;actual;ftes;1372.0;True
1064;2020-2021;BUQ08;133;2023-2024;2020-2021;2020-2021;actual;spending;388357367.65;True
1064;2020-2021;BUQ08;133;2023-2024;2020-2021;2020-2021;actual;ftes;1392.0;True
1064;2021-2022;BUQ08;133;2023-2024;2021-2022;2021-2022;actual;spending;418620911.17;True
1064;2021-2022;BUQ08;133;2023-2024;2021-2022;2021-2022;actual;ftes;1500.0;True
1065;2022-2023;ISS01;133;2023-2024;2022-2023;2022-2023;actual;spending;147133981.42;True
1065;2022-2023;ISS01;133;2023-2024;2022-2023;2022-2023;actual;ftes;1134.0;True
1065;2022-2023;ISS02;133;2023-2024;2022-2023;2022-2023;actual;spending;30788231.37;True
1065;2022-2023;ISS02;133;2023-2024;2022-2023;2022-2023;actual;ftes;232.0;True
1065;2018-2019;BUP02;133;;;;;;;False
1065;2018-2019;ISS01;133;;;;;;;False
1065;2018-2019;ISS02;133;;;;;;;False
1065;2019-2020;BUP02;133;2023-2024;2019-2020;2019-2020;actual;spending;500824048.1;True
1065;2019-2020;BUP02;133;2023-2024;2019-2020;2019-2020;actual;ftes;4387.0;True
1065;2019-2020;ISS01;133;2023-2024;2019-2020;2019-2020;actual;spending;136614768.39;True
1065;2019-2020;ISS01;133;2023-2024;2019-2020;2019-2020;actual;ftes;851.0;True
1065;2019-2020;ISS02;133;2023-2024;2019-2020;2019-2020;actual;spending;30867382.48;True
1065;2019-2020;ISS02;133;2023-2024;2019-2020;2019-2020;actual;ftes;219.0;True
1065;2020-2021;ISS01;133;2023-2024;2020-2021;2020-2021;actual;spending;158738489.23;True
1065;2020-2021;ISS01;133;2023-2024;2020-2021;2020-2021;actual;ftes;1054.0;True
1065;2020-2021;ISS02;133;2023-2024;2020-2021;2020-2021;actual;spending;35748282.77;True
1065;2020-2021;ISS02;133;2023-2024;2020-2021;2020-2021;actual;ftes;220.0;True
1065;2021-2022;ISS01;133;2023-2024;2021-2022;2021-2022;actual;spending;148448381.43;True
1065;2021-2022;ISS01;133;2023-2024;2021-2022;2021-2022;actual;ftes;1065.0;True
1065;2021-2022;ISS02;133;2023-2024;2021-2022;2021-2022;actual;spending;30500893.17;True
