org_id;core_responsibility_en;program_id;report_yr;measure_yr;planned_actual;ftes;spending;si_link_yr
46;Tax;BRA07;2023;2023;actual;675.0;53627424.76;2023
46;Tax;BRA08;2019;2019;actual;150.0;12471594.93;2019
46;Tax;BRA08;2020;2020;actual;150.0;16150870.84;2020
46;Tax;BRA08;2021;2021;actual;144.0;19364822.32;2021
46;Tax;BRA08;2022;2022;actual;185.0;19389089.76;2022
46;Tax;BRA08;2023;2023;actual;205.0;20873769.75;2023
46;Tax;BRA09;2019;2019;actual;305.0;32741000.22;2019
46;Tax;BRA09;2020;2020;actual;363.0;38951232.6;2020
46;Tax;BRA09;2021;2021;actual;346.0;43235305.33;2021
46;Tax;BRA09;2022;2022;actual;329.0;37752314.64;2022
46;Tax;BRA09;2023;2023;actual;343.0;39424928.42;2023
46;Tax;BRA10;2019;2019;actual;141.0;15385993.23;2019
46;Tax;BRA10;2020;2020;actual;196.0;20647399.87;2020
46;Tax;BRA10;2021;2021;actual;200.0;24686875.32;2021
46;Tax;BRA10;2022;2022;actual;192.0;22490893.25;2022
46;Tax;BRA10;2023;2023;actual;211.0;24890374.16;2023
46;Tax;BRA11;2019;2019;actual;1049.0;84758492.46;2019
46;Tax;BRA11;2020;2020;actual;1220.0;104316419.91;2020
46;Tax;BRA11;2021;2021;actual;1313.0;118788868.07;2021
46;Tax;BRA11;2022;2022;actual;1359.0;116925251.13;2022
46;Tax;BRA11;2023;2023;actual;1439.0;130317906.82;2023
46;Tax;BRA12;2022;2022;actual;10556.0;1297914401.36;2022
46;Tax;BRA12;2023;2023;actual;11740.0;1426330005.19;2023
46;Benefits;BRB01;2019;2019;actual;1135.0;1128379061.42;2019
46;Benefits;BRB01;2020;2020;actual;1302.0;3140851352.88;2020
46;Benefits;BRB01;2021;2021;actual;1463.0;5147281793.28;2021
46;Benefits;BRB01;2022;2022;actual;2067.0;4403123715.37;2022
46;Benefits;BRB01;2023;2023;actual;2614.0;7661832665.44;2023
46;Taxpayers' Ombudsman;BRC01;2019;2019;actual;29.0;3097900.19;2019
46;Taxpayers' Ombudsman;BRC01;2020;2020;actual;38.0;3804533.47;2020
46;Taxpayers' Ombudsman;BRC01;2021;2021;actual;33.0;4614641.29;2021
46;Taxpayers' Ombudsman;BRC01;2022;2022;actual;34.0;4049529.32;2022
46;Taxpayers' Ombudsperson;BRC01;2023;2023;actual;37.0;4551186.07;2023
46;Internal Services;ISS01;2019;2019;actual;1087.0;139630857.89;2019
46;Internal Services;ISS01;2020;2020;actual;1177.0;146730991.07;2020
46;Internal Services;ISS01;2021;2021;actual;1246.0;172947191.9;2021
46;Internal Services;ISS01;2022;2022;actual;1539.0;195638587.18;2022
46;Internal Services;ISS01;2023;2023;actual;1851.0;241589561.19;2023
46;Internal Services;ISS02;2019;2019;actual;439.0;60909428.91;2019
46;Internal Services;ISS02;2020;2020;actual;261.0;35076190.11;2020
46;Internal Services;ISS02;2021;2021;actual;262.0;46633384.22;2021
46;Internal Services;ISS02;2022;2022;actual;367.0;53481788.88;2022
46;Internal Services;ISS02;2023;2023;actual;311.0;47640018.14;2023
46;Internal Services;ISS03;2019;2019;actual;26.0;2605609.02;2019
46;Internal Services;ISS03;2020;2020;actual;26.0;2458105.22;2020
46;Internal Services;ISS03;2021;2021;actual;28.0;2949255.69;2021
46;Internal Services;ISS03;2022;2022;actual;33.0;3153607.52;2022
46;Internal Services;ISS03;2023;2023;actual;36.0;3432861.48;2023
46;Internal Services;ISS04;2019;2019;actual;1200.0;121872345.41;2019
46;Internal Services;ISS04;2020;2020;actual;1260.0;131292399.08;2020
46;Internal Services;ISS04;2021;2021;actual;1301.0;144962710.49;2021
46;Internal Services;ISS04;2022;2022;actual;1450.0;156110688.72;2022
46;Internal Services;ISS04;2023;2023;actual;1705.0;183625166.32;2023
46;Internal Services;ISS05;2019;2019;actual;609.0;48449029.48;2019
46;Internal Services;ISS05;2020;2020;actual;632.0;37428794.96;2020
46;Internal Services;ISS05;2021;2021;actual;661.0;55520062.72;2021
46;Internal Services;ISS05;2022;2022;actual;696.0;53131206.9;2022
46;Internal Services;ISS05;2023;2023;actual;714.0;64060855.78;2023
46;Internal Services;ISS06;2019;2019;actual;373.0;52594699.61;2019
46;Internal Services;ISS06;2020;2020;actual;210.0;28120577.08;2020
46;Internal Services;ISS06;2021;2021;actual;140.0;17482853.85;2021
46;Internal Services;ISS06;2022;2022;actual;195.0;28426555.09;2022
46;Internal Services;ISS06;2023;2023;actual;137.0;16528103.84;2023
46;Internal Services;ISS07;2019;2019;actual;3767.0;540430977.27;2019
46;Internal Services;ISS07;2020;2020;actual;1955.0;323795526.97;2020
46;Internal Services;ISS07;2021;2021;actual;2180.0;418841857.92;2021
46;Internal Services;ISS07;2022;2022;actual;2848.0;560393175.42;2022
46;Internal Services;ISS07;2023;2023;actual;2818.0;462125877.55;2023
46;Internal Services;ISS08;2019;2019;actual;232.0;25432547.31;2019
46;Internal Services;ISS08;2020;2020;actual;236.0;30448143.0;2020
46;Internal Services;ISS08;2021;2021;actual;231.0;38533609.66;2021
46;Internal Services;ISS08;2022;2022;actual;244.0;43008095.13;2022
46;Internal Services;ISS08;2023;2023;actual;257.0;45624015.86;2023
46;Internal Services;ISS09;2019;2019;actual;301.0;28634802.8;2019
46;Internal Services;ISS09;2020;2020;actual;302.0;28803478.95;2020
46;Internal Services;ISS09;2021;2021;actual;277.0;34789042.81;2021
46;Internal Services;ISS09;2022;2022;actual;255.0;27825396.44;2022
46;Internal Services;ISS09;2023;2023;actual;246.0;25867580.56;2023
46;Internal Services;ISS0Z;2019;2019;actual;88.0;9573320.72;2019
46;Internal Services;ISS0Z;2020;2020;actual;87.0;9485550.93;2020
46;Internal Services;ISS0Z;2021;2021;actual;84.0;11186344.11;2021
46;Internal Services;ISS0Z;2022;2022;actual;90.0;10316767.54;2022
46;Internal Services;ISS0Z;2023;2023;actual;94.0;10306399.48;2023
47;Common Public Service Learning;BTR01;2019;2019;actual;500.0;62635277.47;2019
47;Common Public Service Learning;BTR01;2020;2020;actual;514.0;61097921.58;2020
47;Common Public Service Learning;BTR01;2021;2021;actual;492.0;56617690.23;2021
47;Common Public Service Learning;BTR01;2022;2022;actual;493.0;59595861.44;2022
47;Common Public Service Learning;BTR01;2023;2023;actual;512.0;64915499.37;2023
47;Internal Services;ISS00;2019;2019;actual;164.0;22599860.98;2019
47;Internal Services;ISS00;2020;2020;actual;182.0;20282333.75;2020
47;Internal Services;ISS00;2021;2021;actual;176.0;25665143.01;2021
47;Internal Services;ISS00;2022;2022;actual;176.0;21740560.08;2022
47;Internal Services;ISS00;2023;2023;actual;194.0;23947239.34;2023
55;National Occupational Health and Safety Resource;BFZ01;2019;2019;actual;63.0;6653617.76;2019
55;National Occupational Health and Safety Resource;BFZ01;2020;2020;actual;62.3;6953799.05;2020
55;National Occupational Health and Safety Resource;BFZ01;2021;2021;actual;70.8;7577113.53;2021
55;National Occupational Health and Safety Resource;BFZ01;2022;2022;actual;80.2;8613556.47;2022
55;National Occupational Health and Safety Resource;BFZ01;2023;2023;actual;69.1;8853798.72;2023
55;Internal Services;ISS00;2019;2019;actual;18.0;3906430.06;2019
55;Internal Services;ISS00;2020;2020;actual;21.0;4227191.14;2020
55;Internal Services;ISS00;2021;2021;actual;26.8;4128539.2;2021
55;Internal Services;ISS00;2022;2022;actual;26.0;4479475.54;2022
55;Internal Services;ISS00;2023;2023;actual;32.8;4301570.5;2023
63;Environmental Assessment;BGV01;2019;2019;actual;63.0;7370833.38;2019
63;Environmental Assessment;BGV01;2020;2020;actual;106.0;18771488.86;2020
63;Impact Assessment;BGV01;2021;2021;actual;111.0;30314230.43;2021
63;Environmental Assessment;BGV02;2019;2019;actual;189.0;30035733.97;2019
63;Environmental Assessment;BGV02;2020;2020;actual;229.0;34350592.17;2020
63;Impact Assessment;BGV02;2021;2021;actual;256.0;36885954.89;2021
63;Impact Assessment;BGV03;2022;2022;actual;313.0;48955248.2;2022
63;Impact Assessment;BGV03;2023;2023;actual;310.0;51163503.57;2023
63;Impact Assessment;BGV04;2022;2022;actual;37.0;9930712.06;2022
63;Impact Assessment;BGV04;2023;2023;actual;37.0;10382257.59;2023
63;Internal Services;ISS20;2019;2019;actual;57.0;10157453.83;2019
63;Internal Services;ISS20;2020;2020;actual;70.0;10324816.16;2020
63;Internal Services;ISS20;2021;2021;actual;79.0;9683304.16;2021
63;Internal Services;ISS20;2022;2022;actual;84.0;13114776.08;2022
63;Internal Services;ISS20;2023;2023;actual;84.0;10959717.2;2023
65;Safe food and healthy plants and animals;BUH01;2019;2019;actual;152.0;18732923.8;2019
65;Safe food and healthy plants and animals;BUH01;2020;2020;actual;145.0;18977347.11;2020
65;Safe food and healthy plants and animals;BUH01;2021;2021;actual;156.0;19176375.51;2021
65;Safe food and healthy plants and animals;BUH01;2022;2022;actual;168.64;21195125.57;2022
65;Safe food and healthy plants and animals;BUH01;2023;2023;actual;190.0;23851685.41;2023
65;Safe food and healthy plants and animals;BUH02;2019;2019;actual;16.0;1687440.11;2019
65;Safe food and healthy plants and animals;BUH02;2020;2020;actual;17.0;1767299.55;2020
65;Safe food and healthy plants and animals;BUH02;2021;2021;actual;15.0;1871085.75;2021
65;Safe food and healthy plants and animals;BUH02;2022;2022;actual;23.36;2334903.73;2022
65;Safe food and healthy plants and animals;BUH02;2023;2023;actual;24.0;2469962.6;2023
65;Safe food and healthy plants and animals;BUH03;2019;2019;actual;374.0;48376669.75;2019
65;Safe food and healthy plants and animals;BUH03;2020;2020;actual;366.0;38389145.22;2020
65;Safe food and healthy plants and animals;BUH03;2021;2021;actual;369.0;39944893.28;2021
65;Safe food and healthy plants and animals;BUH03;2022;2022;actual;385.9;44221355.51;2022
65;Safe food and healthy plants and animals;BUH03;2023;2023;actual;385.0;51236190.08;2023
65;Safe food and healthy plants and animals;BUH04;2019;2019;actual;250.0;26805787.78;2019
65;Safe food and healthy plants and animals;BUH04;2020;2020;actual;244.0;24952865.03;2020
65;Safe food and healthy plants and animals;BUH04;2021;2021;actual;242.0;25914950.88;2021
65;Safe food and healthy plants and animals;BUH04;2022;2022;actual;270.77;30562334.52;2022
65;Safe food and healthy plants and animals;BUH04;2023;2023;actual;298.0;47240603.92;2023
65;Safe food and healthy plants and animals;BUH05;2019;2019;actual;239.0;33172667.18;2019
65;Safe food and healthy plants and animals;BUH05;2020;2020;actual;232.0;32470026.89;2020
65;Safe food and healthy plants and animals;BUH05;2021;2021;actual;226.0;32690014.64;2021
65;Safe food and healthy plants and animals;BUH05;2022;2022;actual;249.65;37286618.65;2022
65;Safe food and healthy plants and animals;BUH05;2023;2023;actual;257.0;37614878.21;2023
65;Safe food and healthy plants and animals;BUH06;2019;2019;actual;63.0;7212615.71;2019
65;Safe food and healthy plants and animals;BUH06;2020;2020;actual;60.0;7109454.95;2020
65;Safe food and healthy plants and animals;BUH06;2021;2021;actual;67.0;7700006.0;2021
65;Safe food and healthy plants and animals;BUH06;2022;2022;actual;69.82;7902027.83;2022
65;Safe food and healthy plants and animals;BUH06;2023;2023;actual;74.0;9333240.15;2023
65;Safe food and healthy plants and animals;BUH07;2019;2019;actual;482.0;76175357.78;2019
65;Safe food and healthy plants and animals;BUH07;2020;2020;actual;474.0;66213955.58;2020
65;Safe food and healthy plants and animals;BUH07;2021;2021;actual;450.0;67930884.96;2021
65;Safe food and healthy plants and animals;BUH07;2022;2022;actual;483.5;73530653.06;2022
65;Safe food and healthy plants and animals;BUH07;2023;2023;actual;558.0;187575571.21;2023
65;Safe food and healthy plants and animals;BUH08;2019;2019;actual;238.0;27057494.67;2019
65;Safe food and healthy plants and animals;BUH08;2020;2020;actual;219.0;24537369.12;2020
65;Safe food and healthy plants and animals;BUH08;2021;2021;actual;215.0;24150392.25;2021
65;Safe food and healthy plants and animals;BUH08;2022;2022;actual;215.86;25320357.98;2022
65;Safe food and healthy plants and animals;BUH08;2023;2023;actual;227.0;25811916.2;2023
65;Safe food and healthy plants and animals;BUH09;2019;2019;actual;444.0;54954599.9;2019
65;Safe food and healthy plants and animals;BUH09;2020;2020;actual;462.0;62815431.12;2020
65;Safe food and healthy plants and animals;BUH09;2021;2021;actual;420.0;52626053.44;2021
65;Safe food and healthy plants and animals;BUH09;2022;2022;actual;442.86;54753021.31;2022
65;Safe food and healthy plants and animals;BUH09;2023;2023;actual;446.0;56069955.05;2023
65;Safe food and healthy plants and animals;BUH10;2019;2019;actual;128.0;13710191.09;2019
65;Safe food and healthy plants and animals;BUH10;2020;2020;actual;130.0;13876334.05;2020
65;Safe food and healthy plants and animals;BUH10;2021;2021;actual;159.0;16289900.41;2021
65;Safe food and healthy plants and animals;BUH10;2022;2022;actual;143.83;18289046.15;2022
65;Safe food and healthy plants and animals;BUH10;2023;2023;actual;147.0;16520694.01;2023
65;Safe food and healthy plants and animals;BUH11;2019;2019;actual;2244.0;274081043.77;2019
65;Safe food and healthy plants and animals;BUH11;2020;2020;actual;2203.0;250469361.77;2020
65;Safe food and healthy plants and animals;BUH11;2021;2021;actual;2319.0;295851006.82;2021
65;Safe food and healthy plants and animals;BUH11;2022;2022;actual;2396.43;277020139.19;2022
65;Safe food and healthy plants and animals;BUH11;2023;2023;actual;2380.0;277721735.61;2023
65;Safe food and healthy plants and animals;BUH12;2019;2019;actual;408.0;44471062.24;2019
65;Safe food and healthy plants and animals;BUH12;2020;2020;actual;393.0;42544422.39;2020
65;Safe food and healthy plants and animals;BUH12;2021;2021;actual;359.0;40353484.55;2021
65;Safe food and healthy plants and animals;BUH12;2022;2022;actual;369.94;35863776.87;2022
65;Safe food and healthy plants and animals;BUH12;2023;2023;actual;378.0;60113274.43;2023
65;Safe food and healthy plants and animals;BUH13;2019;2019;actual;29.0;4012535.28;2019
65;Safe food and healthy plants and animals;BUH13;2020;2020;actual;44.0;6817515.89;2020
65;Safe food and healthy plants and animals;BUH13;2021;2021;actual;41.0;6036842.52;2021
65;Safe food and healthy plants and animals;BUH13;2022;2022;actual;41.58;6166674.79;2022
65;Safe food and healthy plants and animals;BUH13;2023;2023;actual;41.0;6673125.29;2023
65;Safe food and healthy plants and animals;BUH14;2019;2019;actual;53.0;6994480.88;2019
65;Safe food and healthy plants and animals;BUH14;2020;2020;actual;35.0;5008859.22;2020
65;Safe food and healthy plants and animals;BUH14;2021;2021;actual;33.0;4433164.69;2021
65;Safe food and healthy plants and animals;BUH14;2022;2022;actual;33.32;4499842.43;2022
65;Safe food and healthy plants and animals;BUH14;2023;2023;actual;34.0;4582185.67;2023
65;Safe food and healthy plants and animals;BUH15;2019;2019;actual;67.0;8341061.55;2019
65;Safe food and healthy plants and animals;BUH15;2020;2020;actual;73.0;10045982.66;2020
65;Safe food and healthy plants and animals;BUH15;2021;2021;actual;85.0;10621453.94;2021
65;Safe food and healthy plants and animals;BUH15;2022;2022;actual;110.65;15301326.16;2022
65;Safe food and healthy plants and animals;BUH15;2023;2023;actual;120.0;17123049.97;2023
65;Internal Services;ISS01;2019;2019;actual;135.0;18151406.8;2019
65;Internal Services;ISS01;2020;2020;actual;125.0;16554932.88;2020
65;Internal Services;ISS01;2021;2021;actual;123.0;15633038.46;2021
65;Internal Services;ISS01;2022;2022;actual;126.58;16576780.25;2022
65;Internal Services;ISS01;2023;2023;actual;136.0;17896049.45;2023
65;Internal Services;ISS02;2019;2019;actual;95.0;11792574.59;2019
65;Internal Services;ISS02;2020;2020;actual;96.0;11753346.39;2020
65;Internal Services;ISS02;2021;2021;actual;107.0;13847310.18;2021
65;Internal Services;ISS02;2022;2022;actual;125.71;14923376.8;2022
65;Internal Services;ISS02;2023;2023;actual;128.0;16398517.82;2023
65;Internal Services;ISS03;2019;2019;actual;9.0;9096553.79;2019
65;Internal Services;ISS03;2020;2020;actual;7.0;6706420.57;2020
65;Internal Services;ISS03;2021;2021;actual;7.0;12686148.31;2021
65;Internal Services;ISS03;2022;2022;actual;8.46;9388458.0;2022
65;Internal Services;ISS03;2023;2023;actual;10.0;8398241.13;2023
65;Internal Services;ISS04;2019;2019;actual;270.0;33213667.17;2019
65;Internal Services;ISS04;2020;2020;actual;267.0;33304523.6;2020
65;Internal Services;ISS04;2021;2021;actual;267.0;30323064.69;2021
65;Internal Services;ISS04;2022;2022;actual;305.2;37980656.59;2022
65;Internal Services;ISS04;2023;2023;actual;343.0;39554277.93;2023
65;Internal Services;ISS05;2019;2019;actual;144.0;17953088.52;2019
65;Internal Services;ISS05;2020;2020;actual;145.0;17801082.06;2020
65;Internal Services;ISS05;2021;2021;actual;142.0;17957832.35;2021
65;Internal Services;ISS05;2022;2022;actual;146.57;17709551.06;2022
65;Internal Services;ISS05;2023;2023;actual;149.0;26362441.86;2023
65;Internal Services;ISS06;2019;2019;actual;47.0;8497562.61;2019
65;Internal Services;ISS06;2020;2020;actual;41.0;7386972.45;2020
65;Internal Services;ISS06;2021;2021;actual;41.0;7727441.53;2021
65;Internal Services;ISS06;2022;2022;actual;63.99;9328750.87;2022
65;Internal Services;ISS06;2023;2023;actual;73.0;10571261.62;2023
65;Internal Services;ISS07;2019;2019;actual;184.0;30097036.45;2019
65;Internal Services;ISS07;2020;2020;actual;195.0;31590952.44;2020
65;Internal Services;ISS07;2021;2021;actual;239.0;48667008.96;2021
65;Internal Services;ISS07;2022;2022;actual;277.03;48358700.21;2022
65;Internal Services;ISS07;2023;2023;actual;263.0;46349346.81;2023
65;Internal Services;ISS08;2019;2019;actual;63.0;15110743.25;2019
65;Internal Services;ISS08;2020;2020;actual;61.0;18918301.03;2020
65;Internal Services;ISS08;2021;2021;actual;60.0;14586036.08;2021
65;Internal Services;ISS08;2022;2022;actual;60.42;13434837.38;2022
65;Internal Services;ISS08;2023;2023;actual;55.0;16051780.72;2023
65;Internal Services;ISS09;2019;2019;actual;9.0;767968.31;2019
65;Internal Services;ISS09;2020;2020;actual;6.0;538831.85;2020
65;Internal Services;ISS09;2021;2021;actual;9.0;729268.42;2021
65;Internal Services;ISS09;2022;2022;actual;3.67;397743.47;2022
65;Internal Services;ISS09;2023;2023;actual;9.0;800141.52;2023
65;Internal Services;ISS0Z;2019;2019;actual;18.0;1840758.4;2019
65;Internal Services;ISS0Z;2020;2020;actual;16.0;1716009.39;2020
65;Internal Services;ISS0Z;2021;2021;actual;17.0;1815960.19;2021
65;Internal Services;ISS0Z;2022;2022;actual;21.92;2102775.54;2022
65;Internal Services;ISS0Z;2023;2023;actual;23.0;2125323.72;2023
69;Grain Regulation;BGB01;2019;2019;actual;228.0;-30493406.11;2019
69;Grain Regulation;BGB01;2020;2020;actual;227.0;-29415794.78;2020
69;Grain Regulation;BGB01;2021;2021;actual;221.0;-45430411.09;2021
69;Grain Regulation;BGB01;2022;2022;actual;227.0;-19809242.97;2022
69;Grain Regulation;BGB01;2023;2023;actual;220.0;-12961906.66;2023
69;Grain Regulation;BGB02;2019;2019;actual;58.0;10175888.18;2019
69;Grain Regulation;BGB02;2020;2020;actual;56.0;9399915.49;2020
69;Grain Regulation;BGB02;2021;2021;actual;50.0;9859804.21;2021
69;Grain Regulation;BGB02;2022;2022;actual;56.0;10785853.23;2022
69;Grain Regulation;BGB02;2023;2023;actual;62.0;10368204.76;2023
69;Grain Regulation;BGB03;2019;2019;actual;39.0;2753250.38;2019
69;Grain Regulation;BGB03;2020;2020;actual;39.0;2342029.58;2020
69;Grain Regulation;BGB03;2021;2021;actual;35.0;2132108.11;2021
69;Grain Regulation;BGB03;2022;2022;actual;36.0;2886501.38;2022
69;Grain Regulation;BGB03;2023;2023;actual;43.0;3343975.7;2023
