fiscal_yr;service_id;channel;volume
2019-2020;1391;in_person;0.0
2020-2021;1391;in_person;0.0
2021-2022;1391;in_person;0.0
2022-2023;1393;in_person;0.0
2018-2019;1393;in_person;0.0
2019-2020;1393;in_person;0.0
2020-2021;1393;in_person;0.0
2021-2022;1393;in_person;0.0
2018-2019;1397;in_person;0.0
2019-2020;1397;in_person;0.0
2020-2021;1397;in_person;0.0
2018-2019;139;in_person;0.0
2019-2020;139;in_person;0.0
2020-2021;139;in_person;0.0
2018-2019;13;in_person;42000.0
2019-2020;13;in_person;41000.0
2020-2021;13;in_person;0.0
2018-2019;1403;in_person;0.0
2019-2020;1403;in_person;0.0
2020-2021;1403;in_person;0.0
2018-2019;1407;in_person;0.0
2019-2020;1407;in_person;0.0
2018-2019;140;in_person;0.0
2019-2020;140;in_person;0.0
2020-2021;140;in_person;0.0
2018-2019;1410;in_person;0.0
2018-2019;1411;in_person;0.0
2018-2019;1412;in_person;0.0
2018-2019;1413;in_person;0.0
2022-2023;1414;in_person;0.0
2018-2019;1414;in_person;0.0
2019-2020;1414;in_person;0.0
2020-2021;1414;in_person;0.0
2022-2023;1415;in_person;0.0
2018-2019;1415;in_person;0.0
2019-2020;1415;in_person;0.0
2020-2021;1415;in_person;0.0
2021-2022;1415;in_person;0.0
2018-2019;1419;in_person;0.0
2019-2020;1419;in_person;0.0
2020-2021;1419;in_person;0.0
2018-2019;1420;in_person;97827.0
2019-2020;1420;in_person;147523.0
2020-2021;1420;in_person;23500.0
2021-2022;1420;in_person;59620.0
2018-2019;1421;in_person;0.0
2019-2020;1421;in_person;0.0
2020-2021;1421;in_person;0.0
2021-2022;1421;in_person;0.0
2018-2019;1422;in_person;1.0
2019-2020;1422;in_person;0.0
2020-2021;1422;in_person;0.0
2022-2023;1423;in_person;446.0
2018-2019;1423;in_person;14944.0
2019-2020;1423;in_person;3395.0
2020-2021;1423;in_person;109.0
2021-2022;1423;in_person;227.0
2018-2019;1424;in_person;53783.0
2019-2020;1424;in_person;10.0
2020-2021;1424;in_person;0.0
2021-2022;1424;in_person;5.0
2018-2019;1425;in_person;0.0
2019-2020;1425;in_person;0.0
2020-2021;1425;in_person;0.0
2021-2022;1425;in_person;0.0
2022-2023;1426;in_person;1945.0
2018-2019;1426;in_person;4718.0
2019-2020;1426;in_person;4096.0
2020-2021;1426;in_person;462.0
2021-2022;1426;in_person;1384.0
2018-2019;1427;in_person;15.0
2019-2020;1427;in_person;22.0
2020-2021;1427;in_person;2.0
2021-2022;1427;in_person;0.0
2022-2023;1428;in_person;10031.0
2018-2019;1428;in_person;3773.0
2019-2020;1428;in_person;5018.0
2020-2021;1428;in_person;1169.0
2021-2022;1428;in_person;2354.0
2018-2019;1429;in_person;17.0
2019-2020;1429;in_person;25.0
2020-2021;1429;in_person;0.0
2021-2022;1429;in_person;9.0
2018-2019;1430;in_person;0.0
2019-2020;1430;in_person;0.0
2020-2021;1430;in_person;1.0
2021-2022;1430;in_person;5.0
2018-2019;1431;in_person;0.0
2019-2020;1431;in_person;0.0
2020-2021;1431;in_person;0.0
2021-2022;1431;in_person;0.0
2018-2019;1432;in_person;0.0
2019-2020;1432;in_person;0.0
2020-2021;1432;in_person;0.0
2021-2022;1432;in_person;0.0
2018-2019;1433;in_person;0.0
2019-2020;1433;in_person;0.0
2020-2021;1433;in_person;0.0
2021-2022;1433;in_person;2.0
2018-2019;1434;in_person;0.0
2019-2020;1434;in_person;0.0
2020-2021;1434;in_person;0.0
2021-2022;1434;in_person;0.0
2018-2019;1435;in_person;0.0
2018-2019;1436;in_person;0.0
2019-2020;1436;in_person;0.0
2020-2021;1436;in_person;0.0
2018-2019;1437;in_person;0.0
2019-2020;1437;in_person;0.0
2020-2021;1437;in_person;0.0
2021-2022;1437;in_person;0.0
2018-2019;1438;in_person;0.0
2019-2020;1438;in_person;4.0
2020-2021;1438;in_person;0.0
2021-2022;1438;in_person;0.0
2018-2019;1439;in_person;0.0
2019-2020;1439;in_person;7.0
2020-2021;1439;in_person;4.0
2021-2022;1439;in_person;2.0
2018-2019;1440;in_person;0.0
2019-2020;1440;in_person;0.0
2020-2021;1440;in_person;0.0
2021-2022;1440;in_person;2.0
2018-2019;1441;in_person;0.0
2019-2020;1441;in_person;4.0
2020-2021;1441;in_person;3.0
2021-2022;1441;in_person;12.0
2018-2019;1442;in_person;0.0
2019-2020;1442;in_person;5.0
2020-2021;1442;in_person;10.0
2021-2022;1442;in_person;8.0
2018-2019;1443;in_person;0.0
2019-2020;1443;in_person;0.0
2020-2021;1443;in_person;0.0
2021-2022;1443;in_person;6.0
2018-2019;1444;in_person;0.0
2019-2020;1444;in_person;0.0
2020-2021;1444;in_person;0.0
2021-2022;1444;in_person;0.0
2018-2019;1445;in_person;0.0
2019-2020;1445;in_person;0.0
2018-2019;1446;in_person;0.0
2019-2020;1446;in_person;4.0
2020-2021;1446;in_person;1.0
2021-2022;1446;in_person;4.0
2018-2019;1447;in_person;0.0
2019-2020;1447;in_person;0.0
2020-2021;1447;in_person;0.0
2021-2022;1447;in_person;0.0
2018-2019;1449;in_person;0.0
2019-2020;1449;in_person;27.0
2020-2021;1449;in_person;10.0
2021-2022;1449;in_person;7.0
2018-2019;144;in_person;0.0
2019-2020;144;in_person;0.0
2020-2021;144;in_person;0.0
2022-2023;1450;in_person;1.0
2018-2019;1450;in_person;0.0
2019-2020;1450;in_person;13.0
2020-2021;1450;in_person;1.0
2018-2019;1451;in_person;0.0
2019-2020;1451;in_person;1.0
2020-2021;1451;in_person;0.0
2018-2019;1452;in_person;0.0
2018-2019;1453;in_person;11862.0
2019-2020;1453;in_person;11490.0
2020-2021;1453;in_person;0.0
2018-2019;1454;in_person;0.0
2019-2020;1454;in_person;0.0
2020-2021;1454;in_person;0.0
2022-2023;1455;in_person;0.0
2018-2019;1455;in_person;0.0
2019-2020;1455;in_person;0.0
2020-2021;1455;in_person;0.0
2021-2022;1455;in_person;5.0
2018-2019;1456;in_person;0.0
2022-2023;1457;in_person;74347.0
2018-2019;1457;in_person;55958.0
2019-2020;1457;in_person;63058.0
2020-2021;1457;in_person;0.0
2021-2022;1457;in_person;114.0
2018-2019;1458;in_person;0.0
2019-2020;1458;in_person;0.0
2018-2019;1459;in_person;64.0
2019-2020;1459;in_person;0.0
2020-2021;1459;in_person;0.0
2021-2022;1459;in_person;0.0
2018-2019;145;in_person;0.0
2019-2020;145;in_person;0.0
2020-2021;145;in_person;0.0
2018-2019;1460;in_person;0.0
2018-2019;1461;in_person;0.0
2019-2020;1461;in_person;0.0
2020-2021;1461;in_person;0.0
2018-2019;1462;in_person;0.0
2019-2020;1462;in_person;0.0
2020-2021;1462;in_person;0.0
2018-2019;1463;in_person;0.0
2019-2020;1463;in_person;0.0
2020-2021;1463;in_person;0.0
2018-2019;1464;in_person;0.0
2019-2020;1464;in_person;123.0
2020-2021;1464;in_person;68.0
2021-2022;1464;in_person;82.0
2018-2019;1465;in_person;0.0
2019-2020;1465;in_person;132.0
2020-2021;1465;in_person;36.0
2021-2022;1465;in_person;29.0
2018-2019;1466;in_person;0.0
2019-2020;1466;in_person;0.0
2020-2021;1466;in_person;0.0
2018-2019;1467;in_person;0.0
2019-2020;1467;in_person;0.0
2020-2021;1467;in_person;0.0
2018-2019;1468;in_person;0.0
2019-2020;1468;in_person;0.0
2020-2021;1468;in_person;0.0
2018-2019;1469;in_person;0.0
2019-2020;1469;in_person;0.0
2020-2021;1469;in_person;0.0
2018-2019;146;in_person;0.0
2019-2020;146;in_person;0.0
2020-2021;146;in_person;0.0
2018-2019;1470;in_person;0.0
2019-2020;1470;in_person;0.0
2020-2021;1470;in_person;0.0
2018-2019;1471;in_person;0.0
2019-2020;1471;in_person;0.0
2020-2021;1471;in_person;0.0
2021-2022;1471;in_person;0.0
2018-2019;1472;in_person;0.0
2019-2020;1472;in_person;0.0
2020-2021;1472;in_person;0.0
2018-2019;1473;in_person;0.0
2019-2020;1473;in_person;0.0
2020-2021;1473;in_person;0.0
2018-2019;1474;in_person;0.0
2019-2020;1474;in_person;0.0
2020-2021;1474;in_person;0.0
2018-2019;1475;in_person;0.0
2019-2020;1475;in_person;0.0
2020-2021;1475;in_person;0.0
2018-2019;147;in_person;0.0
2019-2020;147;in_person;0.0
2020-2021;147;in_person;0.0
2018-2019;1480;in_person;218972.0
2019-2020;1480;in_person;0.0
2020-2021;1480;in_person;0.0
2021-2022;1480;in_person;0.0
2018-2019;1481;in_person;0.0
2019-2020;1481;in_person;87.0
2020-2021;1481;in_person;0.0
2021-2022;1481;in_person;0.0
2018-2019;1482;in_person;0.0
2019-2020;1482;in_person;0.0
2020-2021;1482;in_person;0.0
2018-2019;1483;in_person;0.0
2019-2020;1483;in_person;0.0
2020-2021;1483;in_person;0.0
2018-2019;1484;in_person;0.0
2019-2020;1484;in_person;0.0
2020-2021;1484;in_person;0.0
2018-2019;1485;in_person;0.0
2019-2020;1485;in_person;0.0
2020-2021;1485;in_person;0.0
2018-2019;1486;in_person;0.0
2019-2020;1486;in_person;0.0
2020-2021;1486;in_person;0.0
2021-2022;1486;in_person;0.0
2018-2019;1487;in_person;0.0
2019-2020;1487;in_person;0.0
2020-2021;1487;in_person;0.0
2018-2019;1488;in_person;0.0
2019-2020;1488;in_person;0.0
2020-2021;1488;in_person;0.0
2021-2022;1488;in_person;0.0
2018-2019;1489;in_person;0.0
2019-2020;1489;in_person;0.0
2020-2021;1489;in_person;0.0
2018-2019;148;in_person;0.0
2019-2020;148;in_person;0.0
2020-2021;148;in_person;0.0
2018-2019;1490;in_person;0.0
2019-2020;1490;in_person;0.0
2020-2021;1490;in_person;0.0
2018-2019;1491;in_person;511443.0
2019-2020;1491;in_person;1630116.0
2020-2021;1491;in_person;78174.0
2021-2022;1491;in_person;561134.0
2018-2019;1492;in_person;1050.0
2019-2020;1492;in_person;1230.0
2020-2021;1492;in_person;27.0
2018-2019;1493;in_person;3463.0
2019-2020;1493;in_person;664.0
2020-2021;1493;in_person;49.0
2018-2019;1494;in_person;105.0
2019-2020;1494;in_person;222.0
2020-2021;1494;in_person;0.0
2018-2019;1495;in_person;2515.0
2019-2020;1495;in_person;6670.0
2020-2021;1495;in_person;0.0
2018-2019;1496;in_person;3777.0
2019-2020;1496;in_person;0.0
2020-2021;1496;in_person;0.0
2021-2022;1496;in_person;1450.0
2018-2019;1497;in_person;1559.0
2019-2020;1497;in_person;3061.0
2020-2021;1497;in_person;63.0
2021-2022;1497;in_person;625.0
2018-2019;1498;in_person;3.0
2019-2020;1498;in_person;12.0
2020-2021;1498;in_person;0.0
2021-2022;1498;in_person;0.0
2018-2019;1499;in_person;576.0
2018-2019;149;in_person;23.0
2019-2020;149;in_person;0.0
2020-2021;149;in_person;0.0
2018-2019;14;in_person;0.0
2018-2019;1500;in_person;9141.0
2019-2020;1500;in_person;12934.0
2020-2021;1500;in_person;8188.0
2021-2022;1500;in_person;6728.0
2018-2019;1501;in_person;0.0
2019-2020;1501;in_person;0.0
2020-2021;1501;in_person;5704.0
2021-2022;1501;in_person;0.0
2018-2019;1502;in_person;0.0
2018-2019;1503;in_person;0.0
2019-2020;1503;in_person;0.0
2020-2021;1503;in_person;0.0
2021-2022;1503;in_person;0.0
2018-2019;1504;in_person;0.0
2018-2019;1505;in_person;0.0
2019-2020;1505;in_person;0.0
2018-2019;1506;in_person;0.0
2019-2020;1506;in_person;0.0
2020-2021;1506;in_person;0.0
2018-2019;1507;in_person;0.0
2019-2020;1507;in_person;0.0
2018-2019;1508;in_person;0.0
2019-2020;1508;in_person;116.0
2020-2021;1508;in_person;12.0
2021-2022;1508;in_person;23.0
2018-2019;1509;in_person;0.0
2019-2020;1509;in_person;0.0
2018-2019;150;in_person;0.0
2019-2020;150;in_person;0.0
2020-2021;150;in_person;0.0
2018-2019;1510;in_person;0.0
2019-2020;1510;in_person;2664.0
2020-2021;1510;in_person;409.0
2021-2022;1510;in_person;799.0
2018-2019;1511;in_person;0.0
2019-2020;1511;in_person;33.0
2020-2021;1511;in_person;5.0
2021-2022;1511;in_person;12.0
2018-2019;1512;in_person;0.0
2019-2020;1512;in_person;0.0
2020-2021;1512;in_person;0.0
2021-2022;1512;in_person;0.0
2018-2019;1513;in_person;0.0
2019-2020;1513;in_person;0.0
2020-2021;1513;in_person;0.0
2018-2019;1514;in_person;0.0
2018-2019;1515;in_person;0.0
2019-2020;1515;in_person;0.0
2020-2021;1515;in_person;0.0
2021-2022;1515;in_person;0.0
2018-2019;1516;in_person;0.0
2018-2019;1517;in_person;0.0
2019-2020;1517;in_person;0.0
2020-2021;1517;in_person;0.0
2018-2019;1518;in_person;0.0
2019-2020;1518;in_person;0.0
2020-2021;1518;in_person;0.0
2021-2022;1518;in_person;0.0
2018-2019;1519;in_person;0.0
2019-2020;1519;in_person;0.0
2020-2021;1519;in_person;0.0
2018-2019;1520;in_person;8.0
2019-2020;1520;in_person;4.0
2020-2021;1520;in_person;0.0
2021-2022;1520;in_person;2.0
2018-2019;1521;in_person;0.0
2019-2020;1521;in_person;0.0
2020-2021;1521;in_person;0.0
2018-2019;1522;in_person;0.0
2019-2020;1522;in_person;0.0
2020-2021;1522;in_person;0.0
2018-2019;1523;in_person;0.0
2019-2020;1523;in_person;0.0
2020-2021;1523;in_person;3.0
2021-2022;1523;in_person;0.0
2018-2019;1524;in_person;0.0
2019-2020;1524;in_person;0.0
2020-2021;1524;in_person;0.0
2018-2019;1525;in_person;0.0
2019-2020;1525;in_person;0.0
2020-2021;1525;in_person;0.0
2018-2019;1526;in_person;0.0
2019-2020;1526;in_person;0.0
2020-2021;1526;in_person;0.0
2018-2019;1527;in_person;0.0
2019-2020;1527;in_person;0.0
2020-2021;1527;in_person;0.0
2018-2019;1528;in_person;0.0
2019-2020;1528;in_person;0.0
2020-2021;1528;in_person;0.0
2018-2019;1529;in_person;0.0
2018-2019;152;in_person;0.0
2019-2020;152;in_person;0.0
2020-2021;152;in_person;0.0
2018-2019;1530;in_person;0.0
2019-2020;1530;in_person;0.0
2020-2021;1530;in_person;0.0
2018-2019;1531;in_person;0.0
2018-2019;1532;in_person;0.0
2019-2020;1532;in_person;0.0
2020-2021;1532;in_person;0.0
2018-2019;1533;in_person;0.0
2019-2020;1533;in_person;0.0
2020-2021;1533;in_person;0.0
2021-2022;1533;in_person;0.0
2018-2019;1534;in_person;0.0
2019-2020;1534;in_person;0.0
2020-2021;1534;in_person;0.0
2018-2019;1535;in_person;0.0
2019-2020;1535;in_person;0.0
2018-2019;1536;in_person;0.0
2019-2020;1536;in_person;0.0
2020-2021;1536;in_person;0.0
2018-2019;1537;in_person;0.0
2018-2019;1538;in_person;0.0
2019-2020;1538;in_person;0.0
2020-2021;1538;in_person;0.0
2018-2019;1539;in_person;0.0
2019-2020;1539;in_person;0.0
2020-2021;1539;in_person;0.0
2018-2019;153;in_person;0.0
2019-2020;153;in_person;0.0
2018-2019;1540;in_person;0.0
2019-2020;1540;in_person;0.0
2020-2021;1540;in_person;0.0
2018-2019;1541;in_person;0.0
2019-2020;1541;in_person;0.0
2020-2021;1541;in_person;0.0
2018-2019;1542;in_person;0.0
2019-2020;1542;in_person;0.0
2020-2021;1542;in_person;0.0
2018-2019;1543;in_person;0.0
2019-2020;1543;in_person;0.0
2020-2021;1543;in_person;0.0
2018-2019;1544;in_person;0.0
2019-2020;1544;in_person;0.0
2020-2021;1544;in_person;0.0
2021-2022;1544;in_person;0.0
2018-2019;1545;in_person;0.0
2019-2020;1545;in_person;0.0
2020-2021;1545;in_person;0.0
2021-2022;1545;in_person;0.0
2018-2019;1546;in_person;0.0
2019-2020;1546;in_person;0.0
2020-2021;1546;in_person;0.0
2021-2022;1546;in_person;0.0
2018-2019;1547;in_person;0.0
2019-2020;1547;in_person;0.0
2020-2021;1547;in_person;0.0
2018-2019;1548;in_person;0.0
2019-2020;1548;in_person;0.0
2020-2021;1548;in_person;0.0
2018-2019;1549;in_person;0.0
2019-2020;1549;in_person;0.0
2020-2021;1549;in_person;0.0
2018-2019;154;in_person;0.0
2019-2020;154;in_person;0.0
2020-2021;154;in_person;0.0
2018-2019;1550;in_person;0.0
2019-2020;1550;in_person;0.0
2020-2021;1550;in_person;0.0
2018-2019;1551;in_person;0.0
2019-2020;1551;in_person;0.0
2020-2021;1551;in_person;0.0
2018-2019;1552;in_person;0.0
2019-2020;1552;in_person;0.0
2020-2021;1552;in_person;0.0
2018-2019;1553;in_person;2.0
2019-2020;1553;in_person;0.0
2020-2021;1553;in_person;0.0
2018-2019;1554;in_person;0.0
2019-2020;1554;in_person;0.0
2020-2021;1554;in_person;0.0
2018-2019;1555;in_person;0.0
2019-2020;1555;in_person;0.0
2020-2021;1555;in_person;0.0
2018-2019;1556;in_person;0.0
2019-2020;1556;in_person;0.0
2020-2021;1556;in_person;0.0
2018-2019;1557;in_person;0.0
2019-2020;1557;in_person;0.0
2020-2021;1557;in_person;0.0
2018-2019;1558;in_person;0.0
2019-2020;1558;in_person;0.0
2020-2021;1558;in_person;0.0
2022-2023;155;in_person;0.0
2018-2019;155;in_person;0.0
2019-2020;155;in_person;0.0
2020-2021;155;in_person;0.0
2021-2022;155;in_person;0.0
2018-2019;1560;in_person;0.0
2019-2020;1560;in_person;0.0
2020-2021;1560;in_person;0.0
2018-2019;1561;in_person;0.0
2019-2020;1561;in_person;0.0
2020-2021;1561;in_person;0.0
2018-2019;1562;in_person;0.0
2019-2020;1562;in_person;0.0
2018-2019;1563;in_person;0.0
2018-2019;1564;in_person;0.0
2019-2020;1564;in_person;0.0
2020-2021;1564;in_person;0.0
2018-2019;1565;in_person;0.0
2019-2020;1565;in_person;0.0
2020-2021;1565;in_person;994.0
2021-2022;1565;in_person;348.0
2018-2019;1566;in_person;0.0
2019-2020;1566;in_person;0.0
2018-2019;1567;in_person;0.0
2019-2020;1567;in_person;0.0
2020-2021;1567;in_person;0.0
2018-2019;1568;in_person;0.0
2019-2020;1568;in_person;0.0
2020-2021;1568;in_person;0.0
2018-2019;1569;in_person;0.0
2019-2020;1569;in_person;0.0
2020-2021;1569;in_person;0.0
2018-2019;156;in_person;0.0
2019-2020;156;in_person;0.0
2020-2021;156;in_person;0.0
2018-2019;1570;in_person;0.0
2019-2020;1570;in_person;0.0
2020-2021;1570;in_person;0.0
2018-2019;1571;in_person;0.0
2019-2020;1571;in_person;0.0
2020-2021;1571;in_person;0.0
2018-2019;1572;in_person;0.0
2019-2020;1572;in_person;0.0
2020-2021;1572;in_person;0.0
2018-2019;1573;in_person;0.0
2019-2020;1573;in_person;0.0
2020-2021;1573;in_person;0.0
2018-2019;1574;in_person;0.0
2019-2020;1574;in_person;0.0
2020-2021;1574;in_person;0.0
2018-2019;1575;in_person;0.0
2019-2020;1575;in_person;0.0
2018-2019;1576;in_person;0.0
2019-2020;1576;in_person;0.0
2020-2021;1576;in_person;0.0
2018-2019;1577;in_person;0.0
2018-2019;1578;in_person;0.0
2019-2020;1578;in_person;0.0
2020-2021;1578;in_person;0.0
2018-2019;1579;in_person;0.0
2019-2020;1579;in_person;0.0
2020-2021;1579;in_person;0.0
2018-2019;157;in_person;0.0
2019-2020;157;in_person;0.0
2020-2021;157;in_person;0.0
2018-2019;1580;in_person;0.0
2019-2020;1580;in_person;0.0
2020-2021;1580;in_person;0.0
2021-2022;1580;in_person;0.0
2018-2019;1581;in_person;0.0
2019-2020;1581;in_person;0.0
2020-2021;1581;in_person;0.0
2018-2019;1582;in_person;0.0
2019-2020;1582;in_person;0.0
2020-2021;1582;in_person;0.0
2018-2019;1583;in_person;0.0
2019-2020;1583;in_person;0.0
2020-2021;1583;in_person;0.0
2018-2019;1584;in_person;0.0
2019-2020;1584;in_person;0.0
2020-2021;1584;in_person;0.0
2018-2019;1585;in_person;0.0
2019-2020;1585;in_person;0.0
2020-2021;1585;in_person;0.0
2018-2019;1586;in_person;0.0
2019-2020;1586;in_person;0.0
2020-2021;1586;in_person;0.0
2018-2019;1587;in_person;0.0
2019-2020;1587;in_person;0.0
2020-2021;1587;in_person;0.0
2022-2023;1588;in_person;0.0
2018-2019;1588;in_person;0.0
2019-2020;1588;in_person;0.0
2020-2021;1588;in_person;0.0
2021-2022;1588;in_person;0.0
2018-2019;1589;in_person;0.0
2019-2020;1589;in_person;0.0
2020-2021;1589;in_person;0.0
2018-2019;158;in_person;0.0
2019-2020;158;in_person;0.0
2020-2021;158;in_person;0.0
2018-2019;1590;in_person;0.0
2019-2020;1590;in_person;0.0
2020-2021;1590;in_person;0.0
2018-2019;1591;in_person;0.0
2019-2020;1591;in_person;0.0
2020-2021;1591;in_person;0.0
2018-2019;1592;in_person;0.0
2019-2020;1592;in_person;0.0
2020-2021;1592;in_person;0.0
2018-2019;1593;in_person;0.0
2019-2020;1593;in_person;0.0
2020-2021;1593;in_person;0.0
2018-2019;1594;in_person;0.0
2019-2020;1594;in_person;0.0
2020-2021;1594;in_person;0.0
2018-2019;1595;in_person;0.0
2019-2020;1595;in_person;0.0
2020-2021;1595;in_person;0.0
2018-2019;1596;in_person;0.0
2019-2020;1596;in_person;0.0
2020-2021;1596;in_person;0.0
2018-2019;1597;in_person;0.0
2019-2020;1597;in_person;0.0
2020-2021;1597;in_person;0.0
2018-2019;1598;in_person;0.0
2019-2020;1598;in_person;0.0
2020-2021;1598;in_person;0.0
2018-2019;1599;in_person;0.0
2019-2020;1599;in_person;0.0
2020-2021;1599;in_person;0.0
2018-2019;15;in_person;0.0
2019-2020;15;in_person;0.0
2020-2021;15;in_person;0.0
2018-2019;1600;in_person;0.0
2019-2020;1600;in_person;0.0
2020-2021;1600;in_person;0.0
2018-2019;1601;in_person;0.0
2019-2020;1601;in_person;0.0
2020-2021;1601;in_person;0.0
2018-2019;1602;in_person;0.0
2019-2020;1602;in_person;0.0
2020-2021;1602;in_person;0.0
2018-2019;1603;in_person;0.0
2019-2020;1603;in_person;0.0
2020-2021;1603;in_person;0.0
2018-2019;1604;in_person;0.0
2019-2020;1604;in_person;0.0
2020-2021;1604;in_person;0.0
2018-2019;1605;in_person;0.0
2019-2020;1605;in_person;0.0
2020-2021;1605;in_person;0.0
2018-2019;1606;in_person;0.0
2019-2020;1606;in_person;0.0
2020-2021;1606;in_person;0.0
2021-2022;1606;in_person;0.0
2018-2019;1607;in_person;0.0
2019-2020;1607;in_person;0.0
2020-2021;1607;in_person;0.0
2018-2019;1608;in_person;0.0
2019-2020;1608;in_person;0.0
2020-2021;1608;in_person;0.0
2021-2022;1608;in_person;0.0
2018-2019;1609;in_person;0.0
2019-2020;1609;in_person;0.0
2020-2021;1609;in_person;0.0
2018-2019;160;in_person;0.0
2019-2020;160;in_person;0.0
2020-2021;160;in_person;0.0
2018-2019;1610;in_person;0.0
2019-2020;1610;in_person;0.0
2020-2021;1610;in_person;0.0
2018-2019;1611;in_person;0.0
2019-2020;1611;in_person;0.0
2020-2021;1611;in_person;0.0
2018-2019;1612;in_person;0.0
2019-2020;1612;in_person;0.0
2020-2021;1612;in_person;0.0
2018-2019;1613;in_person;0.0
2019-2020;1613;in_person;0.0
2020-2021;1613;in_person;0.0
2018-2019;1614;in_person;0.0
2019-2020;1614;in_person;0.0
2020-2021;1614;in_person;0.0
2018-2019;1615;in_person;0.0
2019-2020;1615;in_person;0.0
2020-2021;1615;in_person;0.0
2018-2019;1616;in_person;0.0
2019-2020;1616;in_person;0.0
2020-2021;1616;in_person;0.0
2018-2019;1617;in_person;0.0
2019-2020;1617;in_person;0.0
2018-2019;1618;in_person;0.0
2019-2020;1618;in_person;0.0
2020-2021;1618;in_person;0.0
2018-2019;1619;in_person;0.0
2019-2020;1619;in_person;0.0
2020-2021;1619;in_person;0.0
2018-2019;161;in_person;0.0
2019-2020;161;in_person;0.0
2020-2021;161;in_person;0.0
2018-2019;1620;in_person;0.0
2019-2020;1620;in_person;0.0
2020-2021;1620;in_person;4.0
2021-2022;1620;in_person;0.0
2018-2019;1621;in_person;0.0
2019-2020;1621;in_person;0.0
2020-2021;1621;in_person;0.0
2018-2019;1622;in_person;0.0
2019-2020;1622;in_person;7980.0
2020-2021;1622;in_person;21.0
2021-2022;1622;in_person;2359.0
2018-2019;1623;in_person;0.0
2019-2020;1623;in_person;0.0
2020-2021;1623;in_person;0.0
2018-2019;1624;in_person;0.0
2019-2020;1624;in_person;0.0
2020-2021;1624;in_person;0.0
