si_link_yr;organization_id;program_id;service_id;fiscal_yr;core_responsibility_en;report_yr;measure_yr;planned_actual;ftes;spending
2023;137;BGT01;2095;2022-2023;Conserving Nature;2025.0;2027.0;planned;250.0;45934512.0
2020;137;BGT01;2095;2019-2020;Conserving Nature;2020.0;2020.0;actual;360.76;87124479.76
2021;137;BGT01;2095;2020-2021;Conserving Nature;2021.0;2021.0;actual;373.0;98476496.61
2022;137;BGT01;2095;2021-2022;Conserving Nature;2022.0;2022.0;actual;391.0;128095658.71
2023;132;BNX03;2096;2022-2023;Legal Services;2023.0;2023.0;actual;1440.0;106023251.41
2023;132;BNX03;2096;2022-2023;Legal Services;2024.0;2024.0;planned;1496.0;110071610.0
2023;132;BNX03;2096;2022-2023;Legal Services;2025.0;2025.0;planned;1491.0;105668126.0
2023;132;BNX03;2096;2022-2023;Legal Services;2025.0;2026.0;planned;1491.0;104066463.0
2023;132;BNX03;2096;2022-2023;Legal Services;2025.0;2027.0;planned;1491.0;103377677.0
2020;132;BNX03;2096;2019-2020;Legal Services;2020.0;2020.0;actual;1254.0;103606031.38
2021;132;BNX03;2096;2020-2021;Legal Services;2021.0;2021.0;actual;1315.0;102594979.49
2022;132;BNX03;2096;2021-2022;Legal Services;2022.0;2022.0;actual;1373.0;109274704.99
2023;132;BNX03;2098;2022-2023;Legal Services;2023.0;2023.0;actual;1440.0;106023251.41
2023;132;BNX03;2098;2022-2023;Legal Services;2024.0;2024.0;planned;1496.0;110071610.0
2023;132;BNX03;2098;2022-2023;Legal Services;2025.0;2025.0;planned;1491.0;105668126.0
2023;132;BNX03;2098;2022-2023;Legal Services;2025.0;2026.0;planned;1491.0;104066463.0
2023;132;BNX03;2098;2022-2023;Legal Services;2025.0;2027.0;planned;1491.0;103377677.0
2023;132;ISS03;2098;2022-2023;Internal Services;2023.0;2023.0;actual;0.0;
2023;132;ISS03;2098;2022-2023;Internal Services;2024.0;2024.0;planned;0.0;0.0
2023;132;ISS03;2098;2022-2023;Internal Services;2025.0;2025.0;planned;0.0;0.0
2023;132;ISS03;2098;2022-2023;Internal Services;2025.0;2026.0;planned;0.0;0.0
2023;132;ISS03;2098;2022-2023;Internal Services;2025.0;2027.0;planned;0.0;0.0
2022;132;BNX03;2098;2021-2022;Legal Services;2022.0;2022.0;actual;1373.0;109274704.99
2022;132;ISS03;2098;2021-2022;Internal Services;2022.0;2022.0;actual;0.0;
2023;132;BNX01;2099;2022-2023;Legal Services;2023.0;2023.0;actual;2021.0;81419946.62
2023;132;BNX01;2099;2022-2023;Legal Services;2024.0;2024.0;planned;1962.0;103240830.0
2023;132;BNX01;2099;2022-2023;Legal Services;2025.0;2025.0;planned;2200.0;103368751.0
2023;132;BNX01;2099;2022-2023;Legal Services;2025.0;2026.0;planned;2200.0;94593381.0
2023;132;BNX01;2099;2022-2023;Legal Services;2025.0;2027.0;planned;2200.0;93805421.0
2023;132;ISS03;2099;2022-2023;Internal Services;2023.0;2023.0;actual;0.0;
2023;132;ISS03;2099;2022-2023;Internal Services;2024.0;2024.0;planned;0.0;0.0
2023;132;ISS03;2099;2022-2023;Internal Services;2025.0;2025.0;planned;0.0;0.0
2023;132;ISS03;2099;2022-2023;Internal Services;2025.0;2026.0;planned;0.0;0.0
2023;132;ISS03;2099;2022-2023;Internal Services;2025.0;2027.0;planned;0.0;0.0
2022;132;BNX01;2099;2021-2022;Legal Services;2022.0;2022.0;actual;1892.0;101540176.51
2022;132;ISS03;2099;2021-2022;Internal Services;2022.0;2022.0;actual;0.0;
2019;305;BWD05;20;2018-2019;Data Centres;2019.0;2019.0;actual;126.33;61389049.69
2023;132;BNX02;2100;2022-2023;Legal Services;2023.0;2023.0;actual;215.0;17204465.71
2023;132;BNX02;2100;2022-2023;Legal Services;2024.0;2024.0;planned;223.0;21557143.0
2023;132;BNX02;2100;2022-2023;Legal Services;2025.0;2025.0;planned;227.0;21840081.0
2023;132;BNX02;2100;2022-2023;Legal Services;2025.0;2026.0;planned;227.0;22274002.0
2023;132;BNX02;2100;2022-2023;Legal Services;2025.0;2027.0;planned;227.0;22337319.0
2023;132;BNY01;2100;2022-2023;Justice System Support;2023.0;2023.0;actual;304.0;52968977.89
2023;132;BNY01;2100;2022-2023;Justice System Support;2024.0;2024.0;planned;305.0;53550466.0
2023;132;BNY01;2100;2022-2023;Justice System Support;2025.0;2025.0;planned;332.0;52370061.0
2023;132;BNY01;2100;2022-2023;Justice System Support;2025.0;2026.0;planned;332.0;49981573.0
2023;132;BNY01;2100;2022-2023;Justice System Support;2025.0;2027.0;planned;332.0;47612459.0
2023;132;ISS03;2100;2022-2023;Internal Services;2023.0;2023.0;actual;0.0;
2023;132;ISS03;2100;2022-2023;Internal Services;2024.0;2024.0;planned;0.0;0.0
2023;132;ISS03;2100;2022-2023;Internal Services;2025.0;2025.0;planned;0.0;0.0
2023;132;ISS03;2100;2022-2023;Internal Services;2025.0;2026.0;planned;0.0;0.0
2023;132;ISS03;2100;2022-2023;Internal Services;2025.0;2027.0;planned;0.0;0.0
2022;132;BNX02;2100;2021-2022;Legal Services;2022.0;2022.0;actual;212.0;11353375.09
2022;132;BNY01;2100;2021-2022;Justice System Support;2022.0;2022.0;actual;268.0;44514914.05
2022;132;ISS03;2100;2021-2022;Internal Services;2022.0;2022.0;actual;0.0;
2020;347;BCZ03;2101;2019-2020;Foreign Direct Investment Attraction;2020.0;2020.0;actual;24.0;2066275.59
2021;347;BCZ03;2101;2020-2021;Foreign Direct Investment Attraction;2021.0;2021.0;actual;28.0;3884779.19
2022;347;BCZ03;2101;2021-2022;Foreign Direct Investment Attraction;2022.0;2022.0;actual;28.0;3543829.09
2020;347;BCZ03;2102;2019-2020;Foreign Direct Investment Attraction;2020.0;2020.0;actual;24.0;2066275.59
2021;347;BCZ03;2102;2020-2021;Foreign Direct Investment Attraction;2021.0;2021.0;actual;28.0;3884779.19
2022;347;BCZ03;2102;2021-2022;Foreign Direct Investment Attraction;2022.0;2022.0;actual;28.0;3543829.09
2020;347;BCZ03;2103;2019-2020;Foreign Direct Investment Attraction;2020.0;2020.0;actual;24.0;2066275.59
2021;347;BCZ03;2103;2020-2021;Foreign Direct Investment Attraction;2021.0;2021.0;actual;28.0;3884779.19
2022;347;BCZ03;2103;2021-2022;Foreign Direct Investment Attraction;2022.0;2022.0;actual;28.0;3543829.09
2023;246;BXR02;2104;2022-2023;Advancing Gender Equality;2023.0;2023.0;actual;181.0;278174215.09
2023;246;BXR02;2104;2022-2023;Advancing Gender Equality;2024.0;2024.0;planned;167.0;248097656.0
2023;246;BXR02;2104;2022-2023;Advancing Gender Equality;2025.0;2025.0;planned;172.0;327328918.0
2023;246;BXR02;2104;2022-2023;Advancing Gender Equality;2025.0;2026.0;planned;172.0;327113840.0
2023;246;BXR02;2104;2022-2023;Advancing Gender Equality;2025.0;2027.0;planned;98.0;206220750.0
2020;246;BXR01;2104;2019-2020;Advancing Gender Equality;2020.0;2020.0;actual;110.0;22445254.73
2020;246;BXR02;2104;2019-2020;Advancing Gender Equality;2020.0;2020.0;actual;98.0;76815223.36
2021;246;BXR02;2104;2020-2021;Advancing Gender Equality;2021.0;2021.0;actual;99.0;179127431.95
2022;246;BXR02;2104;2021-2022;Advancing Gender Equality;2022.0;2022.0;actual;115.0;190018922.38
2023;246;BXR02;2105;2022-2023;Advancing Gender Equality;2023.0;2023.0;actual;181.0;278174215.09
2023;246;BXR02;2105;2022-2023;Advancing Gender Equality;2024.0;2024.0;planned;167.0;248097656.0
2023;246;BXR02;2105;2022-2023;Advancing Gender Equality;2025.0;2025.0;planned;172.0;327328918.0
2023;246;BXR02;2105;2022-2023;Advancing Gender Equality;2025.0;2026.0;planned;172.0;327113840.0
2023;246;BXR02;2105;2022-2023;Advancing Gender Equality;2025.0;2027.0;planned;98.0;206220750.0
2020;246;BXR01;2105;2019-2020;Advancing Gender Equality;2020.0;2020.0;actual;110.0;22445254.73
2020;246;BXR02;2105;2019-2020;Advancing Gender Equality;2020.0;2020.0;actual;98.0;76815223.36
2021;246;BXR02;2105;2020-2021;Advancing Gender Equality;2021.0;2021.0;actual;99.0;179127431.95
2022;246;BXR02;2105;2021-2022;Advancing Gender Equality;2022.0;2022.0;actual;115.0;190018922.38
2023;246;BXR02;2106;2022-2023;Advancing Gender Equality;2023.0;2023.0;actual;181.0;278174215.09
2023;246;BXR02;2106;2022-2023;Advancing Gender Equality;2024.0;2024.0;planned;167.0;248097656.0
2023;246;BXR02;2106;2022-2023;Advancing Gender Equality;2025.0;2025.0;planned;172.0;327328918.0
2023;246;BXR02;2106;2022-2023;Advancing Gender Equality;2025.0;2026.0;planned;172.0;327113840.0
2023;246;BXR02;2106;2022-2023;Advancing Gender Equality;2025.0;2027.0;planned;98.0;206220750.0
2020;246;BXR01;2106;2019-2020;Advancing Gender Equality;2020.0;2020.0;actual;110.0;22445254.73
2020;246;BXR02;2106;2019-2020;Advancing Gender Equality;2020.0;2020.0;actual;98.0;76815223.36
2021;246;BXR02;2106;2020-2021;Advancing Gender Equality;2021.0;2021.0;actual;99.0;179127431.95
2022;246;BXR02;2106;2021-2022;Advancing Gender Equality;2022.0;2022.0;actual;115.0;190018922.38
2020;123;BGF02;2107;2019-2020;Citizenship and Passports;2020.0;2020.0;actual;859.0;101307640.56
2021;123;BGF02;2107;2020-2021;Citizenship and Passports;2021.0;2021.0;actual;896.0;307079051.53
2022;123;BGF02;2107;2021-2022;Citizenship and Passports;2022.0;2022.0;actual;893.0;251457202.04
2020;123;BGF02;2108;2019-2020;Citizenship and Passports;2020.0;2020.0;actual;859.0;101307640.56
2021;123;BGF02;2108;2020-2021;Citizenship and Passports;2021.0;2021.0;actual;896.0;307079051.53
2022;123;BGF02;2108;2021-2022;Citizenship and Passports;2022.0;2022.0;actual;893.0;251457202.04
2020;128;ISS02;2109;2019-2020;Internal Services;2020.0;2020.0;actual;284.0;16058299.07
2021;128;ISS02;2109;2020-2021;Internal Services;2021.0;2021.0;actual;299.0;14580125.11
2023;132;BNY07;2110;2022-2023;Justice System Support;2023.0;2023.0;actual;1.0;21346122.23
2023;132;BNY07;2110;2022-2023;Justice System Support;2024.0;2024.0;planned;1.0;23691712.0
2023;132;BNY07;2110;2022-2023;Justice System Support;2025.0;2025.0;planned;1.0;23738653.0
2023;132;BNY07;2110;2022-2023;Justice System Support;2025.0;2026.0;planned;1.0;21462948.0
2023;132;BNY07;2110;2022-2023;Justice System Support;2025.0;2027.0;planned;1.0;16260167.0
2020;132;BNY07;2110;2019-2020;Justice System Support;2020.0;2020.0;actual;1.0;16134229.58
2021;132;BNY07;2110;2020-2021;Justice System Support;2021.0;2021.0;actual;1.0;15942165.01
2022;132;BNY07;2110;2021-2022;Justice System Support;2022.0;2022.0;actual;0.0;17116391.25
2023;125;BTG06;2112;2022-2023;Aquatic Ecosystems;2023.0;2023.0;actual;117.0;25136393.36
2023;125;BTG06;2112;2022-2023;Aquatic Ecosystems;2024.0;2024.0;planned;92.0;14357970.0
2023;125;BTG06;2112;2022-2023;Aquatic Ecosystems;2025.0;2025.0;planned;108.0;17841904.0
2023;125;BTG06;2112;2022-2023;Aquatic Ecosystems;2025.0;2026.0;planned;108.0;17572359.0
2023;125;BTG06;2112;2022-2023;Aquatic Ecosystems;2025.0;2027.0;planned;107.0;17373953.0
2020;125;BTG06;2112;2019-2020;Aquatic Ecosystems;2020.0;2020.0;actual;145.0;25944153.22
2021;125;BTG06;2112;2020-2021;Aquatic Ecosystems;2021.0;2021.0;actual;125.0;23694433.83
2022;125;BTG06;2112;2021-2022;Aquatic Ecosystems;2022.0;2022.0;actual;119.0;29936267.25
2020;99;BTT03;2114;2019-2020;Independent regulatory and dispute-resolution services for transportation providers and users;2020.0;2020.0;actual;69.0;8944793.97
2021;99;BTT03;2114;2020-2021;Independent regulatory and dispute-resolution services for transportation providers and users;2021.0;2021.0;actual;64.0;9228372.21
2022;99;BTT03;2114;2021-2022;Independent regulatory and dispute-resolution services for transportation providers and users;2022.0;2022.0;actual;71.0;9224594.25
2023;63;BGV04;2115;2022-2023;Impact Assessment;2023.0;2023.0;actual;37.0;10382257.59
2023;63;BGV04;2115;2022-2023;Impact Assessment;2024.0;2024.0;planned;54.0;17206251.0
2023;63;BGV04;2115;2022-2023;Impact Assessment;2025.0;2025.0;planned;67.0;18662765.0
2023;63;BGV04;2115;2022-2023;Impact Assessment;2025.0;2026.0;planned;69.0;14416786.0
2023;63;BGV04;2115;2022-2023;Impact Assessment;2025.0;2027.0;planned;69.0;14419065.0
2020;63;BGV01;2115;2019-2020;Environmental Assessment;2020.0;2020.0;actual;106.0;18771488.86
2020;63;BGV02;2115;2019-2020;Environmental Assessment;2020.0;2020.0;actual;229.0;34350592.17
2021;63;BGV01;2115;2020-2021;Impact Assessment;2021.0;2021.0;actual;111.0;30314230.43
2021;63;BGV02;2115;2020-2021;Impact Assessment;2021.0;2021.0;actual;256.0;36885954.89
2022;63;BGV04;2115;2021-2022;Impact Assessment;2022.0;2022.0;actual;37.0;9930712.06
2020;136;BVY08;2116;2019-2020;Government-Wide Support;2020.0;2020.0;actual;400.62;27945452.93
2020;63;BGV02;2117;2019-2020;Environmental Assessment;2020.0;2020.0;actual;229.0;34350592.17
2020;63;BGV02;2118;2019-2020;Environmental Assessment;2020.0;2020.0;actual;229.0;34350592.17
2023;253;BVN01;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2023.0;2023.0;actual;437.0;88568772.18
2023;253;BVN01;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2024.0;2024.0;planned;501.6;99817720.07
2023;253;BVN01;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2025.0;2025.0;planned;596.0;133930652.0
2023;253;BVN01;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2025.0;2026.0;planned;597.0;147706291.0
2023;253;BVN01;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2025.0;2027.0;planned;599.0;148816732.0
2023;253;BVN02;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2023.0;2023.0;actual;140.0;29659780.92
2023;253;BVN02;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2024.0;2024.0;planned;136.6;31312094.68
2023;253;BVN02;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2025.0;2025.0;planned;166.0;36385632.0
2023;253;BVN02;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2025.0;2026.0;planned;164.0;37781603.0
2023;253;BVN02;2119;2022-2023;Financial Institution and Pension Plan Regulation and Supervision;2025.0;2027.0;planned;163.0;38274858.0
2020;253;BVN01;2119;2019-2020;Financial Institution and Pension Plan Regulation and Supervision;2020.0;2020.0;actual;373.0;81860390.94
2020;253;BVN02;2119;2019-2020;Financial Institution and Pension Plan Regulation and Supervision;2020.0;2020.0;actual;100.0;22850056.81
2021;253;BVN01;2119;2020-2021;Financial Institution and Pension Plan Regulation and Supervision;2021.0;2021.0;actual;398.0;83469893.09
2021;253;BVN02;2119;2020-2021;Financial Institution and Pension Plan Regulation and Supervision;2021.0;2021.0;actual;107.0;23205197.18
2022;253;BVN01;2119;2021-2022;Financial Institution and Pension Plan Regulation and Supervision;2022.0;2022.0;actual;414.0;82100560.13
2022;253;BVN02;2119;2021-2022;Financial Institution and Pension Plan Regulation and Supervision;2022.0;2022.0;actual;117.0;25253221.91
2020;63;BGV02;2121;2019-2020;Environmental Assessment;2020.0;2020.0;actual;229.0;34350592.17
2023;129;BWR07;2122;2022-2023;Northern Affairs;2023.0;2023.0;actual;25.0;14822614.18
2023;129;BWR07;2122;2022-2023;Northern Affairs;2024.0;2024.0;planned;21.0;15997083.0
2023;129;BWR07;2122;2022-2023;Northern Affairs;2025.0;2025.0;planned;38.0;26582631.0
2023;129;BWR07;2122;2022-2023;Northern Affairs;2025.0;2026.0;planned;38.0;25373236.0
2023;129;BWR07;2122;2022-2023;Northern Affairs;2025.0;2027.0;planned;34.0;20184789.0
2020;129;BWR07;2122;2019-2020;Community and Regional Development;2020.0;2020.0;actual;20.0;14244975.34
2021;129;BWR07;2122;2020-2021;Northern Affairs;2021.0;2021.0;actual;23.0;12326226.76
2022;129;BWR07;2122;2021-2022;Northern Affairs;2022.0;2022.0;actual;24.0;11862791.15
2020;129;BWM08;2123;2019-2020;Rights and Self-Determination;2020.0;2020.0;actual;3.0;31972389.38
2021;129;BWM08;2123;2020-2021;Crown-Indigenous Relations;2021.0;2021.0;actual;1.0;31539673.79
2023;129;BWM07;2124;2022-2023;Crown-Indigenous Relations;2023.0;2023.0;actual;21.0;210461983.66
2020;129;BWM07;2124;2019-2020;Rights and Self-Determination;2020.0;2020.0;actual;8.0;87696997.53
2021;129;BWM07;2124;2020-2021;Crown-Indigenous Relations;2021.0;2021.0;actual;20.0;99034575.07
2022;129;BWM07;2124;2021-2022;Crown-Indigenous Relations;2022.0;2022.0;actual;20.0;115218653.94
2020;129;BWM06;2125;2019-2020;Rights and Self-Determination;2020.0;2020.0;actual;59.0;46014538.71
2021;129;BWM06;2125;2020-2021;Crown-Indigenous Relations;2021.0;2021.0;actual;57.0;43524703.58
2023;129;BWM10;2126;2022-2023;Crown-Indigenous Relations;2023.0;2023.0;actual;60.0;44160514.95
2023;129;BWM10;2126;2022-2023;Crown-Indigenous Relations;2024.0;2024.0;planned;57.0;53063448.0
2023;129;BWM10;2126;2022-2023;Crown-Indigenous Relations;2025.0;2025.0;planned;54.0;62670929.0
2023;129;BWM10;2126;2022-2023;Crown-Indigenous Relations;2025.0;2026.0;planned;46.0;52614250.0
2023;129;BWM10;2126;2022-2023;Crown-Indigenous Relations;2025.0;2027.0;planned;45.0;42730739.0
2020;129;BWM10;2126;2019-2020;Rights and Self-Determination;2020.0;2020.0;actual;11.0;63485611.19
2021;129;BWM10;2126;2020-2021;Crown-Indigenous Relations;2021.0;2021.0;actual;54.0;51569661.78
2022;129;BWM10;2126;2021-2022;Crown-Indigenous Relations;2022.0;2022.0;actual;50.0;73570964.82
2023;129;BWM10;2127;2022-2023;Crown-Indigenous Relations;2023.0;2023.0;actual;60.0;44160514.95
2023;129;BWM10;2127;2022-2023;Crown-Indigenous Relations;2024.0;2024.0;planned;57.0;53063448.0
2023;129;BWM10;2127;2022-2023;Crown-Indigenous Relations;2025.0;2025.0;planned;54.0;62670929.0
2023;129;BWM10;2127;2022-2023;Crown-Indigenous Relations;2025.0;2026.0;planned;46.0;52614250.0
2023;129;BWM10;2127;2022-2023;Crown-Indigenous Relations;2025.0;2027.0;planned;45.0;42730739.0
2020;129;BWM10;2127;2019-2020;Rights and Self-Determination;2020.0;2020.0;actual;11.0;63485611.19
2021;129;BWM10;2127;2020-2021;Crown-Indigenous Relations;2021.0;2021.0;actual;54.0;51569661.78
2022;129;BWM10;2127;2021-2022;Crown-Indigenous Relations;2022.0;2022.0;actual;50.0;73570964.82
2023;129;ISS01;2128;2022-2023;Internal Services;2023.0;2023.0;actual;288.0;58952278.73
2023;129;ISS01;2128;2022-2023;Internal Services;2024.0;2024.0;planned;310.0;40677649.0
2023;129;ISS01;2128;2022-2023;Internal Services;2025.0;2025.0;planned;262.0;44571568.0
2023;129;ISS01;2128;2022-2023;Internal Services;2025.0;2026.0;planned;256.0;46044397.0
2023;129;ISS01;2128;2022-2023;Internal Services;2025.0;2027.0;planned;253.0;45742119.0
2020;129;ISS01;2128;2019-2020;Internal Services;2020.0;2020.0;actual;323.0;36260420.99
2021;129;ISS01;2128;2020-2021;Internal Services;2021.0;2021.0;actual;251.0;34542050.98
2022;129;ISS01;2128;2021-2022;Internal Services;2022.0;2022.0;actual;262.0;33193546.95
2023;129;ISS09;2129;2022-2023;Internal Services;2023.0;2023.0;actual;16.0;5167485.91
2023;129;ISS09;2129;2022-2023;Internal Services;2024.0;2024.0;planned;17.0;2899479.0
2023;129;ISS09;2129;2022-2023;Internal Services;2025.0;2025.0;planned;15.0;5107007.0
2023;129;ISS09;2129;2022-2023;Internal Services;2025.0;2026.0;planned;15.0;5016677.0
2023;129;ISS09;2129;2022-2023;Internal Services;2025.0;2027.0;planned;14.0;4961536.0
2020;129;BWR01;2129;2019-2020;Community and Regional Development;2020.0;2020.0;actual;6.0;26428698.42
